account_id,total_orders,total_amount,avg_order_value,distinct_devices,distinct_addresses,distinct_phones,distinct_payment_instruments,total_delivered_orders,total_failed_orders,total_pending_orders,coupon_usage_rate,discount_dependency_score,total_returns,avg_return_lag_hours,total_refunds,total_refund_amount,total_disputes,return_rate,refund_rate,dispute_rate,account_age_days,orders_last_24h,orders_last_7d,orders_last_30d,refunds_last_24h,refunds_last_7d,refunds_last_30d,return_rate_last_30d,transaction_burst_score,refund_burst_score,account_creation_burst_score,accounts_per_device,shared_device_count,accounts_per_address,shared_address_count,accounts_per_phone,shared_phone_count,accounts_per_instrument,shared_instrument_count,shared_ip_prefix_count
A000505,2.0,4930.0,2465.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.05777573529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.40866898148148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,2.0,3.5,5.0,2.0,1.0,4.0,3.0,0.0
A000506,1.0,850.0,850.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65173611111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,20.0,19.0,5.0,4.0,1.0,0.0,0.0
A000507,1.0,1820.0,1820.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.637685185185184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,2.0,20.0,19.0,1.0,0.0,2.0,1.0,1.0
A000508,1.0,1210.0,1210.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.495752314814816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,5.0,3.0,2.0,7.0,6.0,2.0,1.0,1.0
A000509,4.0,19830.0,4957.5,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.626157407407405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.5,19.0,15.0,14.0,8.0,7.0,2.0,1.0,5.0
A000510,2.0,10100.0,5050.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.39519675925926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.0,3.0,10.0,9.0,11.0,10.0,16.0,15.0,0.0
A000511,3.0,21260.0,7086.666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.73146990740741,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11.0,10.0,15.0,14.0,10.0,9.0,16.0,15.0,3.0
A000512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000513,2.0,9920.0,4960.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.03345986984815618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.791747685185186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,3.0,18.0,17.0,8.0,7.0,3.0,2.0,1.0
A000514,2.0,2370.0,1185.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.05802142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.42306712962963,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,13.0,12.0,7.0,6.0,3.0,2.0,0.0
A000515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.492847222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000516,1.0,7620.0,7620.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.67443287037037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8.0,7.0,10.0,9.0,7.0,6.0,2.0,1.0,1.0
A000517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000518,1.0,6150.0,6150.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.723125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0
A000519,2.0,1770.0,885.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.28043981481481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,2.0,11.0,10.0,1.0,0.0,4.0,3.0,0.0
A000520,1.0,1390.0,1390.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5571412037037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,1.0,8.0,7.0,1.0,0.0,2.0,1.0,1.0
A000521,2.0,17770.0,8885.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.02995471877979028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.62636574074074,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2.0,1.0,18.0,17.0,3.0,2.0,2.0,1.0,0.0
A000522,2.0,8820.0,4410.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.920416666666668,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,1.0,8.0,7.0,1.0,0.0,1.0,0.0,1.0
A000523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.50069444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000524,2.0,6940.0,3470.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.709953703703704,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.5,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0
A000525,2.0,4030.0,2015.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.41837962962963,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,0.0
A000526,1.0,5310.0,5310.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.723958333333336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.0,4.0,9.0,8.0,4.0,3.0,3.0,2.0,1.0
A000527,1.0,2790.0,2790.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.11050179211469534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.578715277777775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0
A000528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.564375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000529,2.0,6870.0,3435.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,96.0,1.0,950.0,0.0,0.5,0.5,0.0,40.78856481481481,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,4.0,3.0,7.0,6.0,4.0,3.0,3.0,2.0,1.0
A000530,1.0,3170.0,3170.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.659016203703704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,2.0,4.0,3.0,6.0,5.0,2.0,1.0,0.0
A000531,1.0,7280.0,7280.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1040728021978022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.95211805555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,3.0,4.0,3.0,9.0,8.0,1.0,0.0,2.0
A000532,1.0,2980.0,2980.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.88445601851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0
A000533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.969675925925927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04744212962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.80255787037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000536,2.0,7130.0,3565.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.14787037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,1.0,9.0,15.0,1.0,0.0,3.0,2.0,0.0
A000537,1.0,1550.0,1550.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34524305555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,3.0,15.0,14.0,6.0,5.0,4.0,3.0,0.0
A000538,1.0,4660.0,4660.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.25339120370371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,2.0,18.0,17.0,8.0,7.0,5.0,4.0,0.0
A000539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.98462962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31534722222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000541,2.0,6920.0,3460.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.05809102244389027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.883784722222224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11.0,10.0,18.0,17.0,10.0,9.0,16.0,15.0,2.0
A000542,2.0,4240.0,2120.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.046936827956989245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.24353009259259,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,4.0,4.5,7.0,3.0,2.0,2.0,1.0,1.0
A000543,3.0,12760.0,4253.333333333333,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.04547453703704,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,5.0,4.0,3.0,2.0,2.0,1.0,0.0
A000544,3.0,24780.0,8260.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.358020833333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.5,9.0,6.0,5.0,4.0,3.0,5.5,9.0,1.0
A000545,3.0,13420.0,4473.333333333333,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.46896990740741,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,2.5,3.0,1.0,0.0,1.5,1.0,0.0
A000546,2.0,9360.0,4680.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.06457843137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.71175925925926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.5,5.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0
A000547,2.0,9570.0,4785.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.055362838915470496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.07756944444444,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0
A000548,1.0,1780.0,1780.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.11368539325842697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.17116898148148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,5.0,11.0,10.0,3.0,2.0,4.0,3.0,0.0
A000549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.45210648148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000550,1.0,730.0,730.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.49679398148148,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7.0,6.0,10.0,9.0,4.0,3.0,4.0,3.0,1.0
A000551,1.0,4140.0,4140.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.47334490740741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,5.0,15.0,14.0,3.0,2.0,8.0,7.0,1.0
A000552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.425636574074073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.657233796296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000554,4.0,21970.0,5492.5,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.62782407407408,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,3.0,8.0,7.0,2.0,1.0,4.0,3.0,2.0
A000555,5.0,13780.0,2756.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94731481481482,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,4.5,7.0,2.0,1.0,1.5,1.0,0.0
A000556,2.0,5140.0,2570.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.55300925925926,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.0,6.0,3.0,2.0,2.0,1.0,3.0,4.0,1.0
A000557,2.0,10530.0,5265.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.952673611111113,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,15.0,14.0,1.0,0.0,4.0,6.0,0.0
A000558,1.0,5280.0,5280.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.189189814814814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,3.0,2.0,5.0,4.0,2.0,1.0,0.0
A000559,2.0,6360.0,3180.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48090277777778,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2.5,3.0,5.5,9.0,3.0,2.0,1.0,0.0,0.0
A000560,1.0,1100.0,1100.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.31265454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.663935185185185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0
A000561,4.0,12380.0,3095.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,120.0,1.0,4120.0,0.0,0.3333333333333333,0.25,0.0,49.63837962962963,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,10.0,9.0,17.5,32.0,7.0,6.0,10.5,19.0,2.0
A000562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.587719907407404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.16912037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000564,2.0,7400.0,3700.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.12164024033254295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.935057870370372,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.5,3.0,8.0,7.0,2.0,1.0,2.0,1.0,1.0
A000565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.54479166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000566,1.0,1590.0,1590.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.57013888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,3.0,10.0,9.0,7.0,6.0,4.0,3.0,1.0
A000567,1.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.13028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11505787037037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0,1.0,1.0,0.0,2.0,1.0,4.0,3.0,1.0
A000568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32263888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000569,3.0,8280.0,2760.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.09587197810082011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.08949074074074,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,4.0,2.5,3.0,2.0,1.0,1.5,1.0,0.0
A000570,3.0,12230.0,4076.6666666666665,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06346064814815,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,6.0,4.0,3.0,4.0,3.0,1.0,0.0,2.0
A000571,1.0,1660.0,1660.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.37577546296296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.0,5.0,3.0,2.0,4.0,3.0,5.0,4.0,0.0
A000572,2.0,6350.0,3175.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.269259259259258,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0
A000573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.007476851851855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000574,4.0,44980.0,11245.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.050311588417068426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.069502314814816,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,1.0,5.0,8.0,1.0,0.0,2.0,1.0,0.0
A000575,1.0,2840.0,2840.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.797048611111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,3.0,2.0,1.0,0.0,4.0,3.0,0.0
A000576,3.0,22570.0,7523.333333333333,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.020952380952380955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.11287037037037,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,3.0,3.0,2.0,6.0,5.0,3.0,2.0,1.0
A000577,2.0,7980.0,3990.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.96616898148148,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6.5,11.0,7.5,13.0,3.0,2.0,16.0,15.0,0.0
A000578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.02520833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000579,5.0,10920.0,2184.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.028630379746835445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.855173611111113,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,6.0,5.0,2.0,1.0,2.0,2.0,0.0
A000580,3.0,20850.0,6950.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.500289351851855,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0
A000581,1.0,2180.0,2180.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.435590277777777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,7.0,6.0,3.0,2.0,3.0,2.0,0.0
A000582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.347349537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000583,1.0,1110.0,1110.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.06280092592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.0,5.0,5.0,4.0,3.0,2.0,2.0,1.0,0.0
A000584,1.0,1210.0,1210.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.766493055555557,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,4.0,3.0,5.0,4.0,2.0,1.0,1.0,0.0,2.0
A000585,1.0,2820.0,2820.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.555729166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0
