device_id,os_family,browser_family,ip_prefix,first_seen_at
D013352,Windows,Firefox,10.250.34.0/24,2026-01-07 23:00:00
D013353,Android,Edge,10.34.28.0/24,2026-01-02 01:00:00
D013354,Android,Chrome,10.231.229.0/24,2026-01-02 18:00:00
D013355,Android,Firefox,10.69.157.0/24,2026-01-10 05:00:00
D013356,Android,Edge,10.51.92.0/24,2026-01-15 19:00:00
D013357,Android,Edge,10.165.158.0/24,2026-01-28 10:00:00
D013358,Android,Firefox,10.178.219.0/24,2026-01-19 02:00:00
D013359,iOS,Safari,10.214.55.0/24,2026-01-16 12:00:00
D013360,Android,Firefox,10.34.181.0/24,2026-01-19 21:00:00
D013361,macOS,Safari,10.182.223.0/24,2026-02-13 23:00:00
D013362,Android,Chrome,10.80.82.0/24,2026-01-11 15:00:00
D013363,macOS,Chrome,10.55.81.0/24,2026-01-06 12:00:00
D013364,macOS,Safari,10.72.238.0/24,2026-02-06 00:00:00
D013365,Android,Chrome,10.35.29.0/24,2026-01-12 19:00:00
D013366,Android,Edge,10.117.251.0/24,2026-02-10 16:00:00
D013367,Android,Firefox,10.121.41.0/24,2026-01-06 16:00:00
D013368,Android,Edge,10.67.110.0/24,2026-01-30 20:00:00
D013369,iOS,Safari,10.1.116.0/24,2026-01-21 21:00:00
D013370,Android,Chrome,10.127.58.0/24,2026-01-09 22:00:00
D013371,Android,Firefox,10.60.220.0/24,2026-01-01 15:00:00
D013372,iOS,Safari,10.155.163.0/24,2026-02-04 11:00:00
D013373,Android,Chrome,10.37.200.0/24,2026-02-04 10:00:00
D013374,Android,Firefox,10.219.8.0/24,2026-01-08 13:00:00
D013375,macOS,Chrome,10.185.204.0/24,2026-01-04 08:00:00
D013376,iOS,Chrome,10.13.61.0/24,2026-02-10 03:00:00
D013377,Android,Chrome,10.131.187.0/24,2026-02-02 22:00:00
D013378,Windows,Firefox,10.200.61.0/24,2026-01-20 09:00:00
D013379,Android,Chrome,10.117.214.0/24,2026-02-03 02:00:00
D013380,Android,Chrome,10.31.33.0/24,2026-01-28 19:00:00
D013381,iOS,Safari,10.182.76.0/24,2026-01-28 06:00:00
D013382,Android,Firefox,10.194.69.0/24,2026-01-25 08:00:00
D013383,Android,Chrome,10.52.145.0/24,2026-02-04 19:00:00
D013384,iOS,Safari,10.93.226.0/24,2026-01-02 01:00:00
D013385,Android,Firefox,10.225.141.0/24,2026-01-02 07:00:00
D013386,macOS,Chrome,10.205.20.0/24,2026-01-30 02:00:00
D013387,Android,Chrome,10.8.63.0/24,2026-01-05 23:00:00
D013388,iOS,Chrome,10.86.46.0/24,2026-01-24 02:00:00
D013389,iOS,Chrome,10.129.156.0/24,2026-02-04 09:00:00
D013390,iOS,Chrome,10.205.3.0/24,2026-02-06 23:00:00
D013391,Android,Edge,10.33.148.0/24,2026-01-11 07:00:00
D013392,Android,Edge,10.40.97.0/24,2026-02-05 12:00:00
D013393,iOS,Chrome,10.177.134.0/24,2026-01-12 03:00:00
D013394,macOS,Safari,10.229.124.0/24,2026-01-03 06:00:00
D013395,Android,Chrome,10.196.149.0/24,2026-01-03 20:00:00
D013396,Android,Edge,10.59.237.0/24,2026-01-14 00:00:00
D013397,iOS,Chrome,10.195.22.0/24,2026-01-12 10:00:00
D013398,iOS,Safari,10.2.221.0/24,2026-01-02 13:00:00
D013399,iOS,Safari,10.70.129.0/24,2026-01-25 20:00:00
D013400,Android,Edge,10.206.110.0/24,2026-01-04 11:00:00
D013401,Windows,Edge,10.213.140.0/24,2026-01-08 02:00:00
D013402,Android,Chrome,10.200.145.0/24,2026-01-29 13:00:00
D013403,iOS,Safari,10.83.48.0/24,2026-02-07 16:00:00
D013404,Android,Edge,10.83.231.0/24,2026-01-20 20:00:00
D013405,Windows,Chrome,10.27.136.0/24,2026-02-04 17:00:00
D013406,Android,Firefox,10.61.165.0/24,2026-02-14 04:00:00
D013407,iOS,Chrome,10.66.219.0/24,2026-01-11 19:00:00
D013408,Windows,Firefox,10.250.6.0/24,2026-01-02 15:00:00
D013409,Android,Chrome,10.221.172.0/24,2026-01-02 14:00:00
D013410,Android,Chrome,10.144.183.0/24,2026-01-08 19:00:00
D013411,Android,Edge,10.157.55.0/24,2026-01-04 14:00:00
D013412,Windows,Firefox,10.109.67.0/24,2026-01-28 20:00:00
D013413,iOS,Safari,10.199.183.0/24,2026-02-02 22:00:00
D013414,Android,Chrome,10.177.83.0/24,2026-01-15 04:00:00
D013415,Android,Edge,10.112.252.0/24,2026-02-02 04:00:00
D013416,iOS,Safari,10.184.102.0/24,2026-01-04 20:00:00
D013417,iOS,Safari,10.104.171.0/24,2026-01-24 05:00:00
D013418,iOS,Chrome,10.13.213.0/24,2026-02-01 00:00:00
D013419,Android,Chrome,10.58.10.0/24,2026-01-13 23:00:00
D013420,Windows,Chrome,10.144.92.0/24,2026-01-19 16:00:00
D013421,iOS,Safari,10.203.113.0/24,2026-01-02 05:00:00
D013422,iOS,Chrome,10.89.26.0/24,2026-01-29 19:00:00
D013423,Android,Edge,10.8.25.0/24,2026-02-11 06:00:00
D013424,Android,Chrome,10.213.174.0/24,2026-01-30 04:00:00
D013425,Windows,Chrome,10.206.228.0/24,2026-02-04 03:00:00
D013426,Android,Chrome,10.17.220.0/24,2026-01-10 09:00:00
D013427,iOS,Chrome,10.105.147.0/24,2026-01-17 16:00:00
D013428,iOS,Chrome,10.8.2.0/24,2026-01-11 13:00:00
D013429,Windows,Edge,10.27.152.0/24,2026-01-18 13:00:00
D013430,Android,Firefox,10.230.51.0/24,2026-02-09 11:00:00
D013431,iOS,Safari,10.6.161.0/24,2026-01-23 09:00:00
D013432,Android,Edge,10.28.226.0/24,2026-02-12 16:00:00
D013433,Android,Chrome,10.165.21.0/24,2026-01-05 17:00:00
D013434,Android,Firefox,10.16.230.0/24,2026-02-03 21:00:00
D013435,Android,Chrome,10.181.228.0/24,2026-01-03 03:00:00
D013436,macOS,Firefox,10.176.17.0/24,2026-01-17 22:00:00
D013437,Android,Firefox,10.212.155.0/24,2026-01-04 20:00:00
D013438,Windows,Firefox,10.63.131.0/24,2026-01-15 03:00:00
D013439,Android,Edge,10.56.176.0/24,2026-02-06 00:00:00
D013440,Android,Edge,10.95.122.0/24,2026-01-25 19:00:00
D013441,iOS,Safari,10.254.114.0/24,2026-02-08 04:00:00
D013442,Android,Edge,10.193.2.0/24,2026-02-03 19:00:00
D013443,Windows,Chrome,10.180.228.0/24,2026-02-14 07:00:00
D013444,Android,Chrome,10.93.223.0/24,2026-02-04 13:00:00
D013445,Android,Chrome,10.220.51.0/24,2026-02-04 00:00:00
D013446,macOS,Chrome,10.248.214.0/24,2026-02-10 10:00:00
D013447,iOS,Safari,10.86.28.0/24,2026-01-26 17:00:00
D013448,iOS,Chrome,10.113.137.0/24,2026-01-02 15:00:00
D013449,Windows,Edge,10.252.96.0/24,2026-01-14 14:00:00
D013450,Linux,Firefox,10.105.248.0/24,2026-01-31 05:00:00
D013451,iOS,Chrome,10.217.68.0/24,2026-02-11 08:00:00
D013452,macOS,Chrome,10.78.46.0/24,2026-02-13 17:00:00
D013453,iOS,Safari,10.166.94.0/24,2026-01-12 09:00:00
D013454,iOS,Chrome,10.162.85.0/24,2026-02-08 14:00:00
D013455,Linux,Chrome,10.43.102.0/24,2026-01-10 00:00:00
D013456,macOS,Chrome,10.179.231.0/24,2026-02-08 12:00:00
D013457,Android,Chrome,10.146.20.0/24,2026-01-09 20:00:00
D013458,Windows,Chrome,10.224.30.0/24,2026-01-19 15:00:00
D013459,Android,Chrome,10.14.58.0/24,2026-02-02 02:00:00
D013460,Android,Chrome,10.72.26.0/24,2026-01-01 04:00:00
D013461,Android,Edge,10.245.157.0/24,2026-01-14 02:00:00
D013462,Android,Edge,10.189.246.0/24,2026-01-28 04:00:00
D013463,Android,Chrome,10.97.43.0/24,2026-01-20 18:00:00
D013464,Android,Edge,10.183.241.0/24,2026-01-06 08:00:00
D013465,Android,Chrome,10.178.233.0/24,2026-01-28 03:00:00
D013466,iOS,Chrome,10.71.237.0/24,2026-01-20 05:00:00
D013467,Android,Chrome,10.224.166.0/24,2026-02-10 15:00:00
D013468,Windows,Chrome,10.176.133.0/24,2026-02-08 19:00:00
D013469,iOS,Safari,10.4.209.0/24,2026-01-16 13:00:00
D013470,iOS,Safari,10.220.203.0/24,2026-01-30 07:00:00
D013471,Android,Chrome,10.31.100.0/24,2026-01-04 10:00:00
D013472,iOS,Safari,10.122.101.0/24,2026-01-02 08:00:00
D013473,macOS,Safari,10.30.158.0/24,2026-02-11 17:00:00
D013474,Android,Firefox,10.24.249.0/24,2026-01-28 04:00:00
D013475,Android,Firefox,10.188.244.0/24,2026-01-08 06:00:00
D013476,macOS,Safari,10.185.245.0/24,2026-01-11 23:00:00
D013477,Android,Firefox,10.151.198.0/24,2026-01-18 07:00:00
D013478,Linux,Firefox,10.89.154.0/24,2026-02-06 22:00:00
D013479,macOS,Chrome,10.233.181.0/24,2026-01-31 02:00:00
D013480,Android,Chrome,10.80.104.0/24,2026-02-12 14:00:00
D013481,Android,Edge,10.23.49.0/24,2026-01-20 10:00:00
D013482,Windows,Edge,10.163.104.0/24,2026-01-26 12:00:00
D013483,iOS,Chrome,10.226.20.0/24,2026-01-26 02:00:00
D013484,Windows,Firefox,10.188.119.0/24,2026-01-10 11:00:00
D013485,iOS,Chrome,10.142.137.0/24,2026-01-03 02:00:00
D013486,Android,Chrome,10.28.208.0/24,2026-01-06 10:00:00
D013487,macOS,Chrome,10.214.166.0/24,2026-02-04 23:00:00
D013488,iOS,Safari,10.126.96.0/24,2026-01-03 15:00:00
D013489,Android,Chrome,10.237.243.0/24,2026-02-07 10:00:00
D013490,macOS,Safari,10.129.54.0/24,2026-02-06 21:00:00
D013491,Android,Firefox,10.109.156.0/24,2026-02-11 08:00:00
D013492,Windows,Chrome,10.247.17.0/24,2026-01-07 20:00:00
D013493,Android,Edge,10.46.17.0/24,2026-02-09 02:00:00
D013494,iOS,Safari,10.197.188.0/24,2026-01-26 08:00:00
D013495,Android,Chrome,10.89.39.0/24,2026-01-08 03:00:00
D013496,iOS,Safari,10.28.187.0/24,2026-01-26 23:00:00
D013497,Android,Firefox,10.151.108.0/24,2026-01-17 02:00:00
D013498,Android,Firefox,10.41.85.0/24,2026-01-14 06:00:00
D013499,Android,Firefox,10.219.128.0/24,2026-01-20 15:00:00
D013500,iOS,Safari,10.28.183.0/24,2026-01-28 07:00:00
D013501,Android,Firefox,10.172.150.0/24,2026-01-08 10:00:00
D013502,Windows,Edge,10.186.133.0/24,2026-02-09 22:00:00
D013503,Android,Edge,10.71.218.0/24,2026-01-13 04:00:00
D013504,Android,Edge,10.18.224.0/24,2026-02-14 02:00:00
D013505,iOS,Chrome,10.224.89.0/24,2026-01-05 18:00:00
D013506,macOS,Chrome,10.125.14.0/24,2026-01-17 12:00:00
D013507,Android,Edge,10.148.139.0/24,2026-02-13 05:00:00
D013508,Android,Chrome,10.130.53.0/24,2026-01-29 20:00:00
D013509,iOS,Chrome,10.68.92.0/24,2026-01-26 15:00:00
D013510,Android,Firefox,10.217.216.0/24,2026-02-04 01:00:00
D013511,Android,Firefox,10.126.115.0/24,2026-02-05 01:00:00
D013512,iOS,Chrome,10.226.183.0/24,2026-01-29 17:00:00
D013513,Android,Edge,10.21.78.0/24,2026-01-22 03:00:00
D013514,Android,Chrome,10.158.69.0/24,2026-01-26 23:00:00
D013515,iOS,Chrome,10.35.109.0/24,2026-02-07 11:00:00
D013516,Android,Edge,10.32.105.0/24,2026-01-23 03:00:00
D013517,Android,Edge,10.114.21.0/24,2026-01-14 08:00:00
D013518,iOS,Chrome,10.18.146.0/24,2026-02-13 14:00:00
D013519,Android,Chrome,10.3.115.0/24,2026-02-14 00:00:00
D013520,Android,Edge,10.56.21.0/24,2026-01-30 13:00:00
D013521,Android,Firefox,10.122.142.0/24,2026-02-04 15:00:00
D013522,Android,Chrome,10.47.227.0/24,2026-01-04 19:00:00
D013523,macOS,Safari,10.52.47.0/24,2026-01-01 16:00:00
D013524,iOS,Safari,10.16.217.0/24,2026-01-20 21:00:00
D013525,Android,Firefox,10.33.225.0/24,2026-01-06 03:00:00
D013526,Windows,Chrome,10.176.93.0/24,2026-02-12 02:00:00
D013527,Android,Firefox,10.70.231.0/24,2026-02-08 13:00:00
D013528,Android,Chrome,10.242.63.0/24,2026-02-05 05:00:00
D013529,iOS,Safari,10.246.195.0/24,2026-01-27 08:00:00
D013530,iOS,Chrome,10.42.241.0/24,2026-01-15 05:00:00
D013531,Android,Firefox,10.148.79.0/24,2026-01-29 07:00:00
D013532,Android,Edge,10.119.171.0/24,2026-01-06 16:00:00
D013533,Android,Firefox,10.246.53.0/24,2026-01-30 02:00:00
D013534,Android,Edge,10.237.198.0/24,2026-01-24 07:00:00
D013535,Android,Firefox,10.193.93.0/24,2026-01-26 16:00:00
D013536,Android,Edge,10.137.54.0/24,2026-01-17 14:00:00
D013537,Android,Edge,10.144.170.0/24,2026-01-28 04:00:00
D013538,iOS,Chrome,10.167.36.0/24,2026-01-01 14:00:00
D013539,iOS,Chrome,10.26.74.0/24,2026-01-03 16:00:00
D013540,Windows,Chrome,10.30.228.0/24,2026-01-02 16:00:00
D013541,iOS,Safari,10.91.223.0/24,2026-01-25 04:00:00
D013542,macOS,Safari,10.101.18.0/24,2026-01-19 13:00:00
D013543,iOS,Chrome,10.172.238.0/24,2026-02-13 16:00:00
D013544,Android,Edge,10.73.51.0/24,2026-02-02 16:00:00
D013545,Android,Firefox,10.51.7.0/24,2026-02-12 23:00:00
D013546,iOS,Safari,10.193.199.0/24,2026-01-19 11:00:00
D013547,Android,Firefox,10.189.5.0/24,2026-01-18 17:00:00
D013548,Windows,Edge,10.139.128.0/24,2026-01-20 12:00:00
D013549,Android,Firefox,10.89.245.0/24,2026-02-03 02:00:00
D013550,Android,Firefox,10.9.224.0/24,2026-01-27 23:00:00
D013551,Android,Firefox,10.28.82.0/24,2026-01-03 08:00:00
D013552,iOS,Chrome,10.186.82.0/24,2026-02-12 13:00:00
D013553,Android,Edge,10.65.99.0/24,2026-01-16 10:00:00
D013554,Android,Edge,10.231.145.0/24,2026-02-13 09:00:00
D013555,Android,Chrome,10.20.55.0/24,2026-01-26 00:00:00
D013556,Android,Firefox,10.222.235.0/24,2026-01-20 00:00:00
D013557,iOS,Safari,10.189.115.0/24,2026-01-20 17:00:00
D013558,iOS,Chrome,10.49.118.0/24,2026-01-29 02:00:00
D013559,Android,Firefox,10.58.195.0/24,2026-01-01 05:00:00
D013560,Android,Edge,10.44.248.0/24,2026-01-01 01:00:00
D013561,Linux,Firefox,10.193.90.0/24,2026-01-07 03:00:00
D013562,Windows,Edge,10.44.116.0/24,2026-01-10 13:00:00
D013563,iOS,Safari,10.122.111.0/24,2026-01-23 13:00:00
D013564,Android,Edge,10.46.7.0/24,2026-01-03 23:00:00
D013565,Linux,Chrome,10.232.97.0/24,2026-01-07 14:00:00
D013566,Android,Firefox,10.148.121.0/24,2026-01-20 07:00:00
D013567,Android,Chrome,10.38.134.0/24,2026-02-11 23:00:00
D013568,Android,Firefox,10.134.154.0/24,2026-01-31 18:00:00
D013569,iOS,Safari,10.193.69.0/24,2026-01-31 15:00:00
D013570,Android,Chrome,10.141.23.0/24,2026-01-27 02:00:00
D013571,Android,Firefox,10.74.72.0/24,2026-02-11 09:00:00
D013572,iOS,Safari,10.87.74.0/24,2026-01-07 15:00:00
D013573,macOS,Chrome,10.230.125.0/24,2026-01-19 07:00:00
D013574,Android,Chrome,10.96.75.0/24,2026-01-31 23:00:00
D013575,Windows,Chrome,10.67.66.0/24,2026-02-08 15:00:00
D013576,iOS,Chrome,10.3.175.0/24,2026-02-14 11:00:00
D013577,iOS,Safari,10.97.233.0/24,2026-02-11 08:00:00
D013578,Android,Edge,10.69.138.0/24,2026-01-09 15:00:00
D013579,Android,Edge,10.215.232.0/24,2026-01-03 17:00:00
D013580,Android,Chrome,10.75.80.0/24,2026-01-12 09:00:00
D013581,Android,Edge,10.204.26.0/24,2026-02-13 00:00:00
D013582,Android,Firefox,10.90.212.0/24,2026-01-24 12:00:00
D013583,Android,Firefox,10.163.97.0/24,2026-01-11 10:00:00
D013584,macOS,Chrome,10.62.86.0/24,2026-01-04 18:00:00
D013585,Android,Firefox,10.49.235.0/24,2026-01-10 16:00:00
D013586,Windows,Edge,10.154.198.0/24,2026-02-13 01:00:00
D013587,Linux,Chrome,10.43.64.0/24,2026-01-20 04:00:00
D013588,Android,Chrome,10.177.222.0/24,2026-01-23 15:00:00
D013589,Android,Chrome,10.249.90.0/24,2026-01-10 15:00:00
D013590,Android,Firefox,10.131.151.0/24,2026-02-12 18:00:00
D013591,iOS,Chrome,10.249.169.0/24,2026-01-15 09:00:00
D013592,iOS,Safari,10.131.55.0/24,2026-02-08 00:00:00
D013593,Android,Chrome,10.111.153.0/24,2026-01-22 13:00:00
D013594,Android,Firefox,10.234.240.0/24,2026-02-05 14:00:00
D013595,Android,Firefox,10.109.31.0/24,2026-02-07 00:00:00
D013596,iOS,Chrome,10.70.240.0/24,2026-01-27 06:00:00
D013597,iOS,Chrome,10.117.156.0/24,2026-02-14 06:00:00
D013598,Android,Firefox,10.210.148.0/24,2026-01-12 20:00:00
D013599,Android,Chrome,10.55.164.0/24,2026-02-01 14:00:00
D013600,iOS,Chrome,10.163.241.0/24,2026-01-29 22:00:00
D013601,Android,Chrome,10.42.14.0/24,2026-01-17 09:00:00
D013602,Windows,Firefox,10.202.152.0/24,2026-02-01 08:00:00
D013603,Android,Firefox,10.136.71.0/24,2026-02-04 14:00:00
D013604,Android,Chrome,10.93.49.0/24,2026-01-07 16:00:00
D013605,Android,Firefox,10.98.19.0/24,2026-01-31 01:00:00
D013606,Windows,Firefox,10.149.97.0/24,2026-01-18 17:00:00
D013607,Android,Firefox,10.172.175.0/24,2026-01-15 19:00:00
D013608,Android,Chrome,10.78.33.0/24,2026-01-13 15:00:00
D013609,macOS,Firefox,10.34.19.0/24,2026-02-11 17:00:00
D013610,Linux,Chrome,10.213.175.0/24,2026-01-09 15:00:00
D013611,iOS,Chrome,10.240.11.0/24,2026-01-06 13:00:00
D013612,Android,Firefox,10.141.67.0/24,2026-01-14 02:00:00
D013613,macOS,Chrome,10.99.183.0/24,2026-02-13 01:00:00
D013614,Android,Edge,10.86.188.0/24,2026-01-18 11:00:00
D013615,macOS,Firefox,10.177.140.0/24,2026-01-31 09:00:00
D013616,macOS,Safari,10.202.43.0/24,2026-02-09 14:00:00
D013617,Windows,Firefox,10.199.78.0/24,2026-01-11 23:00:00
D013618,Windows,Chrome,10.68.129.0/24,2026-01-12 15:00:00
D013619,Android,Firefox,10.187.79.0/24,2026-01-16 04:00:00
D013620,Android,Firefox,10.43.217.0/24,2026-02-04 18:00:00
D013621,Android,Firefox,10.150.46.0/24,2026-01-15 10:00:00
D013622,Android,Firefox,10.89.17.0/24,2026-02-01 23:00:00
D013623,iOS,Safari,10.124.15.0/24,2026-01-01 13:00:00
D013624,Android,Chrome,10.4.144.0/24,2026-01-26 18:00:00
D013625,Android,Firefox,10.230.172.0/24,2026-01-02 14:00:00
D013626,Android,Edge,10.165.130.0/24,2026-01-25 08:00:00
D013627,Android,Chrome,10.107.69.0/24,2026-02-14 05:00:00
D013628,Android,Chrome,10.45.79.0/24,2026-01-11 11:00:00
D013629,iOS,Chrome,10.92.142.0/24,2026-02-05 16:00:00
D013630,Android,Firefox,10.127.208.0/24,2026-01-25 09:00:00
D013631,Windows,Edge,10.82.122.0/24,2026-01-15 16:00:00
D013632,Android,Firefox,10.2.23.0/24,2026-01-05 09:00:00
D013633,Windows,Edge,10.29.165.0/24,2026-01-04 03:00:00
D013634,Android,Chrome,10.131.40.0/24,2026-01-21 08:00:00
D013635,Android,Edge,10.242.205.0/24,2026-02-08 04:00:00
D013636,Android,Firefox,10.81.102.0/24,2026-01-30 14:00:00
D013637,Android,Firefox,10.200.208.0/24,2026-02-07 20:00:00
D013638,macOS,Firefox,10.112.71.0/24,2026-01-26 11:00:00
D013639,Android,Chrome,10.73.106.0/24,2026-01-18 02:00:00
D013640,Android,Firefox,10.7.102.0/24,2026-01-25 19:00:00
D013641,iOS,Safari,10.69.243.0/24,2026-02-09 06:00:00
D013642,Android,Chrome,10.245.143.0/24,2026-01-12 16:00:00
D013643,iOS,Chrome,10.16.23.0/24,2026-01-11 08:00:00
D013644,Windows,Edge,10.43.67.0/24,2026-01-19 01:00:00
D013645,macOS,Chrome,10.5.109.0/24,2026-01-05 13:00:00
D013646,iOS,Safari,10.237.149.0/24,2026-01-21 09:00:00
D013647,Windows,Chrome,10.159.62.0/24,2026-01-04 06:00:00
D013648,Android,Chrome,10.56.217.0/24,2026-01-15 20:00:00
D013649,macOS,Firefox,10.140.139.0/24,2026-01-14 19:00:00
D013650,iOS,Safari,10.137.92.0/24,2026-01-07 05:00:00
D013651,Linux,Chrome,10.41.203.0/24,2026-01-19 23:00:00
D013652,Android,Edge,10.49.43.0/24,2026-01-09 20:00:00
D013653,macOS,Chrome,10.226.179.0/24,2026-01-24 22:00:00
D013654,iOS,Safari,10.214.86.0/24,2026-01-04 11:00:00
D013655,Windows,Chrome,10.188.177.0/24,2026-02-13 16:00:00
D013656,iOS,Safari,10.31.134.0/24,2026-02-09 07:00:00
D013657,macOS,Safari,10.64.95.0/24,2026-01-04 20:00:00
D013658,iOS,Chrome,10.68.56.0/24,2026-01-24 04:00:00
D013659,Android,Chrome,10.21.200.0/24,2026-01-12 22:00:00
D013660,macOS,Firefox,10.136.110.0/24,2026-01-05 08:00:00
D013661,Android,Edge,10.31.85.0/24,2026-01-21 08:00:00
D013662,Windows,Firefox,10.241.68.0/24,2026-01-16 23:00:00
D013663,Windows,Chrome,10.165.246.0/24,2026-01-07 13:00:00
D013664,macOS,Firefox,10.13.214.0/24,2026-02-02 20:00:00
D013665,Android,Firefox,10.29.24.0/24,2026-01-24 12:00:00
D013666,iOS,Safari,10.166.203.0/24,2026-01-23 09:00:00
D013667,iOS,Chrome,10.100.84.0/24,2026-01-01 14:00:00
D013668,Android,Chrome,10.47.242.0/24,2026-01-09 22:00:00
D013669,Windows,Edge,10.165.227.0/24,2026-01-30 11:00:00
D013670,macOS,Firefox,10.204.102.0/24,2026-02-12 13:00:00
D013671,Android,Edge,10.105.84.0/24,2026-01-12 10:00:00
D013672,Android,Firefox,10.196.22.0/24,2026-01-29 20:00:00
D013673,iOS,Safari,10.127.184.0/24,2026-02-09 15:00:00
D013674,Windows,Edge,10.207.95.0/24,2026-02-08 21:00:00
D013675,iOS,Chrome,10.166.234.0/24,2026-02-09 15:00:00
D013676,Windows,Edge,10.155.99.0/24,2026-01-25 16:00:00
D013677,Android,Edge,10.249.240.0/24,2026-01-11 13:00:00
D013678,Android,Firefox,10.200.37.0/24,2026-01-07 17:00:00
D013679,Android,Firefox,10.129.150.0/24,2026-02-11 22:00:00
D013680,Android,Chrome,10.55.167.0/24,2026-02-09 15:00:00
D013681,Linux,Chrome,10.95.204.0/24,2026-01-20 21:00:00
D013682,iOS,Safari,10.105.72.0/24,2026-01-19 22:00:00
D013683,iOS,Safari,10.226.160.0/24,2026-01-17 18:00:00
D013684,Android,Chrome,10.230.109.0/24,2026-01-25 23:00:00
D013685,Android,Edge,10.190.226.0/24,2026-01-10 19:00:00
D013686,iOS,Safari,10.214.108.0/24,2026-01-17 21:00:00
D013687,Android,Chrome,10.177.52.0/24,2026-01-05 06:00:00
D013688,iOS,Safari,10.75.222.0/24,2026-01-14 23:00:00
D013689,iOS,Safari,10.114.45.0/24,2026-01-15 07:00:00
D013690,Android,Firefox,10.94.12.0/24,2026-01-23 17:00:00
D013691,Android,Edge,10.245.130.0/24,2026-01-27 23:00:00
D013692,Android,Chrome,10.19.72.0/24,2026-02-04 08:00:00
D013693,Android,Chrome,10.85.166.0/24,2026-01-19 01:00:00
D013694,Android,Firefox,10.61.197.0/24,2026-01-06 00:00:00
D013695,Android,Chrome,10.249.208.0/24,2026-01-13 12:00:00
D013696,iOS,Safari,10.58.165.0/24,2026-01-07 01:00:00
D013697,Linux,Firefox,10.189.161.0/24,2026-01-02 21:00:00
D013698,Android,Edge,10.4.66.0/24,2026-02-10 15:00:00
D013699,Android,Edge,10.25.199.0/24,2026-01-25 15:00:00
D013700,macOS,Firefox,10.200.161.0/24,2026-01-21 07:00:00
D013701,iOS,Safari,10.6.143.0/24,2026-01-19 14:00:00
D013702,Android,Firefox,10.114.1.0/24,2026-01-17 23:00:00
D013703,iOS,Safari,10.42.11.0/24,2026-01-29 02:00:00
D013704,macOS,Chrome,10.220.181.0/24,2026-01-28 01:00:00
D013705,macOS,Chrome,10.179.207.0/24,2026-01-31 21:00:00
D013706,Windows,Firefox,10.57.130.0/24,2026-02-05 16:00:00
D013707,Android,Firefox,10.137.224.0/24,2026-01-12 05:00:00
D013708,Android,Chrome,10.167.238.0/24,2026-01-07 18:00:00
D013709,Android,Edge,10.238.29.0/24,2026-01-19 17:00:00
D013710,Android,Edge,10.173.48.0/24,2026-01-08 20:00:00
D013711,Android,Chrome,10.216.206.0/24,2026-02-08 05:00:00
D013712,Windows,Firefox,10.140.57.0/24,2026-01-25 15:00:00
D013713,Android,Edge,10.252.121.0/24,2026-01-17 14:00:00
D013714,Android,Firefox,10.244.139.0/24,2026-02-02 12:00:00
D013715,Android,Firefox,10.77.37.0/24,2026-02-04 04:00:00
D013716,Android,Chrome,10.185.44.0/24,2026-01-28 07:00:00
D013717,Windows,Edge,10.245.126.0/24,2026-02-08 11:00:00
D013718,Windows,Chrome,10.38.158.0/24,2026-01-29 23:00:00
D013719,macOS,Safari,10.196.8.0/24,2026-01-21 16:00:00
D013720,Windows,Edge,10.147.118.0/24,2026-02-02 15:00:00
D013721,Android,Chrome,10.118.118.0/24,2026-01-15 14:00:00
D013722,Android,Edge,10.247.144.0/24,2026-01-07 21:00:00
D013723,Android,Chrome,10.129.37.0/24,2026-01-10 10:00:00
D013724,Android,Firefox,10.41.250.0/24,2026-02-07 21:00:00
D013725,Android,Chrome,10.189.226.0/24,2026-02-09 05:00:00
D013726,Android,Edge,10.42.171.0/24,2026-01-14 04:00:00
D013727,iOS,Safari,10.239.174.0/24,2026-01-29 06:00:00
D013728,Windows,Chrome,10.158.86.0/24,2026-01-04 22:00:00
D013729,Android,Chrome,10.137.63.0/24,2026-01-23 23:00:00
D013730,Windows,Chrome,10.95.84.0/24,2026-02-11 04:00:00
D013731,Windows,Firefox,10.188.142.0/24,2026-01-20 04:00:00
D013732,Android,Firefox,10.222.137.0/24,2026-01-26 07:00:00
D013733,Windows,Firefox,10.175.29.0/24,2026-01-03 10:00:00
D013734,macOS,Chrome,10.48.203.0/24,2026-02-13 03:00:00
D013735,Windows,Chrome,10.246.96.0/24,2026-01-24 16:00:00
D013736,Linux,Firefox,10.246.245.0/24,2026-01-11 11:00:00
D013737,Android,Edge,10.146.159.0/24,2026-01-24 15:00:00
D013738,Android,Firefox,10.68.78.0/24,2026-02-12 22:00:00
D013739,Android,Firefox,10.132.246.0/24,2026-01-02 07:00:00
D013740,Android,Edge,10.151.1.0/24,2026-01-01 11:00:00
D013741,Android,Edge,10.84.50.0/24,2026-02-04 08:00:00
D013742,iOS,Safari,10.198.53.0/24,2026-02-14 20:00:00
D013743,Windows,Edge,10.64.145.0/24,2026-02-10 07:00:00
D013744,Windows,Firefox,10.225.119.0/24,2026-02-08 20:00:00
D013745,iOS,Safari,10.166.99.0/24,2026-01-16 11:00:00
D013746,Android,Firefox,10.9.94.0/24,2026-01-28 01:00:00
D013747,Windows,Chrome,10.125.69.0/24,2026-02-09 12:00:00
D013748,Android,Chrome,10.125.130.0/24,2026-02-14 15:00:00
