order_id,account_id,device_id,address_id,phone_hash,instrument_id,amount,discount_amount,coupon_code,category,order_timestamp,delivery_status,delivery_attempts,delivery_timestamp,rto_flag,return_flag,return_reason_code,return_timestamp,return_lag_hours,refund_flag,refund_amount,refund_timestamp,dispute_flag,dispute_created_at,dispute_phase,dispute_reason_code,dispute_reason_category,evidence_availability
ORD0039865,A021241,D009094,ADDR014643,5fe83abe4af786d9,PI013339,1960.0,0.0,,grocery,2026-02-11 13:39:41.016979949,delivered,1,2026-02-13 13:39:41.016979949,False,False,,,,False,,,False,,,,,
ORD0039866,A021243,D010422,ADDR003791,365410c6c6f24d80,PI026398,13990.0,0.0,,electronics,2026-01-18 01:27:40.496584260,delivered,1,2026-01-21 01:27:40.496584260,False,False,,,,False,,,False,,,,,
ORD0039867,A021244,D002059,ADDR017894,5dbe80c7cf5f8b4f,PI004784,5110.0,0.0,,home,2026-01-27 13:41:09.470690860,delivered,2,2026-01-29 13:41:09.470690860,False,False,,,,False,,,False,,,,,
ORD0039868,A021245,D008178,ADDR005794,2dabed32ae3114c4,PI019557,2130.0,323.55,PROMO_3114,grocery,2026-01-31 17:43:32.046456618,delivered,1,2026-02-03 17:43:32.046456618,False,False,,,,False,,,False,,,,,
ORD0039869,A021245,D008178,ADDR005794,2dabed32ae3114c4,PI019557,12510.0,0.0,,electronics,2026-02-03 13:47:00.279287071,delivered,1,2026-02-06 13:47:00.279287071,False,False,,,,False,,,False,,,,,
ORD0039870,A021245,D008178,ADDR005794,2dabed32ae3114c4,PI019557,1100.0,0.0,,books,2026-02-05 07:34:22.625152471,delivered,1,2026-02-07 07:34:22.625152471,False,False,,,,False,,,False,,,,,
ORD0039871,A021246,D014138,ADDR012145,c02d9a99007c1de2,PI006485,3560.0,0.0,,fashion,2026-01-24 20:10:12.254965084,delivered,1,2026-01-26 20:10:12.254965084,False,False,,,,False,,,False,,,,,
ORD0039872,A021246,D014138,ADDR012145,c02d9a99007c1de2,PI006485,7690.0,0.0,,fashion,2026-01-26 04:25:35.409787172,delivered,1,2026-01-29 04:25:35.409787172,False,False,,,,False,,,False,,,,,
ORD0039873,A021246,D014138,ADDR012145,c02d9a99007c1de2,PI006485,5770.0,0.0,,home,2026-01-26 11:28:55.886691661,delivered,1,2026-01-29 11:28:55.886691661,False,False,,,,False,,,False,,,,,
ORD0039874,A021246,D014138,ADDR012145,c02d9a99007c1de2,PI006485,1980.0,0.0,,grocery,2026-01-31 17:05:59.789463125,delivered,2,2026-02-02 17:05:59.789463125,False,False,,,,False,,,False,,,,,
ORD0039875,A021246,D014138,ADDR012145,c02d9a99007c1de2,PI006485,3210.0,0.0,,grocery,2026-02-01 07:26:17.407723871,delivered,1,2026-02-03 07:26:17.407723871,False,False,,,,False,,,False,,,,,
ORD0039876,A021249,D004377,ADDR006738,ec88966dc327a394,PI012948,5830.0,256.58,PROMO_6716,fashion,2026-02-14 07:41:17.925300760,delivered,1,2026-02-16 07:41:17.925300760,False,False,,,,False,,,False,,,,,
ORD0039877,A021249,D021484,ADDR006738,ec88966dc327a394,PI012948,24000.0,3381.22,PROMO_919,electronics,2026-02-14 12:07:36.658200813,delivered,2,2026-02-16 12:07:36.658200813,False,False,,,,False,,,False,,,,,
ORD0039878,A021249,D004377,ADDR006738,ec88966dc327a394,PI012948,4640.0,0.0,,toys,2026-02-14 17:41:37.100065425,delivered,2,2026-02-16 17:41:37.100065425,False,True,size_fit,2026-02-21 17:41:37.100065425,120.0,True,4640.0,2026-02-22 19:41:37.100065425,False,,,,,
ORD0039879,A021249,D021484,ADDR006738,ec88966dc327a394,PI012948,7810.0,0.0,,fashion,2026-02-14 21:17:56.618098105,delivered,1,2026-02-16 21:17:56.618098105,False,True,not_as_described,2026-02-21 21:17:56.618098105,120.0,True,7810.0,2026-02-23 11:17:56.618098105,False,,,,,
ORD0039880,A021250,D018444,ADDR009274,c79cb3fc33a71923,PI024332,24000.0,3962.45,PROMO_3464,electronics,2026-02-02 14:36:01.694163230,delivered,1,2026-02-04 14:36:01.694163230,False,False,,,,False,,,False,,,,,
ORD0039881,A021250,D018444,ADDR014946,c79cb3fc33a71923,PI024332,2930.0,0.0,,grocery,2026-02-06 09:15:45.101218236,delivered,1,2026-02-08 09:15:45.101218236,False,False,,,,False,,,False,,,,,
ORD0039882,A021250,D018444,ADDR009274,c79cb3fc33a71923,PI024332,9000.0,0.0,,fashion,2026-02-08 01:48:36.188177562,delivered,1,2026-02-10 01:48:36.188177562,False,False,,,,False,,,False,,,,,
ORD0039883,A021250,D018444,ADDR014946,c79cb3fc33a71923,PI024332,4340.0,0.0,,toys,2026-02-12 21:05:56.747254536,delivered,1,2026-02-14 21:05:56.747254536,False,False,,,,False,,,False,,,,,
ORD0039884,A021250,D018444,ADDR014946,c79cb3fc33a71923,PI024332,3450.0,0.0,,fashion,2026-02-18 03:51:08.134399088,delivered,1,2026-02-20 03:51:08.134399088,False,False,,,,False,,,False,,,,,
ORD0039885,A021251,D014051,ADDR015271,ff9c4e1aa2e27bb6,PI012584,4500.0,0.0,,grocery,2026-02-13 08:35:48.389417384,delivered,1,2026-02-16 08:35:48.389417384,False,False,,,,False,,,False,,,,,
ORD0039886,A021253,D019515,ADDR008135,6954d1f0c1290b29,PI016658,5250.0,584.38,PROMO_3777,fashion,2026-02-07 14:26:49.461809008,delivered,1,2026-02-09 14:26:49.461809008,False,False,,,,False,,,False,,,,,
ORD0039887,A021253,D019515,ADDR008135,6954d1f0c1290b29,PI016658,4130.0,0.0,,fashion,2026-02-14 07:24:34.526988148,delivered,1,2026-02-16 07:24:34.526988148,False,False,,,,False,,,False,,,,,
ORD0039888,A021253,D019515,ADDR008135,6954d1f0c1290b29,PI016658,24000.0,0.0,,electronics,2026-02-18 21:05:19.254107862,delivered,1,2026-02-21 21:05:19.254107862,False,False,,,,False,,,False,,,,,
ORD0039889,A021254,D000945,ADDR015411,86a3d97352b83543,PI004128,7110.0,0.0,,fashion,2026-01-19 08:56:44.078387501,delivered,1,2026-01-20 08:56:44.078387501,False,True,not_as_described,2026-01-24 08:56:44.078387501,96.0,True,7110.0,2026-01-26 06:56:44.078387501,False,,,,,
ORD0039890,A021254,D000945,ADDR015411,86a3d97352b83543,PI004128,4600.0,0.0,,fashion,2026-02-14 16:35:45.792951038,delivered,1,2026-02-17 16:35:45.792951038,False,False,,,,False,,,False,,,,,
ORD0039891,A021255,D001800,ADDR019932,2ab92fd20ed56422,PI003597,5490.0,604.55,PROMO_5000,electronics,2026-01-23 22:42:17.418503297,delivered,2,2026-01-25 22:42:17.418503297,False,False,,,,False,,,False,,,,,
ORD0039892,A021255,D024732,ADDR019932,2ab92fd20ed56422,PI003597,1760.0,0.0,,toys,2026-01-24 09:59:19.812126876,delivered,1,2026-01-27 09:59:19.812126876,False,False,defective,2026-01-29 09:59:19.812126876,48.0,True,1760.0,2026-01-30 06:59:19.812126876,False,,,,,
ORD0039893,A021255,D001800,ADDR010232,2ab92fd20ed56422,PI003597,8330.0,0.0,,fashion,2026-01-27 23:11:20.146116029,delivered,1,2026-01-29 23:11:20.146116029,False,False,,,,False,,,False,,,,,
ORD0039894,A021257,D002577,ADDR006104,f35811ef9127741b,PI001435,4500.0,536.56,PROMO_1600,grocery,2026-01-29 18:16:26.089332683,delivered,1,2026-01-31 18:16:26.089332683,False,False,,,,False,,,False,,,,,
ORD0039895,A021257,D002577,ADDR006104,f35811ef9127741b,PI001435,950.0,0.0,,books,2026-02-04 11:23:24.481005660,delivered,1,2026-02-06 11:23:24.481005660,False,False,,,,False,,,False,,,,,
ORD0039896,A021257,D002577,ADDR006104,f35811ef9127741b,PI025126,7220.0,0.0,,fashion,2026-02-08 22:48:13.160173533,delivered,1,2026-02-11 22:48:13.160173533,False,True,not_as_described,2026-02-13 22:48:13.160173533,48.0,True,7220.0,2026-02-14 23:48:13.160173533,False,,,,,
ORD0039897,A021257,D002577,ADDR006104,f35811ef9127741b,PI025126,2890.0,0.0,,fashion,2026-02-14 11:32:12.716007845,delivered,1,2026-02-16 11:32:12.716007845,False,False,,,,False,,,False,,,,,
ORD0039898,A021258,D015310,ADDR016539,b0ca596447dce1a6,PI008338,2650.0,0.0,,home,2026-01-30 20:08:55.852392971,delivered,1,2026-02-01 20:08:55.852392971,False,False,,,,False,,,False,,,,,
ORD0039899,A021258,D024470,ADDR016539,b0ca596447dce1a6,PI008338,4320.0,0.0,,electronics,2026-02-10 05:14:44.454475646,delivered,2,2026-02-12 05:14:44.454475646,False,False,,,,False,,,False,,,,,
ORD0039900,A021259,D008140,ADDR009325,3fa21798e383afc2,PI029597,6790.0,933.14,PROMO_5127,home,2026-02-17 04:10:29.136458255,delivered,1,2026-02-19 04:10:29.136458255,False,False,,,,False,,,False,,,,,
ORD0039901,A021261,D003612,ADDR018799,d68428a430023457,PI007206,2060.0,0.0,,grocery,2026-01-15 14:24:23.293044953,delivered,2,2026-01-16 14:24:23.293044953,False,False,,,,False,,,False,,,,,
ORD0039902,A021261,D003612,ADDR018799,d68428a430023457,PI007206,2740.0,0.0,,grocery,2026-01-20 13:06:14.930188847,delivered,1,2026-01-21 13:06:14.930188847,False,False,,,,False,,,False,,,,,
ORD0039903,A021261,D003612,ADDR018799,d68428a430023457,PI007206,5120.0,211.07,PROMO_7117,fashion,2026-01-27 05:53:15.326257853,delivered,2,2026-01-29 05:53:15.326257853,False,False,,,,False,,,False,,,,,
ORD0039904,A021261,D003612,ADDR018799,d68428a430023457,PI007206,1060.0,0.0,,books,2026-02-01 17:12:01.723931514,delivered,1,2026-02-03 17:12:01.723931514,False,True,defective,2026-02-07 17:12:01.723931514,96.0,True,1060.0,2026-02-09 08:12:01.723931514,False,,,,,
ORD0039905,A021262,D010108,ADDR018350,de5c4f41fc0d0a8b,PI021375,4210.0,0.0,,home,2026-01-31 04:19:46.669057747,delivered,1,2026-02-02 04:19:46.669057747,False,False,,,,False,,,False,,,,,
ORD0039906,A021263,D001158,ADDR001008,b9473c0937e94dc5,PI020731,1420.0,0.0,,grocery,2026-02-02 00:22:43.329161080,delivered,2,2026-02-03 00:22:43.329161080,False,False,,,,False,,,False,,,,,
ORD0039907,A021264,D006430,ADDR018273,ac27f52b67a01f36,PI003265,5920.0,0.0,,fashion,2026-02-02 06:22:37.758466336,delivered,1,2026-02-05 06:22:37.758466336,False,False,,,,False,,,False,,,,,
ORD0039908,A021265,D024724,ADDR004511,821cf3846f627b18,PI021224,23760.0,0.0,,electronics,2026-02-04 09:22:45.532294759,delivered,2,2026-02-05 09:22:45.532294759,False,True,changed_mind,2026-02-08 09:22:45.532294759,72.0,True,23760.0,2026-02-08 19:22:45.532294759,False,,,,,
ORD0039909,A021265,D004085,ADDR004511,821cf3846f627b18,PI021224,2900.0,0.0,,fashion,2026-02-08 09:22:28.413533442,delivered,2,2026-02-09 09:22:28.413533442,False,False,,,,False,,,False,,,,,
ORD0039910,A021266,D006019,ADDR019569,781a97a4d0642bc0,PI013638,7600.0,0.0,,home,2026-01-29 17:43:52.183760898,delivered,1,2026-01-31 17:43:52.183760898,False,False,,,,False,,,False,,,,,
ORD0039911,A021266,D001653,ADDR019569,781a97a4d0642bc0,PI013638,12000.0,0.0,,home,2026-02-08 03:23:05.912775581,delivered,2,2026-02-10 03:23:05.912775581,False,False,,,,False,,,False,,,,,
ORD0039912,A021267,D022445,ADDR004787,901606936f3b8e5d,PI019541,2800.0,0.0,,fashion,2026-01-12 14:59:39.206480372,delivered,1,2026-01-15 14:59:39.206480372,False,False,,,,False,,,False,,,,,
ORD0039913,A021267,D007171,ADDR004787,901606936f3b8e5d,PI019541,5440.0,0.0,,fashion,2026-01-22 06:42:06.134489326,delivered,1,2026-01-23 06:42:06.134489326,False,False,,,,False,,,False,,,,,
ORD0039914,A021268,D008142,ADDR001991,ff0e6672149f9b96,PI022600,950.0,0.0,,grocery,2026-01-14 20:55:05.872144692,delivered,1,2026-01-16 20:55:05.872144692,False,True,changed_mind,2026-01-21 20:55:05.872144692,120.0,True,950.0,2026-01-22 13:55:05.872144692,False,,,,,
ORD0039915,A021268,D008142,ADDR001991,ff0e6672149f9b96,PI022600,6310.0,0.0,,fashion,2026-01-31 23:37:55.329656224,delivered,3,2026-02-03 23:37:55.329656224,False,True,not_as_described,2026-02-08 23:37:55.329656224,120.0,True,6310.0,2026-02-10 11:37:55.329656224,False,,,,,
ORD0039916,A021268,D008142,ADDR001991,ff0e6672149f9b96,PI022600,8710.0,0.0,,electronics,2026-02-06 02:22:40.636773349,delivered,1,2026-02-08 02:22:40.636773349,False,True,not_as_described,2026-02-11 02:22:40.636773349,72.0,True,8710.0,2026-02-11 15:22:40.636773349,False,,,,,
ORD0039917,A021269,D005484,ADDR015853,544a88089c4dfc3b,PI017457,6600.0,0.0,,fashion,2026-01-22 16:51:09.391000582,delivered,1,2026-01-24 16:51:09.391000582,False,False,,,,False,,,False,,,,,
ORD0039918,A021269,D005484,ADDR016920,544a88089c4dfc3b,PI017457,6480.0,0.0,,fashion,2026-01-26 15:42:12.661346140,delivered,1,2026-01-29 15:42:12.661346140,False,True,size_fit,2026-02-01 15:42:12.661346140,72.0,True,6480.0,2026-02-02 04:42:12.661346140,False,,,,,
ORD0039919,A021269,D005484,ADDR015853,544a88089c4dfc3b,PI017457,3390.0,561.24,PROMO_2061,fashion,2026-02-04 19:34:46.450530433,delivered,1,2026-02-08 19:34:46.450530433,False,False,,,,False,,,False,,,,,
ORD0039920,A021269,D005484,ADDR016920,544a88089c4dfc3b,PI017457,24000.0,0.0,,electronics,2026-02-06 14:16:08.293119010,delivered,1,2026-02-08 14:16:08.293119010,False,True,size_fit,2026-02-09 14:16:08.293119010,24.0,True,24000.0,2026-02-10 23:16:08.293119010,False,,,,,
ORD0039921,A021270,D024521,ADDR013851,808edd2a1a9871f1,PI024474,1620.0,242.49,PROMO_1773,grocery,2026-01-22 19:32:13.420516792,delivered,1,2026-01-23 19:32:13.420516792,False,False,,,,False,,,False,,,,,
ORD0039922,A021270,D002889,ADDR013851,808edd2a1a9871f1,PI024474,3740.0,0.0,,grocery,2026-01-23 08:50:46.992815350,delivered,1,2026-01-26 08:50:46.992815350,False,False,,,,False,,,False,,,,,
ORD0039923,A021271,D016809,ADDR008651,e9c0c9edd03297a2,PI021677,2940.0,0.0,,fashion,2026-01-29 19:26:59.669138550,delivered,1,2026-01-31 19:26:59.669138550,False,False,,,,False,,,False,,,,,
ORD0039924,A021271,D016809,ADDR008651,e9c0c9edd03297a2,PI021677,9210.0,794.25,PROMO_6390,home,2026-02-01 09:56:50.772078596,delivered,1,2026-02-02 09:56:50.772078596,False,False,,,,False,,,False,,,,,
ORD0039925,A021271,D016809,ADDR008651,e9c0c9edd03297a2,PI021677,3150.0,0.0,,fashion,2026-02-01 15:19:59.111140795,delivered,1,2026-02-02 15:19:59.111140795,False,False,,,,False,,,False,,,,,
ORD0039926,A021271,D016809,ADDR008651,e9c0c9edd03297a2,PI021677,4170.0,0.0,,grocery,2026-02-05 09:37:10.642912877,delivered,1,2026-02-07 09:37:10.642912877,False,True,defective,2026-02-09 09:37:10.642912877,48.0,True,4170.0,2026-02-11 05:37:10.642912877,False,,,,,
ORD0039927,A021271,D016809,ADDR008651,e9c0c9edd03297a2,PI021677,1170.0,0.0,,grocery,2026-02-05 21:12:36.025253137,delivered,1,2026-02-06 21:12:36.025253137,False,False,,,,False,,,False,,,,,
ORD0039928,A021271,D016809,ADDR008651,e9c0c9edd03297a2,PI021677,2010.0,247.18,PROMO_5545,grocery,2026-02-07 04:35:33.666752344,delivered,2,2026-02-09 04:35:33.666752344,False,False,,,,False,,,False,,,,,
ORD0039929,A021271,D016809,ADDR008651,e9c0c9edd03297a2,PI021677,7060.0,0.0,,home,2026-02-08 15:42:33.029160229,delivered,1,2026-02-12 15:42:33.029160229,False,False,,,,False,,,False,,,,,
ORD0039930,A021272,D000254,ADDR008061,e3fdf4a462c415ff,PI003324,5990.0,0.0,,toys,2026-02-07 22:35:42.784851075,delivered,1,2026-02-10 22:35:42.784851075,False,False,,,,False,,,False,,,,,
ORD0039931,A021272,D000254,ADDR008061,e3fdf4a462c415ff,PI003324,5680.0,738.91,PROMO_8861,fashion,2026-02-13 16:57:32.386103494,delivered,1,2026-02-14 16:57:32.386103494,False,False,,,,False,,,False,,,,,
ORD0039932,A021273,D003066,ADDR007324,93d65b61b93d35ad,PI003026,5390.0,826.01,PROMO_1161,home,2026-02-01 03:15:34.012917764,delivered,2,2026-02-02 03:15:34.012917764,False,True,size_fit,2026-02-07 03:15:34.012917764,120.0,True,5390.0,2026-02-08 00:15:34.012917764,False,,,,,
ORD0039933,A021273,D003066,ADDR008581,93d65b61b93d35ad,PI003026,9550.0,1512.29,PROMO_5388,home,2026-02-05 19:43:57.755717970,delivered,1,2026-02-06 19:43:57.755717970,False,True,changed_mind,2026-02-10 19:43:57.755717970,96.0,True,9550.0,2026-02-11 02:43:57.755717970,False,,,,,
ORD0039934,A021273,D003066,ADDR008581,93d65b61b93d35ad,PI003026,2850.0,0.0,,grocery,2026-02-07 17:52:19.702183884,delivered,2,2026-02-09 17:52:19.702183884,False,False,,,,False,,,False,,,,,
ORD0039935,A021273,D003066,ADDR007324,93d65b61b93d35ad,PI003026,3500.0,0.0,,grocery,2026-02-11 10:48:57.124036166,delivered,1,2026-02-13 10:48:57.124036166,False,True,size_fit,2026-02-17 10:48:57.124036166,96.0,True,3500.0,2026-02-18 03:48:57.124036166,False,,,,,
ORD0039936,A021273,D003066,ADDR007324,93d65b61b93d35ad,PI003026,4190.0,0.0,,fashion,2026-02-13 12:14:57.307114618,delivered,2,2026-02-16 12:14:57.307114618,False,False,,,,False,,,False,,,,,
ORD0039937,A021273,D003066,ADDR007324,93d65b61b93d35ad,PI003026,1160.0,64.41,PROMO_1104,grocery,2026-02-16 05:56:31.192799660,delivered,1,2026-02-18 05:56:31.192799660,False,False,,,,False,,,False,,,,,
ORD0039938,A021274,D013574,ADDR018089,5ae7282ba69dc4b0,PI030563,5590.0,0.0,,fashion,2026-01-21 19:06:54.724460837,delivered,2,2026-01-24 19:06:54.724460837,False,False,,,,False,,,False,,,,,
ORD0039939,A021274,D007829,ADDR018089,5ae7282ba69dc4b0,PI030563,1430.0,0.0,,books,2026-01-22 04:13:18.541096523,delivered,2,2026-01-24 04:13:18.541096523,False,False,,,,False,,,False,,,,,
ORD0039940,A021274,D007829,ADDR018089,5ae7282ba69dc4b0,PI030563,6190.0,0.0,,home,2026-01-31 16:15:28.848463056,delivered,2,2026-02-01 16:15:28.848463056,False,True,changed_mind,2026-02-04 16:15:28.848463056,72.0,True,6190.0,2026-02-06 07:15:28.848463056,False,,,,,
ORD0039941,A021274,D007829,ADDR018089,5ae7282ba69dc4b0,PI030563,2250.0,0.0,,toys,2026-02-03 22:42:38.670434297,delivered,2,2026-02-05 22:42:38.670434297,False,False,,,,False,,,False,,,,,
ORD0039942,A021274,D007829,ADDR018089,5ae7282ba69dc4b0,PI030563,24000.0,2149.55,PROMO_1402,electronics,2026-02-16 06:39:18.974575986,delivered,2,2026-02-18 06:39:18.974575986,False,False,,,,False,,,False,,,,,
ORD0039943,A021274,D007829,ADDR018089,5ae7282ba69dc4b0,PI030563,12000.0,0.0,,home,2026-02-17 14:23:02.314112730,delivered,2,2026-02-18 14:23:02.314112730,False,False,,,,False,,,False,,,,,
ORD0039944,A021275,D016114,ADDR000685,f5c94e8889a2512c,PI014811,12000.0,0.0,,home,2026-02-07 00:18:31.200982069,delivered,2,2026-02-09 00:18:31.200982069,False,True,changed_mind,2026-02-11 00:18:31.200982069,48.0,True,12000.0,2026-02-12 12:18:31.200982069,False,,,,,
ORD0039945,A021275,D016114,ADDR000685,f5c94e8889a2512c,PI014811,2890.0,0.0,,grocery,2026-02-09 06:56:13.736600326,delivered,1,2026-02-12 06:56:13.736600326,False,False,,,,False,,,False,,,,,
ORD0039946,A021276,D023197,ADDR007118,0ac4f2c621db3c7d,PI028071,4380.0,0.0,,fashion,2026-01-25 23:35:56.368131324,delivered,1,2026-01-27 23:35:56.368131324,False,False,,,,False,,,False,,,,,
ORD0039947,A021276,D023197,ADDR007118,0ac4f2c621db3c7d,PI028071,3740.0,0.0,,fashion,2026-02-03 09:00:55.828463912,delivered,1,2026-02-04 09:00:55.828463912,False,False,,,,False,,,False,,,,,
ORD0039948,A021276,D023197,ADDR007118,0ac4f2c621db3c7d,PI028071,1850.0,0.0,,home,2026-02-16 14:19:43.712582066,delivered,1,2026-02-18 14:19:43.712582066,False,False,,,,False,,,False,,,,,
ORD0039949,A021277,D002298,ADDR016009,201557a1f864cfce,PI017685,1530.0,0.0,,books,2026-01-10 00:33:22.452862104,delivered,1,2026-01-12 00:33:22.452862104,False,True,changed_mind,2026-01-15 00:33:22.452862104,72.0,True,1530.0,2026-01-16 07:33:22.452862104,False,,,,,
ORD0039950,A021277,D003630,ADDR016009,201557a1f864cfce,PI017685,4990.0,542.2,PROMO_5592,home,2026-01-10 03:46:12.299442221,delivered,1,2026-01-12 03:46:12.299442221,False,False,,,,False,,,False,,,,,
ORD0039951,A021277,D003630,ADDR016009,201557a1f864cfce,PI022812,15350.0,0.0,,electronics,2026-01-24 01:04:39.818249507,delivered,2,2026-01-26 01:04:39.818249507,False,False,,,,False,,,False,,,,,
ORD0039952,A021279,D018159,ADDR002078,78cce79c28eb8ee3,PI000699,7950.0,0.0,,fashion,2026-01-25 00:47:16.592200406,delivered,1,2026-01-26 00:47:16.592200406,False,False,,,,False,,,False,,,,,
ORD0039953,A021280,D021326,ADDR015040,7d39fa8112166659,PI021287,3500.0,0.0,,fashion,2026-02-02 21:50:53.550738036,delivered,3,2026-02-03 21:50:53.550738036,False,True,not_as_described,2026-02-07 21:50:53.550738036,96.0,True,3500.0,2026-02-09 01:50:53.550738036,False,,,,,
ORD0039954,A021280,D021326,ADDR015040,7d39fa8112166659,PI021287,7610.0,0.0,,fashion,2026-02-16 18:06:47.182160290,delivered,1,2026-02-19 18:06:47.182160290,False,False,,,,False,,,False,,,,,
ORD0039955,A021280,D021326,ADDR015040,7d39fa8112166659,PI021287,14210.0,0.0,,electronics,2026-02-18 12:27:47.092499822,delivered,1,2026-02-21 12:27:47.092499822,False,False,,,,False,,,False,,,,,
ORD0039956,A021281,D011902,ADDR011815,6b2fa2e345c16806,PI000220,4220.0,0.0,,grocery,2026-01-15 01:50:53.436318256,delivered,1,2026-01-16 01:50:53.436318256,False,True,changed_mind,2026-01-19 01:50:53.436318256,72.0,True,4220.0,2026-01-19 06:50:53.436318256,False,,,,,
ORD0039957,A021281,D011902,ADDR011815,6b2fa2e345c16806,PI000220,4430.0,0.0,,fashion,2026-01-15 18:26:05.323758537,delivered,1,2026-01-16 18:26:05.323758537,False,True,size_fit,2026-01-21 18:26:05.323758537,120.0,True,4430.0,2026-01-23 06:26:05.323758537,False,,,,,
ORD0039958,A021281,D011902,ADDR011815,6b2fa2e345c16806,PI000220,9220.0,0.0,,electronics,2026-01-17 10:20:00.024497575,delivered,1,2026-01-19 10:20:00.024497575,False,True,changed_mind,2026-01-21 10:20:00.024497575,48.0,True,9220.0,2026-01-21 17:20:00.024497575,False,,,,,
ORD0039959,A021281,D011902,ADDR011815,6b2fa2e345c16806,PI000220,1900.0,0.0,,grocery,2026-01-21 19:02:11.087217434,delivered,2,2026-01-25 19:02:11.087217434,False,False,,,,False,,,False,,,,,
ORD0039960,A021282,D015534,ADDR009274,36c5a98f718810f8,PI027886,3320.0,0.0,,grocery,2026-02-14 22:07:13.013616794,delivered,1,2026-02-17 22:07:13.013616794,False,False,,,,False,,,False,,,,,
ORD0039961,A021282,D015534,ADDR009274,36c5a98f718810f8,PI027886,2690.0,0.0,,fashion,2026-02-16 06:13:59.337742051,delivered,1,2026-02-19 06:13:59.337742051,False,False,,,,False,,,False,,,,,
ORD0039962,A021283,D009542,ADDR011421,dc71d8b7b49174ef,PI013119,3920.0,0.0,,fashion,2026-01-29 18:47:35.974150181,delivered,1,2026-01-30 18:47:35.974150181,False,False,,,,False,,,False,,,,,
ORD0039963,A021284,D009520,ADDR019306,79cf382887840f43,PI028596,9000.0,685.8,PROMO_1032,fashion,2026-02-04 13:23:38.011396311,delivered,1,2026-02-07 13:23:38.011396311,False,False,,,,False,,,False,,,,,
ORD0039964,A021284,D009520,ADDR019306,79cf382887840f43,PI028596,4060.0,538.89,PROMO_1536,fashion,2026-02-07 10:45:48.371794982,delivered,1,2026-02-09 10:45:48.371794982,False,False,,,,False,,,False,,,,,
ORD0039965,A021284,D009520,ADDR019306,79cf382887840f43,PI028596,1660.0,0.0,,toys,2026-02-07 13:41:11.031139499,delivered,2,2026-02-10 13:41:11.031139499,False,False,,,,False,,,False,,,,,
ORD0039966,A021285,D004338,ADDR009329,2e3d7bc18e0280f0,PI027732,1750.0,0.0,,grocery,2026-02-15 11:34:23.561147662,delivered,1,2026-02-17 11:34:23.561147662,False,False,,,,False,,,False,,,,,
ORD0039967,A021287,D007119,ADDR004564,d8b1474f7d1c2a8f,PI017313,9000.0,0.0,,fashion,2026-01-16 17:44:05.926966795,delivered,1,2026-01-20 17:44:05.926966795,False,False,,,,False,,,False,,,,,
ORD0039968,A021289,D009586,ADDR014601,b40c7c7614491d11,PI018108,6580.0,0.0,,home,2026-01-12 14:19:31.905269487,delivered,1,2026-01-14 14:19:31.905269487,False,False,,,,False,,,False,,,,,
ORD0039969,A021289,D009586,ADDR014601,b40c7c7614491d11,PI018108,3280.0,0.0,,toys,2026-01-13 08:32:19.025079964,delivered,1,2026-01-16 08:32:19.025079964,False,False,,,,False,,,False,,,,,
ORD0039970,A021290,D012811,ADDR012289,6adb2c08be9efff3,PI021051,1800.0,200.25,PROMO_8169,grocery,2026-02-15 04:22:24.391735329,delivered,1,2026-02-16 04:22:24.391735329,False,False,,,,False,,,False,,,,,
ORD0039971,A021291,D023311,ADDR002297,fd1360a7e3612cd8,PI026054,3700.0,0.0,,toys,2026-01-25 21:31:55.868127216,delivered,1,2026-01-26 21:31:55.868127216,False,False,,,,False,,,False,,,,,
ORD0039972,A021291,D023311,ADDR017299,fd1360a7e3612cd8,PI026054,3000.0,0.0,,fashion,2026-01-25 22:25:43.539180001,delivered,2,2026-01-27 22:25:43.539180001,False,False,,,,False,,,False,,,,,
ORD0039973,A021292,D001781,ADDR015215,6dca7c8fd126ffe4,PI018855,3880.0,0.0,,grocery,2026-02-15 04:45:17.730167186,delivered,1,2026-02-18 04:45:17.730167186,False,False,,,,False,,,False,,,,,
ORD0039974,A021293,D021407,ADDR008090,3a2aa13387c8303b,PI018479,7620.0,0.0,,fashion,2026-01-31 19:48:52.926467930,delivered,2,2026-02-02 19:48:52.926467930,False,False,,,,False,,,False,,,,,
ORD0039975,A021293,D021407,ADDR008090,3a2aa13387c8303b,PI018479,7060.0,0.0,,fashion,2026-02-03 15:01:37.017360136,delivered,2,2026-02-07 15:01:37.017360136,False,False,,,,False,,,False,,,,,
ORD0039976,A021294,D004658,ADDR007118,b5526bc5e12b49a7,PI013323,16290.0,0.0,,electronics,2026-02-13 14:42:19.129148170,delivered,1,2026-02-15 14:42:19.129148170,False,True,not_as_described,2026-02-19 14:42:19.129148170,96.0,True,16290.0,2026-02-20 02:42:19.129148170,False,,,,,
ORD0039977,A021294,D004658,ADDR007118,b5526bc5e12b49a7,PI013323,4490.0,0.0,,home,2026-02-14 20:04:07.915989210,delivered,2,2026-02-16 20:04:07.915989210,False,False,,,,False,,,False,,,,,
ORD0039978,A021294,D004658,ADDR007118,b5526bc5e12b49a7,PI013323,4770.0,0.0,,electronics,2026-02-15 09:22:16.990091111,delivered,1,2026-02-17 09:22:16.990091111,False,False,,,,False,,,False,,,,,
