dispute_id,order_id,account_id,dispute_created_at,dispute_phase,dispute_reason_code,dispute_reason_category,respond_by,proof_of_service,explanation_letter,refund_confirmation,access_activity_log,refund_cancellation_policy,terms_and_conditions
DIS0000361,ORD0051295,A027371,2026-02-05 21:46:16.900679730,arbitration,duplicate_charge,,2026-02-12 21:46:16.900679730,False,False,True,True,True,True
DIS0000362,ORD0051365,A027399,2026-02-24 23:33:52.647131847,pre_arbitration,item_not_received,,2026-03-01 00:00:00.000000000,True,True,False,False,True,True
DIS0000363,ORD0051545,A027489,2026-02-23 03:15:22.878020897,retrieval,not_as_described,,2026-03-01 00:00:00.000000000,False,True,False,True,True,False
DIS0000364,ORD0051568,A027504,2026-02-18 18:10:56.677917217,retrieval,item_not_received,,2026-02-25 18:10:56.677917217,True,True,True,True,True,True
DIS0000365,ORD0051917,A027684,2026-02-17 00:24:00.627733311,pre_arbitration,not_as_described,,2026-02-24 00:24:00.627733311,True,True,False,False,True,True
DIS0000366,ORD0051922,A027689,2026-01-27 08:06:08.927714227,retrieval,item_not_received,,2026-02-03 08:06:08.927714227,True,False,True,False,False,True
DIS0000367,ORD0052154,A027823,2026-01-18 16:25:09.160221674,retrieval,duplicate_charge,,2026-01-25 16:25:09.160221674,False,False,False,True,True,True
DIS0000368,ORD0052344,A027909,2026-01-23 03:24:26.799865143,retrieval,not_as_described,,2026-01-30 03:24:26.799865143,True,False,True,False,True,True
DIS0000369,ORD0052391,A027933,2026-02-17 00:33:05.125076939,retrieval,item_not_received,,2026-02-24 00:33:05.125076939,False,True,True,True,True,True
DIS0000370,ORD0052500,A027994,2026-02-15 03:05:41.911986090,pre_arbitration,item_not_received,,2026-02-22 03:05:41.911986090,True,True,True,True,False,True
DIS0000371,ORD0052589,A028047,2026-02-23 02:03:38.236686546,pre_arbitration,item_not_received,,2026-03-01 00:00:00.000000000,True,False,False,False,True,True
DIS0000372,ORD0052756,A028132,2026-02-07 20:09:49.459355537,pre_arbitration,item_not_received,,2026-02-14 20:09:49.459355537,True,False,True,False,True,False
DIS0000373,ORD0052812,A028168,,,,customer_dispute,,False,True,True,False,True,False
DIS0000374,ORD0052956,A028245,2026-01-25 08:35:32.892683579,pre_arbitration,item_not_received,,2026-02-01 08:35:32.892683579,True,False,True,True,True,True
DIS0000375,ORD0053275,A028388,2026-02-18 21:08:54.428911831,pre_arbitration,item_not_received,,2026-02-25 21:08:54.428911831,True,True,True,True,True,True
DIS0000376,ORD0053303,A028399,2026-02-12 15:28:11.987480735,retrieval,duplicate_charge,,2026-02-19 15:28:11.987480735,True,False,False,True,True,True
DIS0000377,ORD0053341,A028419,2026-02-03 08:12:09.408193133,retrieval,unauthorized_transaction,,2026-02-10 08:12:09.408193133,True,False,True,False,True,True
DIS0000378,ORD0053558,A028528,2026-02-03 19:32:55.893470390,arbitration,not_as_described,,2026-02-10 19:32:55.893470390,True,False,True,False,True,True
DIS0000379,ORD0053589,A028543,2026-02-10 23:19:01.843570818,pre_arbitration,not_as_described,,2026-02-17 23:19:01.843570818,False,False,True,False,True,True
DIS0000380,ORD0053788,A028637,2026-02-17 15:03:59.412334421,retrieval,not_as_described,,2026-02-24 15:03:59.412334421,True,True,True,False,False,True
DIS0000381,ORD0053809,A028656,2026-02-03 17:56:24.750096405,retrieval,duplicate_charge,,2026-02-10 17:56:24.750096405,False,True,True,False,True,True
DIS0000382,ORD0053873,A028693,,,,customer_dispute,,False,True,False,False,True,False
DIS0000383,ORD0054235,A028896,2026-01-22 03:43:39.505491506,retrieval,item_not_received,,2026-01-29 03:43:39.505491506,True,True,False,False,True,True
DIS0000384,ORD0054388,A028987,,,,customer_dispute,,True,True,False,False,True,False
DIS0000385,ORD0054887,A029235,2026-02-21 08:33:01.618040652,pre_arbitration,not_as_described,,2026-02-28 08:33:01.618040652,True,False,True,False,True,True
DIS0000386,ORD0055069,A029333,2026-02-05 11:10:08.966711623,retrieval,not_as_described,,2026-02-12 11:10:08.966711623,False,False,True,False,False,True
DIS0000387,ORD0055231,A029423,2026-02-03 15:29:01.839723755,retrieval,duplicate_charge,,2026-02-10 15:29:01.839723755,True,False,False,False,True,True
DIS0000388,ORD0055525,A029584,2026-02-14 14:02:22.477657097,pre_arbitration,not_as_described,,2026-02-21 14:02:22.477657097,True,False,False,False,True,True
DIS0000389,ORD0055546,A029590,2026-01-15 23:08:57.650108545,retrieval,duplicate_charge,,2026-01-22 23:08:57.650108545,True,False,True,False,True,True
DIS0000390,ORD0055593,A029617,2026-02-20 00:11:12.420209053,retrieval,not_as_described,,2026-02-27 00:11:12.420209053,True,True,True,False,False,False
DIS0000391,ORD0055854,A029758,2026-01-27 07:10:31.540569173,pre_arbitration,item_not_received,,2026-02-03 07:10:31.540569173,False,True,True,True,True,True
DIS0000392,ORD0056070,A029874,2026-02-03 02:46:49.494525460,retrieval,not_as_described,,2026-02-10 02:46:49.494525460,True,True,False,True,True,True
DIS0000393,ORD0056166,A029917,2026-02-20 22:42:34.950404651,retrieval,unauthorized_transaction,,2026-02-27 22:42:34.950404651,False,True,True,True,True,True
DIS0000394,ORD0057576,A012548,2026-02-22 21:49:53.556098830,retrieval,item_not_received,customer_dispute,2026-03-01 00:00:00.000000000,False,True,True,False,True,True
DIS0000395,ORD0057580,A023589,2026-02-24 23:44:55.289381786,pre_arbitration,duplicate_charge,customer_dispute,2026-03-01 00:00:00.000000000,True,True,True,False,True,False
DIS0000396,ORD0057585,A008678,2026-02-22 03:38:34.998870773,retrieval,item_not_received,customer_dispute,2026-03-01 00:00:00.000000000,False,False,False,False,False,True
DIS0000397,ORD0057599,A008174,2026-02-14 22:44:54.912075124,retrieval,item_not_received,customer_dispute,2026-02-21 22:44:54.912075124,True,False,True,True,True,False
DIS0000398,ORD0057602,A012818,2026-02-10 12:07:11.572630269,retrieval,item_not_received,customer_dispute,2026-02-17 12:07:11.572630269,False,True,True,False,True,True
DIS0000399,ORD0057605,A015210,2026-02-13 22:35:07.662494393,pre_arbitration,not_as_described,customer_dispute,2026-02-20 22:35:07.662494393,True,False,False,True,True,True
DIS0000400,ORD0057617,A017000,2026-02-24 15:16:44.442533192,retrieval,duplicate_charge,customer_dispute,2026-03-01 00:00:00.000000000,False,True,True,True,True,True
DIS0000401,ORD0057621,A001412,2026-02-23 21:42:08.307310176,retrieval,duplicate_charge,customer_dispute,2026-03-01 00:00:00.000000000,True,True,True,False,True,False
DIS0000402,ORD0057630,A027083,2026-01-31 04:30:15.918795603,arbitration,item_not_received,customer_dispute,2026-02-07 04:30:15.918795603,True,True,True,True,True,False
DIS0000403,ORD0057667,A022407,2026-02-23 23:03:25.508153853,retrieval,item_not_received,customer_dispute,2026-03-01 00:00:00.000000000,True,True,True,False,True,False
DIS0000404,ORD0057676,A003800,2026-02-20 20:58:40.146964340,pre_arbitration,item_not_received,customer_dispute,2026-02-27 20:58:40.146964340,True,True,False,True,False,True
DIS0000405,ORD0057679,A028693,2026-02-21 06:54:37.638576792,retrieval,duplicate_charge,customer_dispute,2026-02-28 06:54:37.638576792,False,True,True,False,True,True
DIS0000406,ORD0057714,A006243,2026-02-16 02:35:58.045531451,pre_arbitration,unauthorized_transaction,customer_dispute,2026-02-23 02:35:58.045531451,True,True,True,False,True,True
DIS0000407,ORD0057722,A001338,2026-02-13 06:19:30.419878978,retrieval,not_as_described,customer_dispute,2026-02-20 06:19:30.419878978,True,True,True,False,False,True
DIS0000408,ORD0057726,A003969,2026-02-13 18:38:37.263060127,pre_arbitration,item_not_received,customer_dispute,2026-02-20 18:38:37.263060127,False,False,True,False,True,True
DIS0000409,ORD0057731,A015722,2026-02-23 00:48:47.257043639,pre_arbitration,item_not_received,customer_dispute,2026-03-01 00:00:00.000000000,False,False,True,True,False,True
DIS0000410,ORD0057743,A029817,2026-02-11 11:28:49.653583230,pre_arbitration,item_not_received,customer_dispute,2026-02-18 11:28:49.653583230,True,False,False,False,True,True
DIS0000411,ORD0057747,A023388,2026-02-09 11:21:56.230973924,retrieval,unauthorized_transaction,customer_dispute,2026-02-16 11:21:56.230973924,True,True,False,False,True,True
DIS0000412,ORD0057754,A018355,2026-02-11 22:42:20.716639796,retrieval,unauthorized_transaction,customer_dispute,2026-02-18 22:42:20.716639796,False,True,False,True,True,True
DIS0000413,ORD0057768,A012763,2026-02-13 15:34:22.928990589,arbitration,item_not_received,customer_dispute,2026-02-20 15:34:22.928990589,True,False,True,False,True,True
DIS0000414,ORD0057779,A002357,2026-02-03 23:51:51.512189854,retrieval,item_not_received,customer_dispute,2026-02-10 23:51:51.512189854,False,True,False,False,True,False
DIS0000415,ORD0057788,A013336,2026-02-17 06:48:19.943469929,pre_arbitration,item_not_received,customer_dispute,2026-02-24 06:48:19.943469929,True,False,True,False,True,False
DIS0000416,ORD0057809,A025208,2026-02-17 10:04:30.057203404,pre_arbitration,not_as_described,customer_dispute,2026-02-24 10:04:30.057203404,True,True,False,False,False,True
DIS0000417,ORD0057814,A026916,2026-02-16 10:03:32.778913969,retrieval,item_not_received,customer_dispute,2026-02-23 10:03:32.778913969,True,False,True,False,True,True
DIS0000418,ORD0057820,A002764,2026-02-20 05:27:05.046200232,retrieval,item_not_received,customer_dispute,2026-02-27 05:27:05.046200232,True,False,False,False,False,True
DIS0000419,ORD0057826,A028987,2026-02-13 17:20:00.082065748,arbitration,not_as_described,customer_dispute,2026-02-20 17:20:00.082065748,True,False,False,False,False,False
DIS0000420,ORD0057829,A004048,2026-02-19 23:28:40.180392256,arbitration,item_not_received,customer_dispute,2026-02-26 23:28:40.180392256,False,False,True,True,False,False
DIS0000421,ORD0057835,A023621,2026-02-18 00:33:45.767199009,retrieval,unauthorized_transaction,customer_dispute,2026-02-25 00:33:45.767199009,False,False,True,True,True,True
DIS0000422,ORD0058566,A020281,2026-02-07 13:51:23.404684754,retrieval,duplicate_charge,,2026-02-14 13:51:23.404684754,True,False,False,False,True,True
DIS0000423,ORD0058569,A000761,2026-02-09 18:07:06.496595656,pre_arbitration,item_not_received,,2026-02-16 18:07:06.496595656,False,True,False,False,True,True
DIS0000424,ORD0058609,A021487,2026-02-17 01:17:42.630303465,retrieval,item_not_received,,2026-02-24 01:17:42.630303465,True,True,False,False,False,True
DIS0000425,ORD0058875,A010285,2026-02-12 04:20:29.267629302,arbitration,not_as_described,,2026-02-19 04:20:29.267629302,True,True,True,False,True,True
DIS0000426,ORD0058996,A022885,2026-01-26 21:54:40.850778740,retrieval,unauthorized_transaction,,2026-02-02 21:54:40.850778740,True,False,True,False,True,False
DIS0000427,ORD0059031,A009036,2026-02-12 09:44:04.971903060,retrieval,item_not_received,,2026-02-19 09:44:04.971903060,False,True,True,False,True,True
DIS0000428,ORD0059051,A024949,2026-02-03 17:45:20.615741721,retrieval,unauthorized_transaction,,2026-02-10 17:45:20.615741721,True,True,True,False,True,True
DIS0000429,ORD0059079,A001058,2026-02-23 20:24:17.619546414,pre_arbitration,item_not_received,,2026-03-01 00:00:00.000000000,True,False,True,True,True,True
DIS0000430,ORD0059274,A026224,2026-02-08 20:30:54.567197636,retrieval,duplicate_charge,,2026-02-15 20:30:54.567197636,True,True,True,True,True,True
DIS0000431,ORD0059276,A026224,2026-02-23 08:46:03.748918614,retrieval,item_not_received,,2026-03-01 00:00:00.000000000,True,False,True,True,True,False
DIS0000432,ORD0059318,A022349,2026-02-10 02:06:35.423649701,pre_arbitration,item_not_received,,2026-02-17 02:06:35.423649701,False,True,False,False,True,True
DIS0000433,ORD0059489,A013905,2026-02-16 02:18:26.688832626,retrieval,not_as_described,,2026-02-23 02:18:26.688832626,True,True,True,True,True,True
DIS0000434,ORD0059510,A020301,2026-01-28 03:41:54.678460223,pre_arbitration,not_as_described,,2026-02-04 03:41:54.678460223,False,False,True,False,True,False
DIS0000435,ORD0059651,A000058,2026-02-08 18:39:26.670325687,retrieval,item_not_received,,2026-02-15 18:39:26.670325687,True,True,True,False,False,True
DIS0000436,ORD0059668,A027687,2026-01-21 19:12:43.846934340,pre_arbitration,not_as_described,,2026-01-28 19:12:43.846934340,True,False,True,True,True,False
DIS0000437,ORD0059671,A027687,2026-02-04 13:10:50.147597985,pre_arbitration,unauthorized_transaction,,2026-02-11 13:10:50.147597985,False,True,True,True,False,False
DIS0000438,ORD0059673,A013625,2026-02-23 15:14:15.891214104,retrieval,item_not_received,,2026-03-01 00:00:00.000000000,True,False,True,True,True,True
DIS0000439,ORD0059781,A013463,2026-01-20 04:34:28.622940739,pre_arbitration,item_not_received,,2026-01-27 04:34:28.622940739,False,False,True,False,False,True
DIS0000440,ORD0059819,A022550,2026-02-25 18:05:40.603644812,retrieval,not_as_described,,2026-03-01 00:00:00.000000000,True,True,True,True,True,True
DIS0000441,ORD0059839,A027618,2026-02-06 21:59:10.313567699,pre_arbitration,item_not_received,,2026-02-13 21:59:10.313567699,False,True,True,False,True,True
DIS0000442,ORD0059844,A002902,2026-02-21 11:30:23.080843462,arbitration,unauthorized_transaction,,2026-02-28 11:30:23.080843462,True,False,True,True,True,True
DIS0000443,ORD0059914,A024441,2026-02-13 04:22:37.834242253,retrieval,not_as_described,,2026-02-20 04:22:37.834242253,True,False,True,False,True,True
DIS0000444,ORD0059971,A007674,2026-01-19 19:57:36.398084487,retrieval,item_not_received,,2026-01-26 19:57:36.398084487,True,False,False,True,True,True
DIS0000445,ORD0060253,A001566,2026-02-21 19:23:40.818470803,pre_arbitration,item_not_received,,2026-02-28 19:23:40.818470803,True,True,True,False,False,True
DIS0000446,ORD0060261,A027648,2026-02-05 08:37:04.145770824,pre_arbitration,item_not_received,,2026-02-12 08:37:04.145770824,True,False,True,False,True,True
DIS0000447,ORD0060323,A023408,2026-02-03 20:47:11.900409942,retrieval,unauthorized_transaction,,2026-02-10 20:47:11.900409942,True,True,True,False,True,True
DIS0000448,ORD0060349,A002865,2026-02-17 20:04:42.051175713,arbitration,item_not_received,,2026-02-24 20:04:42.051175713,True,True,True,False,True,True
DIS0000449,ORD0060362,A002669,2026-02-21 01:52:45.474854746,pre_arbitration,duplicate_charge,,2026-02-28 01:52:45.474854746,True,False,True,True,True,False
DIS0000450,ORD0060512,A027368,2026-02-20 17:25:37.264405113,arbitration,item_not_received,,2026-02-27 17:25:37.264405113,True,True,True,False,True,True
DIS0000451,ORD0060545,A013663,2026-01-16 21:56:35.338158261,retrieval,duplicate_charge,,2026-01-23 21:56:35.338158261,False,False,True,False,True,True
DIS0000452,ORD0060547,A013663,2026-02-03 07:29:23.272269152,pre_arbitration,item_not_received,,2026-02-10 07:29:23.272269152,True,False,False,False,True,True
DIS0000453,ORD0060674,A014386,2026-02-11 00:35:48.092991530,arbitration,item_not_received,,2026-02-18 00:35:48.092991530,True,True,True,False,True,True
DIS0000454,ORD0060707,A022679,2026-02-18 01:03:07.976344256,arbitration,not_as_described,,2026-02-25 01:03:07.976344256,True,True,True,True,True,True
DIS0000455,ORD0060904,A019826,2026-02-19 10:28:17.529102882,pre_arbitration,not_as_described,,2026-02-26 10:28:17.529102882,True,False,False,False,True,True
DIS0000456,ORD0060927,A007805,2026-02-19 12:16:06.791103638,pre_arbitration,not_as_described,,2026-02-26 12:16:06.791103638,True,True,True,True,True,True
DIS0000457,ORD0060954,A018667,2026-02-08 15:41:07.430786727,retrieval,unauthorized_transaction,,2026-02-15 15:41:07.430786727,True,False,True,False,True,False
DIS0000458,ORD0061053,A002690,2026-02-12 07:22:05.987115764,retrieval,duplicate_charge,,2026-02-19 07:22:05.987115764,True,True,True,False,True,True
DIS0000459,ORD0061090,A025184,2026-02-08 06:05:56.063027207,retrieval,not_as_described,,2026-02-15 06:05:56.063027207,True,True,True,False,True,True
DIS0000460,ORD0061097,A001006,2026-02-02 14:05:50.754419655,pre_arbitration,item_not_received,,2026-02-09 14:05:50.754419655,True,True,True,False,True,True
DIS0000461,ORD0061123,A024276,2026-02-14 09:32:31.816202103,retrieval,duplicate_charge,,2026-02-21 09:32:31.816202103,False,True,True,False,True,True
DIS0000462,ORD0061230,A018868,2026-01-25 23:05:51.389960004,pre_arbitration,unauthorized_transaction,,2026-02-01 23:05:51.389960004,False,True,True,True,True,True
DIS0000463,ORD0061243,A026293,2026-02-22 00:35:34.409919098,retrieval,not_as_described,,2026-03-01 00:00:00.000000000,True,False,True,False,True,True
DIS0000464,ORD0061291,A021207,2026-02-17 16:34:50.068223227,pre_arbitration,item_not_received,,2026-02-24 16:34:50.068223227,False,False,True,True,True,False
DIS0000465,ORD0061324,A006210,2026-02-18 18:20:59.991392559,retrieval,duplicate_charge,,2026-02-25 18:20:59.991392559,False,False,True,True,True,False
DIS0000466,ORD0061335,A004305,2026-01-30 05:32:32.312197918,retrieval,duplicate_charge,,2026-02-06 05:32:32.312197918,False,True,True,True,True,True
DIS0000467,ORD0061336,A004305,2026-02-05 05:32:29.891836428,retrieval,item_not_received,,2026-02-12 05:32:29.891836428,True,True,True,False,True,True
DIS0000468,ORD0061428,A009285,2026-02-12 05:35:13.916927670,retrieval,not_as_described,,2026-02-19 05:35:13.916927670,False,True,True,True,True,True
DIS0000469,ORD0061517,A021786,2026-02-15 06:57:38.058560546,pre_arbitration,item_not_received,,2026-02-22 06:57:38.058560546,True,False,False,True,True,True
DIS0000470,ORD0061527,A011111,2026-02-22 01:41:37.169744080,arbitration,duplicate_charge,,2026-03-01 00:00:00.000000000,True,True,False,True,True,False
DIS0000471,ORD0061545,A011199,2026-01-26 16:48:06.747291158,pre_arbitration,not_as_described,,2026-02-02 16:48:06.747291158,True,False,True,False,True,True
DIS0000472,ORD0061640,A022019,2026-02-17 19:55:53.753666062,retrieval,duplicate_charge,,2026-02-24 19:55:53.753666062,True,True,True,True,False,True
DIS0000473,ORD0061649,A024553,2026-01-29 05:33:38.232905064,retrieval,not_as_described,,2026-02-05 05:33:38.232905064,False,False,True,False,True,True
DIS0000474,ORD0061722,A023035,2026-01-28 14:51:32.678450957,retrieval,unauthorized_transaction,,2026-02-04 14:51:32.678450957,True,True,True,False,True,True
DIS0000475,ORD0061727,A023035,2026-02-11 08:14:51.349314210,pre_arbitration,unauthorized_transaction,,2026-02-18 08:14:51.349314210,True,True,True,True,True,True
DIS0000476,ORD0061728,A023035,2026-02-09 14:18:51.353482047,pre_arbitration,item_not_received,,2026-02-16 14:18:51.353482047,False,True,True,True,False,True
DIS0000477,ORD0061861,A022182,2026-02-28 23:00:00.000000000,pre_arbitration,not_as_described,,2026-03-01 00:00:00.000000000,False,False,True,False,True,True
DIS0000478,ORD0062024,A026493,2026-02-04 13:53:20.498617683,retrieval,item_not_received,,2026-02-11 13:53:20.498617683,True,True,True,True,True,True
DIS0000479,ORD0062103,A020564,2026-02-19 14:53:45.696511803,pre_arbitration,item_not_received,,2026-02-26 14:53:45.696511803,True,True,False,False,True,True
DIS0000480,ORD0062138,A007455,2026-02-17 03:39:02.539258512,retrieval,item_not_received,,2026-02-24 03:39:02.539258512,True,True,True,False,True,True
DIS0000481,ORD0062187,A017340,2026-02-19 06:58:37.072975359,pre_arbitration,item_not_received,,2026-02-26 06:58:37.072975359,True,True,False,True,True,True
DIS0000482,ORD0062190,A005380,2026-02-21 08:15:23.420122950,arbitration,not_as_described,,2026-02-28 08:15:23.420122950,True,False,True,False,True,False
DIS0000483,ORD0062196,A009516,2026-02-03 20:49:49.964311574,pre_arbitration,item_not_received,,2026-02-10 20:49:49.964311574,True,True,True,True,True,True
DIS0000484,ORD0062305,A006480,2026-01-30 01:19:58.831783071,pre_arbitration,item_not_received,,2026-02-06 01:19:58.831783071,True,True,True,True,True,True
DIS0000485,ORD0062446,A001403,2026-02-19 05:34:35.671945539,pre_arbitration,not_as_described,,2026-02-26 05:34:35.671945539,True,False,True,False,True,True
DIS0000486,ORD0062451,A018759,2026-02-10 22:56:38.412036442,pre_arbitration,item_not_received,,2026-02-17 22:56:38.412036442,False,True,False,True,True,True
DIS0000487,ORD0062453,A018759,2026-02-13 20:50:04.160877810,pre_arbitration,unauthorized_transaction,,2026-02-20 20:50:04.160877810,True,True,True,True,False,True
DIS0000488,ORD0062536,A012368,2026-02-08 18:30:44.778054273,pre_arbitration,item_not_received,,2026-02-15 18:30:44.778054273,True,True,True,False,True,True
DIS0000489,ORD0062556,A002312,2026-02-15 11:44:50.360080799,pre_arbitration,duplicate_charge,,2026-02-22 11:44:50.360080799,True,False,True,True,True,True
DIS0000490,ORD0062557,A002312,2026-02-27 04:09:12.537211264,pre_arbitration,item_not_received,,2026-03-01 00:00:00.000000000,False,True,True,True,False,True
DIS0000491,ORD0062612,A021991,2026-02-16 22:41:49.416398645,pre_arbitration,unauthorized_transaction,,2026-02-23 22:41:49.416398645,True,False,True,False,True,True
DIS0000492,ORD0062638,A027478,2026-02-04 15:59:19.324473557,retrieval,unauthorized_transaction,,2026-02-11 15:59:19.324473557,True,False,False,False,True,True
DIS0000493,ORD0062684,A015372,2026-01-22 18:14:31.565970909,retrieval,item_not_received,,2026-01-29 18:14:31.565970909,True,True,False,False,False,False
DIS0000494,ORD0062841,A026315,2026-02-08 23:25:02.329971324,retrieval,item_not_received,,2026-02-15 23:25:02.329971324,True,False,False,False,False,True
DIS0000495,ORD0062855,A029781,2026-02-16 17:32:44.229208202,retrieval,item_not_received,,2026-02-23 17:32:44.229208202,True,True,True,False,True,True
DIS0000496,ORD0063078,A006540,2026-02-22 12:30:16.480587178,pre_arbitration,duplicate_charge,,2026-03-01 00:00:00.000000000,False,False,False,True,True,True
DIS0000497,ORD0063122,A011736,2026-02-15 08:30:55.578295810,retrieval,unauthorized_transaction,,2026-02-22 08:30:55.578295810,False,True,False,True,False,True
DIS0000498,ORD0063191,A009517,2026-02-15 08:52:19.168899381,pre_arbitration,item_not_received,,2026-02-22 08:52:19.168899381,True,False,True,False,False,True
DIS0000499,ORD0063193,A009517,2026-02-18 18:19:00.601331953,retrieval,unauthorized_transaction,,2026-02-25 18:19:00.601331953,True,False,True,True,False,True
DIS0000500,ORD0063292,A026114,2026-01-08 12:25:59.738847116,arbitration,item_not_received,,2026-01-15 12:25:59.738847116,True,True,True,True,True,False
DIS0000501,ORD0063469,A008265,2026-02-12 18:13:01.039519601,retrieval,not_as_described,,2026-02-19 18:13:01.039519601,True,True,False,False,False,True
DIS0000502,ORD0063543,A010902,2026-02-08 05:28:08.167565847,retrieval,item_not_received,,2026-02-15 05:28:08.167565847,False,True,False,True,True,True
DIS0000503,ORD0063550,A023092,2026-01-27 06:05:14.616616155,arbitration,item_not_received,,2026-02-03 06:05:14.616616155,True,True,False,False,True,True
DIS0000504,ORD0063732,A006687,2026-02-01 15:13:34.295758541,pre_arbitration,item_not_received,,2026-02-08 15:13:34.295758541,True,True,True,False,False,True
DIS0000505,ORD0063877,A003308,2026-02-20 19:13:09.887407955,pre_arbitration,not_as_described,,2026-02-27 19:13:09.887407955,False,False,True,True,False,True
DIS0000506,ORD0063893,A020865,2026-01-28 09:47:58.103809184,retrieval,item_not_received,,2026-02-04 09:47:58.103809184,True,True,True,True,True,True
DIS0000507,ORD0063904,A016850,2026-02-20 10:55:30.017232014,pre_arbitration,not_as_described,,2026-02-27 10:55:30.017232014,True,False,True,False,False,True
DIS0000508,ORD0063985,A011216,2026-02-03 01:58:53.080941174,retrieval,item_not_received,,2026-02-10 01:58:53.080941174,False,False,True,False,False,True
DIS0000509,ORD0063992,A021354,2026-02-25 05:18:17.847552933,pre_arbitration,item_not_received,,2026-03-01 00:00:00.000000000,True,True,True,True,False,True
DIS0000510,ORD0064069,A013019,2026-02-11 08:30:11.581104370,retrieval,not_as_described,,2026-02-18 08:30:11.581104370,False,False,False,False,False,True
DIS0000511,ORD0064204,A021118,2026-02-12 22:56:47.756162099,pre_arbitration,not_as_described,,2026-02-19 22:56:47.756162099,True,True,False,True,True,False
DIS0000512,ORD0064229,A008161,2026-01-25 01:57:49.203312659,retrieval,not_as_described,,2026-02-01 01:57:49.203312659,True,False,True,True,True,False
DIS0000513,ORD0064333,A018401,2026-02-22 09:38:08.617302798,retrieval,item_not_received,,2026-03-01 00:00:00.000000000,True,True,True,False,True,True
DIS0000514,ORD0064363,A006767,2026-01-29 10:18:14.209021303,retrieval,unauthorized_transaction,,2026-02-05 10:18:14.209021303,True,True,False,True,True,True
DIS0000515,ORD0064439,A026536,2026-01-28 22:46:11.833014273,pre_arbitration,item_not_received,,2026-02-04 22:46:11.833014273,True,True,False,False,True,True
DIS0000516,ORD0064479,A005527,2026-02-24 18:17:37.815821929,retrieval,item_not_received,,2026-03-01 00:00:00.000000000,True,False,True,False,True,True
DIS0000517,ORD0064592,A022285,2026-02-10 22:19:06.991393852,retrieval,not_as_described,,2026-02-17 22:19:06.991393852,True,False,True,False,False,True
DIS0000518,ORD0064603,A002206,2026-02-26 16:06:00.677771080,pre_arbitration,item_not_received,,2026-03-01 00:00:00.000000000,True,True,True,True,True,True
DIS0000519,ORD0064694,A006893,2026-01-23 20:40:14.135605085,pre_arbitration,item_not_received,,2026-01-30 20:40:14.135605085,True,True,True,True,True,True
DIS0000520,ORD0064695,A006893,2026-02-02 04:22:43.637967727,retrieval,item_not_received,,2026-02-09 04:22:43.637967727,True,True,True,False,True,False
DIS0000521,ORD0064696,A006893,2026-02-06 04:12:25.684047048,retrieval,not_as_described,,2026-02-13 04:12:25.684047048,False,False,False,True,True,True
DIS0000522,ORD0064720,A026682,2026-02-10 19:07:58.600354728,pre_arbitration,duplicate_charge,,2026-02-17 19:07:58.600354728,True,True,True,False,True,True
DIS0000523,ORD0064875,A028266,2026-01-29 13:45:48.426397097,pre_arbitration,item_not_received,,2026-02-05 13:45:48.426397097,False,False,True,False,True,True
DIS0000524,ORD0065077,A009299,2026-02-11 04:47:26.022592213,retrieval,item_not_received,,2026-02-18 04:47:26.022592213,True,True,False,True,True,True
DIS0000525,ORD0065096,A026278,2026-02-21 03:43:40.141741421,retrieval,item_not_received,,2026-02-28 03:43:40.141741421,True,True,False,False,False,True
DIS0000526,ORD0065139,A020812,2026-02-07 07:59:36.890676868,retrieval,item_not_received,,2026-02-14 07:59:36.890676868,True,True,False,True,True,True
DIS0000527,ORD0065203,A021973,2026-02-02 12:06:34.226708911,pre_arbitration,not_as_described,,2026-02-09 12:06:34.226708911,True,False,True,True,True,False
DIS0000528,ORD0065204,A021973,2026-02-02 07:19:34.317445701,pre_arbitration,duplicate_charge,,2026-02-09 07:19:34.317445701,True,True,True,False,True,True
DIS0000529,ORD0065216,A004218,2026-02-02 05:05:13.402528770,retrieval,item_not_received,,2026-02-09 05:05:13.402528770,True,False,False,False,True,False
DIS0000530,ORD0065233,A007660,2026-01-22 11:22:29.901100982,retrieval,not_as_described,,2026-01-29 11:22:29.901100982,True,True,False,False,False,True
DIS0000531,ORD0065252,A012689,2026-02-05 09:19:57.490758955,retrieval,item_not_received,,2026-02-12 09:19:57.490758955,True,False,True,False,True,True
DIS0000532,ORD0065304,A020747,2026-02-15 22:15:30.446879198,pre_arbitration,item_not_received,,2026-02-22 22:15:30.446879198,True,True,True,True,True,True
DIS0000533,ORD0065313,A025034,2026-01-29 03:34:49.426183555,retrieval,not_as_described,,2026-02-05 03:34:49.426183555,True,False,True,True,True,True
DIS0000534,ORD0065359,A026967,2026-02-19 18:40:36.742377822,pre_arbitration,item_not_received,,2026-02-26 18:40:36.742377822,False,True,False,False,True,True
DIS0000535,ORD0065407,A005168,2026-02-18 20:15:47.098267956,pre_arbitration,duplicate_charge,,2026-02-25 20:15:47.098267956,True,False,True,False,False,True
DIS0000536,ORD0065423,A014247,2026-02-04 19:29:02.963565843,retrieval,not_as_described,,2026-02-11 19:29:02.963565843,False,True,True,False,True,False
DIS0000537,ORD0065485,A008853,2026-02-14 09:21:57.863368469,retrieval,item_not_received,,2026-02-21 09:21:57.863368469,False,False,True,True,True,True
