account_id,total_orders,total_amount,avg_order_value,distinct_devices,distinct_addresses,distinct_phones,distinct_payment_instruments,total_delivered_orders,total_pending_orders,coupon_usage_rate,discount_dependency_score,distinct_coupon_count,max_discount_ratio,rare_coupon_count,total_returns,avg_return_lag_hours,total_refunds,total_refund_amount,total_disputes,total_failed_orders,return_rate,refund_rate,dispute_rate,account_age_days,orders_last_24h,orders_last_7d,orders_last_30d,refunds_last_24h,refunds_last_7d,refunds_last_30d,return_rate_last_30d,account_lifetime_days,avg_order_gap_days,recent_activity_ratio,evening_order_ratio,transaction_burst_score,refund_burst_score,account_creation_burst_score,accounts_per_device,shared_device_count,accounts_per_address,shared_address_count,accounts_per_phone,shared_phone_count,accounts_per_instrument,shared_instrument_count,has_shared_device_and_address,has_shared_payment_and_phone,shared_entity_types_count,shared_ip_prefix_count
A019701,3.0,13000.0,4333.333333333333,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,16.292361111111113,0.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,8.503950435475163,4.251975217737581,0.3333333333333333,0.0,0.0,0.0,116.0,3.0,4.0,5.0,12.0,4.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0
A019702,1.0,2680.0,2680.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27.43402777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,248.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0
A019703,1.0,1880.0,1880.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,25.209027777777777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0
A019704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A019705,4.0,26980.0,6745.0,1.0,1.0,1.0,1.0,3.0,1.0,0.5,0.06883386667289546,2.0,0.14782467532467533,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.57013888888889,0.0,2.0,4.0,0.0,0.0,0.0,0.0,14.014016188631574,4.671338729543854,0.5,0.25,0.0,0.0,85.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0
A019706,2.0,19780.0,9890.0,1.0,1.0,1.0,1.0,2.0,0.0,0.5,0.03753571428571428,1.0,0.07507142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.25,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.6387300989136921,1.6387300989136921,0.0,0.0,0.0,0.0,76.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
A019707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A019708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A019709,1.0,1020.0,1020.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.10569607843137255,1.0,0.10569607843137255,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.308333333333334,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0
A019710,2.0,5190.0,2595.0,1.0,1.0,1.0,1.0,2.0,0.0,0.5,0.06944359756097561,1.0,0.13888719512195122,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.555555555555555,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.5573939513288426,2.5573939513288426,0.0,0.5,0.0,0.0,67.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0
A019711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A019712,3.0,15260.0,5086.666666666667,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,34.45625,1.0,1.0,3.0,0.0,0.0,0.0,0.0,8.098550860024236,4.049275430012118,0.3333333333333333,0.3333333333333333,1.0,0.0,178.0,3.0,2.0,2.5,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
A019713,4.0,26480.0,6620.0,1.0,2.0,1.0,1.0,4.0,0.0,0.5,0.02874714496089255,2.0,0.07409281437125749,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.01527777777778,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.648799309330323,3.549599769776771,0.0,0.25,0.0,0.0,16.0,4.0,3.0,2.5,3.0,5.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0
A019714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A019715,1.0,1440.0,1440.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14353472222222222,1.0,0.14353472222222222,1.0,1.0,72.0,1.0,1440.0,0.0,0,1.0,1.0,0.0,16.24375,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0
A019716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.434722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A019717,9.0,70130.0,7792.222222222223,1.0,1.0,1.0,1.0,8.0,1.0,0.2222222222222222,0.0277314817986989,2.0,0.19402970297029704,2.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.1111111111111111,38.53333333333333,1.0,3.0,8.0,0.0,0.0,0.0,0.0,32.86571967719756,4.108214959649687,0.3333333333333333,0.1111111111111111,1.0,0.0,85.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,4.0,3.0
A019718,2.0,27920.0,13960.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.41875,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.487656453003333,4.487656453003333,1.0,0.0,1.0,0.0,151.0,5.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0
A019719,1.0,2370.0,2370.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.184027777777779,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
A019720,1.0,3080.0,3080.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.176388888888887,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
A019721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.50138888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A019722,9.0,54410.0,6045.555555555556,2.0,3.0,1.0,1.0,9.0,0.0,0.3333333333333333,0.036680172785826234,3.0,0.14619480519480518,3.0,2.0,84.0,2.0,23930.0,0.0,0,0.2222222222222222,0.2222222222222222,0.0,31.26736111111111,0.0,0.0,8.0,0.0,1.0,2.0,0.25,20.571922146499215,2.5714902683123957,0.0,0.3333333333333333,0.0,0.0,138.0,5.0,8.0,3.3333333333333335,7.0,5.0,4.0,1.0,0.0,1.0,0.0,3.0,4.0
A019723,2.0,16500.0,8250.0,1.0,1.0,1.0,1.0,2.0,0.0,0.5,0.048468888888888895,1.0,0.09693777777777779,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.516666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.293045541273333,5.293045541273333,0.0,0.5,0.0,0.0,140.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0
A019724,5.0,22630.0,4526.0,2.0,1.0,1.0,1.0,5.0,0.0,0.2,0.028516910229645094,1.0,0.14258455114822546,1.0,1.0,72.0,1.0,9000.0,1.0,0,0.2,0.2,0.2,27.309722222222224,0.0,0.0,5.0,0.0,0.0,1.0,0.2,12.011946677734663,3.0029866694336573,0.0,0.6,0.0,0.0,151.0,3.5,5.0,3.0,2.0,3.0,2.0,4.0,3.0,0.0,0.0,4.0,6.0
A019725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A019726,9.0,63410.0,7045.555555555556,1.0,1.0,1.0,1.0,9.0,0.0,0.2222222222222222,0.021596826169893262,2.0,0.11250232558139535,2.0,1.0,48.0,1.0,6040.0,0.0,0,0.1111111111111111,0.1111111111111111,0.0,27.364583333333332,0.0,1.0,9.0,0.0,0.0,1.0,0.1111111111111111,18.015823055024722,2.2519778818780902,0.1111111111111111,0.1111111111111111,0.0,0.0,245.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,4.0,3.0
A019727,3.0,15590.0,5196.666666666667,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,8560.0,0.0,0,0.6666666666666666,0.6666666666666666,0.0,45.614583333333336,0.0,0.0,1.0,0.0,0.0,1.0,1.0,17.654339281657407,8.827169640828703,0.0,0.3333333333333333,0.0,0.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A019728,2.0,14960.0,7480.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,42.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2389971305416898,0.2389971305416898,0.0,0.5,0.0,0.0,96.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
A019729,6.0,15410.0,2568.3333333333335,2.0,2.0,1.0,1.0,6.0,0.0,0.3333333333333333,0.03147534618779654,2.0,0.09906918238993712,2.0,1.0,48.0,1.0,930.0,0.0,0,0.16666666666666666,0.16666666666666666,0.0,24.165972222222223,0.0,1.0,6.0,0.0,0.0,1.0,0.16666666666666666,16.20701587919633,3.241403175839259,0.16666666666666666,0.16666666666666666,0.0,0.0,92.0,3.0,4.0,1.5,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0
A019730,3.0,15510.0,5170.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.28611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.263143987393645,7.631571993696817,0.0,0.3333333333333333,0.0,0.0,12.0,1.0,0.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
A019731,7.0,52910.0,7558.571428571428,1.0,1.0,1.0,1.0,7.0,0.0,0.14285714285714285,0.021188644688644686,1.0,0.1483205128205128,1.0,1.0,48.0,1.0,2200.0,0.0,0,0.14285714285714285,0.14285714285714285,0.0,38.074305555555554,0.0,0.0,4.0,0.0,0.0,1.0,0.25,17.146815429545683,2.8578025715909376,0.0,0.14285714285714285,0.0,0.0,19.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
A019732,1.0,6060.0,6060.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.09236111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,4.0,3.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
A019733,1.0,4600.0,4600.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.16073695652173914,1.0,0.16073695652173914,1.0,1.0,48.0,1.0,4600.0,0.0,0,1.0,1.0,0.0,40.584722222222226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,2.0,1.0,2.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0
A019734,6.0,43060.0,7176.666666666667,2.0,1.0,1.0,2.0,6.0,0.0,0.5,0.07403441208041305,3.0,0.27845454545454545,3.0,1.0,72.0,0.0,0.0,0.0,0,0.16666666666666666,0.0,0.0,31.508333333333333,0.0,1.0,6.0,0.0,0.0,0.0,0.16666666666666666,24.5204518405688,4.90409036811375,0.16666666666666666,0.16666666666666666,0.0,0.0,181.0,2.5,3.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0
A019735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.534722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A019736,1.0,3180.0,3180.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.365972222222222,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,68.0,4.0,3.0,2.0,1.0,1.0,0.0,6.0,5.0,0.0,0.0,3.0,0.0
A019737,3.0,12720.0,4240.0,1.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.05891014492753623,1.0,0.1767304347826087,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.522222222222222,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.737399753749109,1.3686998768745486,0.0,0.0,0.0,0.0,183.0,3.0,2.0,2.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0
A019738,2.0,5490.0,2745.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.494444444444444,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7240237472039236,0.7240237472039236,0.0,0.0,0.0,0.0,200.0,1.5,1.0,1.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0
A019739,6.0,22310.0,3718.3333333333335,2.0,1.0,1.0,1.0,6.0,0.0,0.3333333333333333,0.043920238175541006,2.0,0.18951823416506716,2.0,2.0,24.0,2.0,7590.0,0.0,0,0.3333333333333333,0.3333333333333333,0.0,23.084722222222222,0.0,0.0,6.0,0.0,0.0,2.0,0.3333333333333333,10.13518942953824,2.027037885907639,0.0,0.16666666666666666,0.0,0.0,43.0,3.0,4.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0
A019740,9.0,73350.0,8150.0,1.0,1.0,1.0,1.0,8.0,1.0,0.3333333333333333,0.05310355168541409,3.0,0.19934955752212388,3.0,1.0,48.0,1.0,1960.0,0.0,0,0.125,0.1111111111111111,0.0,37.477777777777774,1.0,3.0,7.0,0.0,1.0,1.0,0.14285714285714285,36.49515043527015,4.561893804408761,0.3333333333333333,0.4444444444444444,1.0,0.0,136.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0
A019741,2.0,9410.0,4705.0,1.0,1.0,1.0,2.0,2.0,0.0,0.5,0.05026369863013699,1.0,0.10052739726027397,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.531944444444445,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1233871281784375,0.1233871281784375,0.0,0.5,0.0,0.0,77.0,2.0,1.0,1.0,0.0,2.0,1.0,1.5,1.0,0.0,0.0,3.0,0.0
A019742,3.0,19370.0,6456.666666666667,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32.327777777777776,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.500851114070985,6.250425557035486,0.0,0.0,0.0,0.0,139.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0
A019743,1.0,1850.0,1850.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.12503783783783784,1.0,0.12503783783783784,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,35.19444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
A019744,2.0,3830.0,1915.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,1.0,1700.0,0.0,0,0.5,0.5,0.0,33.36805555555556,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.674352632426806,7.674352632426806,0.0,0.0,0.0,0.0,161.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
A019745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,34.171527777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A019746,2.0,6560.0,3280.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.40625,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.9400982712516321,1.940098271251632,0.0,0.0,0.0,0.0,149.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
A019747,1.0,4790.0,4790.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.52986111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A019748,4.0,16500.0,4125.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,1060.0,0.0,0,0.25,0.25,0.0,29.647916666666667,0.0,0.0,4.0,0.0,0.0,1.0,0.25,6.935560018052164,2.3118533393507175,0.0,0.5,0.0,0.0,79.0,5.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0
A019749,3.0,11220.0,3740.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.56458333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.163518958200822,4.0817594791004055,0.0,0.6666666666666666,0.0,0.0,80.0,3.0,2.0,6.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
A019750,1.0,4500.0,4500.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15292444444444445,1.0,0.15292444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,23.54513888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,125.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0
A019751,1.0,1780.0,1780.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.57777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0
A019752,6.0,62870.0,10478.333333333334,1.0,1.0,1.0,1.0,6.0,0.0,0.16666666666666666,0.04549949031600408,1.0,0.27299694189602447,1.0,3.0,80.0,3.0,31020.0,0.0,0,0.5,0.5,0.0,31.170833333333334,0.0,0.0,6.0,0.0,0.0,3.0,0.5,11.616877891047096,2.3233755782094097,0.0,0.16666666666666666,0.0,0.0,93.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0
A019753,1.0,6480.0,6480.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.39375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A019754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.672222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A019755,6.0,42780.0,7130.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.423611111111114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.355956566769665,2.4711913133539234,0.0,0.3333333333333333,0.0,0.0,125.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0
A019756,5.0,16280.0,3256.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33.16458333333333,0.0,3.0,5.0,0.0,0.0,0.0,0.0,14.476989257826077,3.619247314456516,0.6,0.6,0.0,0.0,80.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0
A019757,2.0,6750.0,3375.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.395833333333336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.628199784650382,13.628199784650382,0.0,0.5,0.0,0.0,104.0,4.0,3.0,1.5,1.0,1.0,0.0,4.0,3.0,0.0,0.0,3.0,1.0
A019758,5.0,10840.0,2168.0,2.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.334722222222226,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.488414968722687,4.372103742180672,0.0,0.4,0.0,0.0,125.0,2.5,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0
A019759,1.0,2390.0,2390.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.005555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
A019760,4.0,10530.0,2632.5,1.0,1.0,1.0,1.0,3.0,1.0,0.25,0.029323275862068964,1.0,0.11729310344827586,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.478472222222223,1.0,3.0,4.0,0.0,0.0,0.0,0.0,8.82400632039566,2.9413354401318865,0.75,0.0,1.0,0.0,188.0,1.0,0.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
A019761,3.0,15090.0,5030.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,39.46388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666804022480602,2.333402011240301,0.0,0.3333333333333333,0.0,0.0,95.0,7.0,6.0,6.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
