account_id,community_id
A015414,39
A015415,47
A015416,61
A015417,34
A015418,10
A015419,3365
A015420,26
A015421,21
A015422,89
A015423,3366
A015424,84
A015425,3367
A015426,25
A015427,3368
A015428,54
A015429,3369
A015430,10
A015431,2
A015432,28
A015433,73
A015434,20
A015435,38
A015436,68
A015437,3370
A015438,89
A015439,3371
A015440,10
A015441,47
A015442,50
A015443,17
A015444,48
A015445,102
A015446,1
A015447,61
A015448,71
A015449,3372
A015450,99
A015451,18
A015452,70
A015453,3373
A015454,27
A015455,36
A015456,55
A015457,69
A015458,21
A015459,98
A015460,29
A015461,38
A015462,46
A015463,3374
A015464,84
A015465,13
A015466,3375
A015467,25
A015468,29
A015469,48
A015470,95
A015471,55
A015472,89
A015473,7
A015474,91
A015475,29
A015476,59
A015477,3376
A015478,3377
A015479,16
A015480,81
A015481,90
A015482,44
A015483,1
A015484,3378
A015485,94
A015486,29
A015487,11
A015488,3379
A015489,50
A015490,68
A015491,34
A015492,3380
A015493,48
A015494,13
A015495,50
A015496,33
A015497,3381
A015498,3
A015499,71
A015500,8
A015501,19
A015502,27
A015503,2
A015504,52
A015505,28
A015506,47
A015507,42
A015508,71
A015509,35
A015510,22
A015511,10
A015512,51
A015513,85
A015514,3382
A015515,13
A015516,53
A015517,3383
A015518,99
A015519,8
A015520,20
A015521,48
A015522,29
A015523,3384
A015524,41
A015525,78
A015526,3385
A015527,76
A015528,1
A015529,34
A015530,99
A015531,64
A015532,6
A015533,30
A015534,90
A015535,3386
A015536,68
A015537,67
A015538,3
A015539,16
A015540,16
A015541,57
A015542,27
A015543,59
A015544,11
A015545,2
A015546,3387
A015547,100
A015548,31
A015549,28
A015550,90
A015551,56
A015552,50
A015553,3388
A015554,6
A015555,63
A015556,14
A015557,57
A015558,3389
A015559,3390
A015560,61
A015561,53
A015562,22
A015563,13
A015564,3391
A015565,80
A015566,18
A015567,3392
A015568,3393
A015569,32
A015570,3394
A015571,5
A015572,16
A015573,15
A015574,3395
A015575,13
A015576,0
A015577,64
A015578,84
A015579,3
A015580,3396
A015581,0
A015582,98
A015583,28
A015584,97
A015585,79
A015586,3397
A015587,55
A015588,52
A015589,3398
A015590,37
A015591,3399
A015592,18
A015593,3400
A015594,46
A015595,3401
A015596,66
A015597,67
A015598,35
A015599,87
A015600,9
A015601,26
A015602,3402
A015603,11
A015604,3403
A015605,92
A015606,11
A015607,27
A015608,59
A015609,37
A015610,5
A015611,50
A015612,3404
A015613,79
A015614,11
A015615,81
A015616,51
A015617,14
A015618,15
A015619,22
A015620,139
A015621,31
A015622,3405
A015623,59
A015624,2
A015625,3406
A015626,49
A015627,91
A015628,0
A015629,48
A015630,101
A015631,95
A015632,22
A015633,23
A015634,62
A015635,44
A015636,25
A015637,59
A015638,69
A015639,3407
A015640,3408
A015641,27
A015642,22
A015643,3409
A015644,69
A015645,4
A015646,3410
A015647,50
A015648,3411
A015649,3412
A015650,3413
A015651,17
A015652,51
A015653,73
A015654,3414
A015655,81
A015656,2
A015657,3415
A015658,66
A015659,68
A015660,3416
A015661,8
A015662,3417
A015663,84
A015664,37
A015665,7
A015666,4
A015667,42
A015668,73
A015669,3418
A015670,3419
A015671,2
A015672,23
A015673,3
A015674,67
A015675,3420
A015676,28
A015677,92
A015678,39
A015679,76
A015680,12
A015681,3421
A015682,3422
A015683,49
A015684,83
A015685,76
A015686,72
A015687,62
A015688,78
A015689,3423
A015690,12
A015691,18
A015692,77
A015693,32
A015694,9
A015695,60
A015696,23
A015697,5
A015698,37
A015699,3424
A015700,74
A015701,21
A015702,17
A015703,51
A015704,32
A015705,100
A015706,80
A015707,70
A015708,25
A015709,185
A015710,81
A015711,27
A015712,26
A015713,67
A015714,3425
A015715,48
A015716,18
A015717,3426
A015718,47
A015719,61
A015720,67
A015721,66
A015722,52
A015723,0
A015724,72
A015725,16
A015726,3427
A015727,36
A015728,101
A015729,50
A015730,3428
A015731,26
A015732,41
A015733,5
A015734,21
A015735,51
A015736,3429
A015737,39
A015738,38
A015739,3430
A015740,30
A015741,79
A015742,64
A015743,26
A015744,67
A015745,3431
A015746,87
A015747,4
A015748,13
A015749,77
A015750,21
A015751,6
A015752,3432
A015753,48
A015754,37
A015755,87
A015756,168
A015757,3433
A015758,85
A015759,22
A015760,3434
A015761,1
A015762,3435
A015763,17
A015764,75
A015765,3436
A015766,3437
A015767,99
A015768,3438
A015769,55
A015770,7
A015771,3439
A015772,26
A015773,28
A015774,27
A015775,3440
A015776,3441
A015777,45
A015778,3442
A015779,0
A015780,8
A015781,11
A015782,3443
A015783,6
A015784,48
A015785,10
A015786,69
A015787,63
A015788,12
A015789,38
A015790,81
A015791,3444
A015792,3445
A015793,3
A015794,29
A015795,56
A015796,37
A015797,3446
A015798,63
A015799,50
A015800,3447
A015801,40
A015802,36
A015803,47
A015804,3
A015805,38
A015806,91
A015807,3448
A015808,3449
A015809,7
A015810,3450
A015811,44
A015812,18
A015813,46
A015814,65
A015815,3451
A015816,41
A015817,67
A015818,66
A015819,48
A015820,80
A015821,71
A015822,3452
A015823,20
A015824,71
A015825,3453
A015826,14
A015827,70
A015828,45
A015829,3454
A015830,10
A015831,2
A015832,81
A015833,3455
A015834,98
A015835,3456
A015836,3457
A015837,3
A015838,10
A015839,36
A015840,28
A015841,90
A015842,81
A015843,4
A015844,3458
A015845,59
A015846,40
A015847,16
A015848,59
A015849,70
A015850,3459
A015851,82
A015852,3460
A015853,3461
A015854,2
A015855,37
A015856,79
A015857,98
A015858,53
A015859,65
A015860,57
A015861,13
A015862,35
A015863,3462
A015864,55
A015865,34
A015866,3463
A015867,72
A015868,1
A015869,82
A015870,0
A015871,79
A015872,76
A015873,14
A015874,3464
A015875,26
A015876,99
A015877,8
A015878,77
A015879,77
A015880,3465
A015881,3466
A015882,52
A015883,53
A015884,64
A015885,3467
A015886,3468
A015887,73
A015888,82
A015889,3
A015890,0
A015891,27
A015892,2
A015893,2
A015894,3469
A015895,1
A015896,3470
A015897,3471
A015898,76
A015899,10
A015900,9
A015901,18
A015902,52
A015903,3472
A015904,3473
A015905,3474
A015906,67
A015907,18
A015908,22
A015909,58
A015910,58
A015911,2
A015912,36
A015913,18
A015914,3475
A015915,3476
A015916,40
A015917,55
A015918,3477
A015919,3478
A015920,5
A015921,3479
A015922,34
A015923,91
A015924,3480
A015925,82
A015926,3481
A015927,26
A015928,40
A015929,38
A015930,50
A015931,3482
A015932,3483
A015933,33
A015934,23
A015935,12
A015936,29
A015937,3484
A015938,46
A015939,3485
A015940,3486
A015941,3487
A015942,10
A015943,3
A015944,11
A015945,60
A015946,54
A015947,3488
A015948,21
A015949,33
A015950,25
A015951,3489
A015952,66
A015953,19
A015954,13
A015955,77
A015956,16
A015957,61
A015958,3490
A015959,12
A015960,10
A015961,18
A015962,20
A015963,45
A015964,83
A015965,21
A015966,54
A015967,34
A015968,3491
A015969,3492
A015970,30
A015971,3493
A015972,7
A015973,73
A015974,5
A015975,51
A015976,44
A015977,76
A015978,46
A015979,3494
A015980,3495
A015981,20
A015982,3496
A015983,79
A015984,6
A015985,3497
A015986,32
A015987,46
A015988,38
A015989,17
A015990,82
A015991,3498
A015992,61
A015993,0
A015994,58
A015995,92
A015996,78
A015997,3499
A015998,3500
A015999,12
A016000,3501
A016001,3502
A016002,47
A016003,1
A016004,70
A016005,69
A016006,15
A016007,98
A016008,97
A016009,5
A016010,3
A016011,24
A016012,45
A016013,86
A016014,24
A016015,48
A016016,45
A016017,89
A016018,97
A016019,46
A016020,3503
A016021,74
A016022,5
A016023,3504
A016024,47
A016025,101
A016026,12
A016027,3
A016028,42
A016029,72
A016030,3
A016031,34
A016032,3505
A016033,26
A016034,3506
A016035,79
A016036,48
A016037,12
A016038,70
A016039,3507
A016040,29
A016041,9
A016042,44
A016043,30
A016044,99
A016045,5
A016046,6
A016047,55
A016048,42
A016049,46
A016050,95
A016051,37
A016052,3508
A016053,3509
A016054,43
A016055,167
A016056,19
A016057,3510
A016058,3511
A016059,3512
A016060,3513
A016061,90
A016062,4
A016063,74
A016064,3514
A016065,38
A016066,20
A016067,79
A016068,3515
A016069,52
A016070,3516
A016071,74
A016072,12
A016073,3517
A016074,54
A016075,7
A016076,76
A016077,100
A016078,17
A016079,82
A016080,23
A016081,19
A016082,10
A016083,62
A016084,37
A016085,102
A016086,78
A016087,48
A016088,4
A016089,39
A016090,3
A016091,20
A016092,50
A016093,40
A016094,19
A016095,1
A016096,86
A016097,3518
A016098,22
A016099,4
A016100,3519
A016101,3520
A016102,72
A016103,38
A016104,101
A016105,21
A016106,96
A016107,14
A016108,4
A016109,46
A016110,47
A016111,2
A016112,38
A016113,68
A016114,53
A016115,12
A016116,3521
A016117,12
A016118,54
A016119,29
A016120,3522
A016121,79
A016122,85
A016123,4
A016124,76
A016125,54
A016126,73
A016127,3523
A016128,13
A016129,47
A016130,3524
A016131,100
A016132,36
A016133,29
A016134,92
A016135,15
A016136,2
A016137,24
A016138,20
A016139,77
A016140,3525
A016141,3526
A016142,3527
A016143,7
A016144,45
A016145,12
A016146,46
A016147,96
A016148,63
A016149,3528
A016150,73
A016151,13
A016152,53
A016153,16
A016154,5
A016155,3529
A016156,9
A016157,21
A016158,3530
A016159,20
A016160,27
A016161,93
A016162,8
A016163,17
A016164,3531
A016165,88
A016166,82
A016167,3532
A016168,11
A016169,48
A016170,3533
A016171,74
A016172,40
A016173,79
A016174,3534
A016175,60
A016176,14
A016177,78
A016178,94
A016179,94
A016180,56
A016181,50
A016182,3535
A016183,71
A016184,37
A016185,3536
A016186,65
A016187,72
A016188,90
A016189,20
A016190,16
A016191,4
A016192,42
A016193,26
A016194,85
A016195,3537
A016196,24
A016197,74
A016198,31
A016199,22
A016200,3538
A016201,98
A016202,38
A016203,3539
A016204,15
A016205,4
A016206,19
A016207,3540
A016208,24
A016209,49
A016210,28
A016211,89
A016212,18
A016213,20
A016214,3541
A016215,155
A016216,44
A016217,10
A016218,80
A016219,3542
A016220,65
A016221,44
A016222,54
A016223,25
A016224,81
A016225,50
A016226,38
A016227,80
A016228,186
A016229,0
A016230,3543
A016231,3544
A016232,4
A016233,78
A016234,1
A016235,3545
A016236,24
A016237,27
A016238,3546
A016239,34
A016240,42
A016241,52
A016242,46
A016243,53
A016244,44
A016245,60
A016246,52
A016247,0
A016248,36
A016249,16
A016250,27
A016251,26
A016252,11
A016253,48
A016254,62
A016255,15
A016256,19
A016257,21
A016258,18
A016259,31
A016260,1
A016261,17
A016262,3547
A016263,33
A016264,76
A016265,59
A016266,41
A016267,60
A016268,24
A016269,22
A016270,5
A016271,92
A016272,60
A016273,5
A016274,42
A016275,28
A016276,93
A016277,77
A016278,3548
A016279,25
A016280,41
A016281,1
A016282,13
A016283,5
A016284,38
A016285,101
A016286,97
A016287,19
A016288,45
A016289,61
A016290,32
A016291,3549
A016292,86
A016293,33
A016294,3550
A016295,3551
A016296,51
A016297,3552
A016298,81
A016299,3553
A016300,2
A016301,40
A016302,68
A016303,1
A016304,3554
A016305,101
A016306,9
A016307,99
A016308,66
A016309,86
A016310,14
A016311,32
A016312,71
A016313,27
A016314,59
A016315,40
A016316,97
A016317,92
A016318,3555
A016319,2
A016320,3556
A016321,17
A016322,92
A016323,45
A016324,48
A016325,83
A016326,5
A016327,6
A016328,91
A016329,1
A016330,0
A016331,7
A016332,3
A016333,45
A016334,3557
A016335,34
A016336,16
A016337,60
A016338,2
A016339,27
A016340,44
A016341,3558
A016342,50
A016343,3559
A016344,36
A016345,39
A016346,20
A016347,3560
A016348,50
A016349,25
A016350,3561
A016351,84
A016352,3562
A016353,82
A016354,23
A016355,43
A016356,18
A016357,46
A016358,79
A016359,3563
A016360,66
A016361,7
A016362,80
A016363,59
A016364,52
A016365,3564
A016366,64
A016367,16
A016368,64
A016369,3
A016370,26
A016371,3565
A016372,3566
A016373,3567
A016374,38
A016375,30
A016376,11
A016377,41
A016378,50
A016379,9
A016380,47
A016381,44
A016382,42
A016383,95
A016384,46
A016385,64
A016386,13
A016387,3568
A016388,68
A016389,28
A016390,46
A016391,65
A016392,7
A016393,52
A016394,94
A016395,38
A016396,11
A016397,23
A016398,15
A016399,19
A016400,45
A016401,3569
A016402,24
A016403,37
A016404,3570
A016405,3571
A016406,23
A016407,3572
A016408,10
A016409,3573
A016410,54
A016411,53
A016412,4
A016413,42
A016414,50
A016415,39
A016416,92
A016417,6
A016418,3574
A016419,13
A016420,50
A016421,71
A016422,90
A016423,0
A016424,83
A016425,16
A016426,85
A016427,39
A016428,100
A016429,61
A016430,3575
A016431,48
A016432,87
A016433,85
A016434,18
A016435,46
A016436,47
A016437,2
A016438,3576
A016439,3577
A016440,20
A016441,69
A016442,12
A016443,0
A016444,83
A016445,35
A016446,88
A016447,8
A016448,59
A016449,23
A016450,52
A016451,3578
A016452,3579
A016453,36
A016454,86
A016455,0
A016456,41
A016457,3580
A016458,15
A016459,58
A016460,54
A016461,61
A016462,0
A016463,78
A016464,34
A016465,3
A016466,24
A016467,94
A016468,3581
A016469,23
A016470,39
A016471,18
A016472,57
A016473,7
A016474,12
A016475,63
A016476,13
A016477,93
A016478,55
A016479,109
A016480,90
A016481,3582
A016482,27
A016483,93
A016484,67
A016485,18
A016486,7
A016487,3583
A016488,36
A016489,52
A016490,55
A016491,3584
A016492,75
A016493,56
A016494,3585
A016495,5
A016496,0
A016497,36
A016498,83
A016499,6
A016500,7
A016501,3586
A016502,84
A016503,39
A016504,3587
A016505,84
A016506,77
A016507,51
A016508,0
A016509,50
A016510,52
A016511,44
A016512,65
A016513,48
A016514,51
A016515,26
A016516,2
A016517,3588
A016518,17
A016519,5
A016520,54
A016521,3589
A016522,3590
A016523,3591
A016524,3592
A016525,3593
A016526,22
A016527,54
A016528,43
A016529,34
A016530,40
A016531,3594
A016532,4
A016533,34
A016534,17
A016535,89
A016536,17
A016537,3595
A016538,3
A016539,3596
A016540,95
A016541,85
A016542,10
A016543,3597
A016544,22
A016545,3598
A016546,3599
A016547,76
A016548,28
A016549,3600
A016550,51
A016551,24
A016552,61
A016553,36
A016554,98
A016555,3601
A016556,35
A016557,3602
A016558,76
A016559,3603
A016560,14
A016561,33
A016562,5
A016563,80
A016564,13
A016565,61
A016566,1
A016567,3604
A016568,58
A016569,3605
A016570,39
A016571,3606
A016572,78
A016573,10
A016574,3607
A016575,3608
A016576,3609
A016577,60
A016578,27
A016579,11
A016580,8
A016581,0
A016582,3610
A016583,20
A016584,32
A016585,31
A016586,72
A016587,15
A016588,10
A016589,23
A016590,100
A016591,79
A016592,57
A016593,13
A016594,3611
A016595,3612
A016596,60
A016597,29
A016598,83
A016599,59
A016600,22
A016601,39
A016602,3613
A016603,0
A016604,36
A016605,89
A016606,21
A016607,36
A016608,18
A016609,42
A016610,3614
A016611,20
A016612,87
A016613,70
A016614,3615
A016615,4
A016616,19
A016617,37
A016618,59
A016619,10
A016620,3616
A016621,40
A016622,11
A016623,82
A016624,3617
A016625,9
A016626,35
A016627,88
A016628,19
A016629,51
A016630,38
A016631,3618
A016632,25
A016633,9
A016634,17
A016635,45
A016636,14
A016637,8
A016638,39
A016639,42
A016640,87
A016641,31
A016642,3619
A016643,98
A016644,3
A016645,3620
A016646,59
A016647,3621
A016648,45
A016649,71
A016650,0
A016651,21
A016652,10
A016653,25
A016654,3622
A016655,74
A016656,29
A016657,72
A016658,37
A016659,67
A016660,41
A016661,10
A016662,2
A016663,21
A016664,57
A016665,3623
A016666,78
A016667,30
A016668,64
A016669,3624
A016670,0
A016671,79
A016672,3625
A016673,187
A016674,5
A016675,3626
A016676,101
A016677,80
A016678,18
A016679,3627
A016680,38
A016681,3628
A016682,3629
A016683,10
A016684,37
A016685,3630
A016686,95
A016687,44
A016688,3631
A016689,99
A016690,3632
A016691,64
A016692,97
A016693,16
A016694,50
A016695,42
A016696,24
A016697,48
A016698,3633
A016699,3634
A016700,17
A016701,5
A016702,83
A016703,0
A016704,50
A016705,3635
A016706,101
A016707,38
A016708,36
A016709,36
A016710,3636
A016711,3637
A016712,26
A016713,66
A016714,3638
A016715,92
A016716,98
A016717,26
A016718,38
A016719,13
A016720,10
A016721,3639
A016722,88
A016723,17
A016724,3640
A016725,57
A016726,54
A016727,3641
A016728,30
A016729,97
A016730,3642
A016731,57
A016732,50
A016733,51
A016734,38
A016735,4
A016736,20
A016737,85
A016738,67
A016739,3643
A016740,34
A016741,34
A016742,73
A016743,9
A016744,29
A016745,77
A016746,3644
A016747,24
A016748,3645
A016749,16
A016750,1
A016751,3646
A016752,48
A016753,47
A016754,0
A016755,5
A016756,2
A016757,3647
A016758,3648
A016759,12
A016760,15
A016761,39
A016762,27
A016763,75
A016764,30
A016765,12
A016766,4
A016767,3649
A016768,42
A016769,69
A016770,9
A016771,3650
A016772,60
A016773,3651
A016774,3652
A016775,70
A016776,55
A016777,42
A016778,3653
A016779,3654
A016780,4
A016781,3655
A016782,13
A016783,3656
A016784,79
A016785,3657
A016786,3658
A016787,3659
A016788,3660
A016789,6
A016790,82
A016791,3661
A016792,1
A016793,32
A016794,1
A016795,10
A016796,19
A016797,35
A016798,88
A016799,8
A016800,4
A016801,26
A016802,3662
A016803,5
A016804,85
A016805,3663
A016806,13
A016807,8
A016808,4
A016809,79
A016810,23
A016811,78
A016812,39
A016813,14
A016814,3664
A016815,98
A016816,3665
A016817,11
A016818,18
A016819,64
A016820,3666
A016821,72
A016822,87
A016823,3667
A016824,100
A016825,1
A016826,34
A016827,91
A016828,37
A016829,58
A016830,21
A016831,50
A016832,3668
A016833,3669
A016834,83
A016835,3670
A016836,92
A016837,21
A016838,1
A016839,36
A016840,68
A016841,3671
A016842,17
A016843,71
A016844,3672
A016845,12
A016846,73
A016847,18
A016848,3673
A016849,10
A016850,70
A016851,95
A016852,53
A016853,25
A016854,89
A016855,3674
A016856,30
A016857,62
A016858,1
A016859,95
A016860,16
A016861,75
A016862,70
A016863,30
A016864,12
A016865,67
A016866,48
A016867,51
A016868,25
A016869,6
A016870,26
A016871,62
A016872,24
A016873,35
A016874,8
A016875,10
A016876,75
A016877,3675
A016878,21
A016879,28
A016880,68
A016881,21
A016882,95
A016883,7
A016884,48
A016885,102
A016886,6
A016887,32
A016888,56
A016889,2
A016890,67
A016891,3
A016892,23
A016893,3676
A016894,2
A016895,82
A016896,18
A016897,3677
A016898,86
A016899,12
A016900,11
A016901,77
A016902,6
A016903,1
A016904,0
A016905,25
A016906,72
A016907,3678
A016908,40
A016909,28
A016910,3679
A016911,91
A016912,50
A016913,81
A016914,63
A016915,48
A016916,19
A016917,3680
A016918,20
A016919,21
A016920,6
A016921,18
A016922,3681
A016923,59
A016924,3682
A016925,3683
A016926,78
A016927,44
A016928,33
A016929,3684
A016930,11
A016931,3685
A016932,3
A016933,3686
A016934,54
A016935,29
A016936,93
A016937,31
A016938,7
A016939,15
A016940,90
A016941,26
A016942,188
A016943,28
A016944,3687
A016945,60
A016946,30
A016947,3688
A016948,94
A016949,40
A016950,32
A016951,53
A016952,3689
A016953,37
A016954,3690
A016955,17
A016956,41
A016957,73
A016958,21
A016959,65
A016960,84
A016961,3691
A016962,3692
A016963,3693
A016964,85
A016965,76
A016966,10
A016967,34
A016968,3694
A016969,1
A016970,36
A016971,22
A016972,32
A016973,3695
A016974,43
A016975,3696
A016976,86
A016977,5
A016978,39
A016979,3697
A016980,20
A016981,89
A016982,61
A016983,3698
A016984,21
A016985,189
A016986,3699
A016987,11
A016988,3700
A016989,46
A016990,3701
A016991,0
A016992,41
A016993,25
A016994,96
A016995,64
A016996,0
A016997,0
A016998,79
A016999,17
A017000,13
A017001,85
A017002,1
A017003,82
A017004,44
A017005,60
A017006,38
A017007,14
A017008,3702
A017009,45
A017010,3703
A017011,90
A017012,78
A017013,52
A017014,59
A017015,50
A017016,4
A017017,86
A017018,75
A017019,27
A017020,17
A017021,59
A017022,101
A017023,24
A017024,40
A017025,3704
A017026,100
A017027,3705
A017028,95
A017029,10
A017030,61
A017031,66
A017032,27
A017033,3706
A017034,3707
A017035,3708
A017036,2
A017037,67
A017038,3709
A017039,3710
A017040,4
A017041,73
A017042,18
A017043,3711
A017044,33
A017045,3712
A017046,6
A017047,63
A017048,0
A017049,3713
A017050,57
A017051,32
A017052,3714
A017053,23
A017054,20
A017055,9
A017056,0
A017057,3715
A017058,12
A017059,3716
A017060,33
A017061,80
A017062,11
A017063,3717
A017064,3718
A017065,6
A017066,28
A017067,71
A017068,3719
A017069,20
A017070,7
A017071,28
A017072,3
A017073,15
A017074,46
A017075,28
A017076,96
A017077,31
A017078,40
A017079,95
A017080,47
A017081,32
A017082,24
A017083,3720
A017084,3721
A017085,74
A017086,3722
A017087,35
A017088,89
A017089,64
A017090,3723
A017091,14
A017092,2
A017093,3724
A017094,73
A017095,3725
A017096,30
A017097,2
A017098,23
A017099,73
A017100,41
A017101,17
A017102,2
A017103,2
A017104,3726
A017105,84
A017106,22
A017107,22
A017108,84
A017109,29
A017110,47
A017111,3727
A017112,96
A017113,24
A017114,23
A017115,28
A017116,60
A017117,34
A017118,42
A017119,5
A017120,3728
A017121,37
A017122,78
A017123,36
A017124,24
A017125,40
A017126,46
A017127,61
A017128,59
A017129,71
A017130,28
A017131,3729
A017132,35
A017133,3730
A017134,23
A017135,60
A017136,80
A017137,20
A017138,3731
A017139,3732
A017140,19
A017141,5
A017142,3733
A017143,14
A017144,45
A017145,3734
A017146,41
A017147,3735
A017148,65
A017149,3736
A017150,85
A017151,7
A017152,62
A017153,72
A017154,6
A017155,35
A017156,10
A017157,92
A017158,13
A017159,10
A017160,52
A017161,70
A017162,3737
A017163,15
A017164,3738
A017165,71
A017166,3739
A017167,12
A017168,34
A017169,3740
A017170,18
A017171,61
A017172,16
A017173,31
A017174,83
A017175,18
A017176,3741
A017177,72
A017178,61
A017179,3742
A017180,26
A017181,3743
A017182,89
A017183,3744
A017184,22
A017185,37
A017186,3745
A017187,82
A017188,3746
A017189,70
A017190,51
A017191,11
A017192,47
A017193,3747
A017194,84
A017195,20
A017196,42
A017197,14
A017198,30
A017199,30
A017200,24
A017201,102
A017202,36
A017203,15
A017204,2
A017205,95
A017206,45
A017207,79
A017208,44
A017209,61
A017210,32
A017211,65
A017212,71
A017213,81
A017214,3
A017215,48
A017216,3
A017217,58
A017218,52
A017219,3
A017220,56
A017221,7
A017222,51
A017223,14
A017224,63
A017225,37
A017226,10
A017227,3748
A017228,9
A017229,82
A017230,16
A017231,32
A017232,60
A017233,42
A017234,34
A017235,70
A017236,67
A017237,3749
A017238,44
A017239,190
A017240,60
A017241,3750
A017242,42
A017243,60
A017244,3751
A017245,79
A017246,70
A017247,3752
A017248,53
A017249,3753
A017250,3754
A017251,17
A017252,97
A017253,52
A017254,3755
A017255,20
A017256,21
A017257,25
A017258,3756
A017259,5
A017260,37
A017261,44
A017262,72
A017263,10
A017264,3757
A017265,97
A017266,3758
A017267,12
A017268,36
A017269,3759
A017270,28
A017271,54
A017272,89
A017273,24
A017274,77
A017275,12
A017276,62
A017277,102
A017278,14
A017279,3760
A017280,37
A017281,20
A017282,31
A017283,3761
A017284,15
A017285,3762
A017286,20
A017287,3763
A017288,21
A017289,3764
A017290,92
A017291,35
A017292,20
A017293,6
A017294,59
A017295,3765
A017296,3766
A017297,1
A017298,43
A017299,11
A017300,24
A017301,21
A017302,72
A017303,79
A017304,91
A017305,20
A017306,69
A017307,29
A017308,39
A017309,191
A017310,3767
A017311,5
A017312,88
A017313,56
A017314,56
A017315,81
A017316,40
A017317,47
A017318,19
A017319,81
A017320,15
A017321,15
A017322,22
A017323,4
A017324,77
A017325,36
A017326,49
A017327,3768
A017328,53
A017329,97
A017330,100
A017331,70
A017332,3769
A017333,39
A017334,80
A017335,73
A017336,3770
A017337,29
A017338,53
A017339,3771
A017340,9
A017341,3772
A017342,68
A017343,45
A017344,21
A017345,50
A017346,3773
A017347,73
A017348,33
A017349,37
A017350,36
A017351,25
A017352,49
A017353,3774
A017354,10
A017355,5
A017356,4
A017357,7
A017358,90
A017359,9
A017360,33
A017361,3775
A017362,4
A017363,9
A017364,84
A017365,6
A017366,53
A017367,3776
A017368,0
A017369,61
A017370,3777
A017371,87
A017372,68
A017373,33
A017374,6
A017375,55
A017376,76
A017377,82
A017378,50
A017379,11
A017380,3778
A017381,28
A017382,63
A017383,33
A017384,33
A017385,15
A017386,26
A017387,38
A017388,26
A017389,1
A017390,18
A017391,4
A017392,3779
A017393,88
A017394,63
A017395,2
A017396,3780
A017397,3781
A017398,3782
A017399,25
A017400,4
A017401,17
A017402,49
A017403,57
A017404,76
A017405,8
A017406,94
A017407,60
A017408,31
A017409,48
A017410,17
A017411,91
A017412,3783
A017413,43
A017414,3
A017415,80
A017416,3784
A017417,3785
A017418,3786
A017419,66
A017420,3
A017421,3
A017422,21
A017423,71
A017424,3787
A017425,82
A017426,86
A017427,3788
A017428,78
A017429,53
A017430,39
A017431,65
A017432,3789
A017433,53
A017434,3790
A017435,95
A017436,41
A017437,31
A017438,20
A017439,57
A017440,21
A017441,26
A017442,3791
A017443,21
A017444,80
A017445,55
A017446,85
A017447,3792
A017448,3793
A017449,71
A017450,0
A017451,28
A017452,49
A017453,96
A017454,91
A017455,88
A017456,46
A017457,3794
A017458,71
A017459,0
A017460,3795
A017461,62
A017462,15
A017463,18
A017464,49
A017465,3796
A017466,66
A017467,2
A017468,9
A017469,12
A017470,21
A017471,76
A017472,10
A017473,14
A017474,84
A017475,36
A017476,3797
A017477,36
A017478,52
A017479,78
A017480,67
A017481,91
A017482,9
A017483,12
A017484,37
A017485,77
A017486,1
A017487,57
A017488,34
A017489,62
A017490,29
A017491,20
A017492,62
A017493,38
A017494,3798
A017495,79
A017496,23
A017497,7
A017498,3799
A017499,23
A017500,3
A017501,56
A017502,81
A017503,42
A017504,19
A017505,3800
A017506,95
A017507,26
A017508,67
A017509,34
A017510,14
A017511,25
A017512,18
A017513,26
A017514,6
A017515,82
A017516,86
A017517,3801
A017518,46
A017519,43
A017520,97
A017521,43
A017522,15
A017523,3802
A017524,37
A017525,23
A017526,87
A017527,107
A017528,3803
A017529,20
A017530,3804
A017531,20
A017532,3805
A017533,3806
A017534,76
A017535,5
A017536,28
A017537,3807
A017538,97
A017539,48
A017540,85
A017541,48
A017542,32
A017543,17
A017544,3808
A017545,31
A017546,42
A017547,41
A017548,67
A017549,72
A017550,80
A017551,3809
A017552,76
A017553,79
A017554,64
A017555,43
A017556,49
A017557,3810
A017558,1
A017559,5
A017560,85
A017561,100
A017562,3811
A017563,1
A017564,64
A017565,6
A017566,25
A017567,3812
A017568,3813
A017569,24
A017570,3814
A017571,3815
A017572,21
A017573,3816
A017574,44
A017575,3817
A017576,91
A017577,5
A017578,43
A017579,61
A017580,3818
A017581,23
A017582,25
A017583,3819
A017584,16
A017585,1
A017586,32
A017587,3820
A017588,3
A017589,3821
A017590,55
A017591,78
A017592,3822
A017593,65
A017594,17
A017595,89
A017596,33
A017597,28
A017598,44
A017599,5
A017600,3823
A017601,46
A017602,3824
A017603,32
A017604,4
A017605,15
A017606,72
A017607,9
A017608,5
A017609,3825
A017610,77
A017611,37
A017612,45
A017613,92
A017614,97
A017615,14
A017616,3826
A017617,1
A017618,57
A017619,25
A017620,21
A017621,63
A017622,45
A017623,92
A017624,87
A017625,80
A017626,3827
A017627,22
A017628,47
A017629,10
A017630,5
A017631,47
A017632,84
A017633,84
A017634,3828
A017635,36
A017636,1
A017637,8
A017638,88
A017639,8
A017640,20
A017641,34
A017642,3829
A017643,33
A017644,3830
A017645,100
A017646,95
A017647,57
A017648,45
A017649,25
A017650,3831
A017651,63
A017652,75
A017653,3832
A017654,49
A017655,8
A017656,8
A017657,20
A017658,67
A017659,42
A017660,37
A017661,76
A017662,72
A017663,36
A017664,38
A017665,17
A017666,97
A017667,71
