order_id,account_id,device_id,address_id,phone_hash,instrument_id,amount,discount_amount,coupon_code,category,order_timestamp,delivery_status,delivery_attempts,delivery_timestamp,rto_flag,return_flag,return_reason_code,return_timestamp,return_lag_hours,refund_flag,refund_amount,refund_timestamp,dispute_flag,dispute_phase,dispute_reason_code,dispute_reason_category,evidence_availability,dispute_created_at
ORD0041826,A020991,D003901,ADDR015700,31aee0575e27326b,PI039441,690.0,0.0,,grocery,2026-02-19 04:21:17,delivered,1,2026-02-22 04:21:17,False,False,,,,False,,,False,,,,,
ORD0041827,A020992,D007910,ADDR013635,a39f7e590950a30f,PI017339,1480.0,0.0,,fashion,2026-02-15 12:03:09,delivered,2,2026-02-18 12:03:09,False,False,,,,False,,,False,,,,,
ORD0041828,A020993,D010635,ADDR005294,ac55b74775204415,PI008150,830.0,0.0,,books,2026-01-30 04:01:07,pending,2,,False,False,,,,False,,,False,,,,,
ORD0041829,A020994,D031597,ADDR015155,458c2dd78f68168f,PI022773,6480.0,0.0,,electronics,2026-02-05 04:24:14,delivered,2,2026-02-08 04:24:14,False,False,,,,False,,,False,,,,,
ORD0041830,A020994,D031597,ADDR010802,458c2dd78f68168f,PI020238,2440.0,0.0,,grocery,2026-02-21 20:35:06,delivered,3,2026-02-22 20:35:06,False,False,,,,False,,,False,,,,,
ORD0041831,A020994,D031597,ADDR010802,458c2dd78f68168f,PI022773,1230.0,0.0,,grocery,2026-02-15 11:20:01,delivered,1,2026-02-16 11:20:01,False,False,,,,False,,,False,,,,,
ORD0041832,A020997,D030734,ADDR000497,658db14bc3e549f7,PI041991,670.0,0.0,,grocery,2026-02-20 13:39:08,failed,2,,True,False,,,,False,,,False,,,,,
ORD0041833,A020997,D029382,ADDR000497,658db14bc3e549f7,PI041991,16460.0,0.0,,electronics,2026-02-22 12:53:07,delivered,2,2026-02-23 12:53:07,False,False,,,,False,,,False,,,,,
ORD0041834,A020997,D030734,ADDR000497,658db14bc3e549f7,PI041991,1240.0,0.0,,grocery,2026-02-21 21:30:14,delivered,2,2026-02-23 21:30:14,False,True,not_as_described,2026-02-27 21:30:14,96.0,True,1240.0,2026-02-28 19:30:14,False,,,,,
ORD0041835,A020997,D029382,ADDR000497,658db14bc3e549f7,PI041991,1550.0,0.0,,grocery,2026-02-18 01:30:11,delivered,1,2026-02-19 01:30:11,False,False,,,,False,,,False,,,,,
ORD0041836,A020997,D029382,ADDR000497,658db14bc3e549f7,PI041991,1250.0,0.0,,fashion,2026-01-31 01:05:32,delivered,3,2026-02-01 01:05:32,False,False,,,,False,,,False,,,,,
ORD0041837,A020997,D030734,ADDR000497,658db14bc3e549f7,PI041991,3400.0,0.0,,fashion,2026-02-02 02:47:26,pending,2,,False,False,,,,False,,,False,,,,,
ORD0041838,A020997,D030734,ADDR000497,658db14bc3e549f7,PI041991,980.0,0.0,,books,2026-02-01 09:10:08,delivered,2,2026-02-02 09:10:08,False,False,,,,False,,,False,,,,,
ORD0041839,A020999,D017875,ADDR002050,bb48094fe1d78db3,PI016027,3960.0,0.0,,home,2026-02-21 10:23:54,delivered,2,2026-02-24 10:23:54,False,True,not_as_described,2026-02-26 10:23:54,48.0,True,3960.0,2026-02-26 16:23:54,False,,,,,
ORD0041840,A020999,D017875,ADDR001690,bb48094fe1d78db3,PI016027,3810.0,0.0,,home,2026-02-03 04:14:49,delivered,2,2026-02-05 04:14:49,False,False,,,,False,,,False,,,,,
ORD0041841,A020999,D017875,ADDR001690,bb48094fe1d78db3,PI016027,14120.0,0.0,,electronics,2026-01-23 16:54:37,delivered,3,2026-01-27 16:54:37,False,False,,,,False,,,False,,,,,
ORD0041842,A020999,D017875,ADDR001690,bb48094fe1d78db3,PI016027,1250.0,0.0,,fashion,2026-02-25 16:57:58,pending,2,,False,False,,,,False,,,False,,,,,
ORD0041843,A021000,D005851,ADDR005577,8b5a3e744d548295,PI006417,4640.0,0.0,,home,2026-02-25 09:41:53,delivered,2,2026-02-27 09:41:53,False,False,,,,False,,,False,,,,,
ORD0041844,A021000,D005851,ADDR005577,8b5a3e744d548295,PI006417,1010.0,0.0,,home,2026-02-08 01:56:22,pending,1,,False,False,,,,False,,,False,,,,,
ORD0041845,A021000,D005851,ADDR005577,8b5a3e744d548295,PI006417,3610.0,0.0,,fashion,2026-01-27 03:20:23,delivered,3,2026-01-31 03:20:23,False,False,,,,False,,,False,,,,,
ORD0041846,A021000,D005851,ADDR005577,8b5a3e744d548295,PI006417,320.0,104.66,RARE_565,grocery,2026-02-12 10:15:21,delivered,3,2026-02-14 10:15:21,False,False,,,,False,,,False,,,,,
ORD0041847,A021000,D005851,ADDR005577,8b5a3e744d548295,PI006417,3040.0,0.0,,fashion,2026-02-17 06:45:31,delivered,3,2026-02-18 06:45:31,False,False,,,,False,,,False,,,,,
ORD0041848,A021000,D005851,ADDR005577,8b5a3e744d548295,PI006417,3240.0,189.96,,fashion,2026-01-30 17:00:08,delivered,2,2026-02-03 17:00:08,False,False,,,,False,,,False,,,,,
ORD0041849,A021001,D003245,ADDR000741,5f6d9b948729ed76,PI027628,1890.0,193.7,,books,2026-01-26 09:13:30,delivered,3,2026-01-29 09:13:30,False,False,,,,False,,,False,,,,,
ORD0041850,A021002,D031885,ADDR002334,7cce66a7e8caa4c6,PI023604,4600.0,0.0,,fashion,2026-02-16 15:58:13,delivered,3,2026-02-20 15:58:13,False,False,,,,False,,,False,,,,,
ORD0041851,A021002,D031885,ADDR007902,7cce66a7e8caa4c6,PI034637,1610.0,0.0,,home,2026-02-15 11:24:25,delivered,1,2026-02-16 11:24:25,False,False,,,,False,,,False,,,,,
ORD0041852,A021002,D031885,ADDR002334,7cce66a7e8caa4c6,PI023604,4100.0,0.0,,electronics,2026-01-21 11:23:24,delivered,3,2026-01-23 11:23:24,False,False,,,,False,,,False,,,,,
ORD0041853,A021003,D003906,ADDR010532,555c5e78b9f6a777,PI032941,3200.0,0.0,,electronics,2026-01-06 18:20:35,delivered,2,2026-01-10 18:20:35,False,False,,,,False,,,False,,,,,
ORD0041854,A021004,D016024,ADDR008833,0d56e7c6ba5f023b,PI015979,4950.0,309.96,,fashion,2026-01-24 17:05:13,delivered,3,2026-01-26 17:05:13,False,False,,,,False,,,False,,,,,
ORD0041855,A021004,D016024,ADDR008833,0d56e7c6ba5f023b,PI015979,3290.0,0.0,,home,2026-01-30 13:29:18,delivered,1,2026-02-03 13:29:18,False,False,,,,False,,,False,,,,,
ORD0041856,A021005,D027776,ADDR014387,97170eeeb4728f64,PI030264,1570.0,0.0,,books,2026-02-15 08:59:57,delivered,3,2026-02-16 08:59:57,False,False,,,,False,,,False,,,,,
ORD0041857,A021005,D030281,ADDR013469,97170eeeb4728f64,PI030264,3590.0,0.0,,fashion,2026-02-13 19:11:31,delivered,1,2026-02-15 19:11:31,False,False,,,,False,,,False,,,,,
ORD0041858,A021007,D020107,ADDR013387,810cd4c52ff77411,PI025392,2990.0,0.0,,fashion,2026-02-04 16:02:43,delivered,3,2026-02-05 16:02:43,False,False,,,,False,,,False,,,,,
ORD0041859,A021008,D005630,ADDR011368,1d202d1f8490d3cd,PI038965,510.0,0.0,,toys,2026-01-23 09:05:14,delivered,2,2026-01-25 09:05:14,False,False,,,,False,,,False,,,,,
ORD0041860,A021008,D013666,ADDR011368,1d202d1f8490d3cd,PI038965,1420.0,0.0,,grocery,2026-02-13 07:52:31,delivered,3,2026-02-15 07:52:31,False,False,,,,False,,,False,,,,,
ORD0041861,A021008,D013666,ADDR011368,1d202d1f8490d3cd,PI038965,1350.0,80.76,,grocery,2026-01-31 23:29:06,delivered,1,2026-02-02 23:29:06,False,False,,,,False,,,False,,,,,
ORD0041862,A021009,D000012,ADDR006245,787d72e2878cac07,PI021274,1400.0,0.0,,fashion,2026-01-30 01:31:51,delivered,2,2026-02-01 01:31:51,False,False,,,,False,,,False,,,,,
ORD0041863,A021009,D000012,ADDR006245,787d72e2878cac07,PI036940,4620.0,0.0,,electronics,2026-01-31 23:57:24,pending,1,,False,False,,,,False,,,False,,,,,
ORD0041864,A021010,D027337,ADDR007173,dbba4d3d12867a6d,PI029347,4760.0,0.0,,home,2026-02-02 15:59:19,delivered,3,2026-02-04 15:59:19,False,False,,,,False,,,False,,,,,
ORD0041865,A021010,D027337,ADDR007173,dbba4d3d12867a6d,PI029347,1240.0,0.0,,grocery,2026-01-18 06:07:32,failed,2,,True,False,,,,False,,,False,,,,,
ORD0041866,A021010,D027337,ADDR007173,dbba4d3d12867a6d,PI029347,4030.0,0.0,,home,2026-01-09 21:37:39,delivered,1,2026-01-12 21:37:39,False,False,,,,False,,,False,,,,,
ORD0041867,A021010,D027337,ADDR014714,dbba4d3d12867a6d,PI029347,4440.0,0.0,,fashion,2026-01-30 06:49:40,delivered,1,2026-02-02 06:49:40,False,False,,,,False,,,False,,,,,
ORD0041868,A021010,D027337,ADDR007173,dbba4d3d12867a6d,PI029347,4510.0,452.9,,home,2026-02-01 02:07:37,delivered,1,2026-02-03 02:07:37,False,False,,,,False,,,False,,,,,
ORD0041869,A021011,D014793,ADDR006280,2a37ee841b6b5870,PI015742,2240.0,285.95,,home,2026-02-05 21:29:24,delivered,1,2026-02-09 21:29:24,False,False,,,,False,,,False,,,,,
ORD0041870,A021011,D035402,ADDR006280,2a37ee841b6b5870,PI015742,5240.0,0.0,,electronics,2026-02-21 13:38:39,delivered,3,2026-02-22 13:38:39,False,False,,,,False,,,False,,,,,
ORD0041871,A021012,D013367,ADDR012725,3355888954ead5f1,PI030414,2380.0,0.0,,fashion,2026-01-26 02:03:21,delivered,2,2026-01-27 02:03:21,False,False,,,,False,,,False,,,,,
ORD0041872,A021012,D013367,ADDR012725,3355888954ead5f1,PI030414,2260.0,0.0,,grocery,2026-01-20 19:13:46,failed,2,,True,False,,,,False,,,False,,,,,
ORD0041873,A021012,D013367,ADDR012725,3355888954ead5f1,PI030414,3950.0,0.0,,fashion,2026-02-03 01:46:29,delivered,2,2026-02-04 01:46:29,False,False,,,,False,,,False,,,,,
ORD0041874,A021012,D013367,ADDR012725,3355888954ead5f1,PI030414,1610.0,0.0,,books,2026-01-30 07:35:03,delivered,2,2026-02-01 07:35:03,False,False,,,,False,,,False,,,,,
ORD0041875,A021013,D032006,ADDR016567,1eb834e8b8e51c2b,PI030381,5290.0,0.0,,electronics,2026-01-07 00:10:53,delivered,3,2026-01-10 00:10:53,False,True,changed_mind,2026-01-13 00:10:53,72.0,True,5290.0,2026-01-13 08:10:53,False,,,,,
ORD0041876,A021013,D032006,ADDR016567,1eb834e8b8e51c2b,PI030381,1740.0,0.0,,fashion,2026-02-03 05:06:40,delivered,1,2026-02-04 05:06:40,False,False,,,,False,,,False,,,,,
ORD0041877,A021015,D035567,ADDR000611,2b24c12dbb0f4c4c,PI020090,4500.0,0.0,,fashion,2026-02-21 13:04:10,failed,2,,True,False,,,,False,,,False,,,,,
ORD0041878,A021015,D021247,ADDR000611,2b24c12dbb0f4c4c,PI020090,4770.0,0.0,,fashion,2026-02-11 13:23:18,delivered,2,2026-02-12 13:23:18,False,False,,,,False,,,False,,,,,
ORD0041879,A021017,D016857,ADDR000390,a1af9c3a6fbbd0ca,PI004323,810.0,0.0,,grocery,2026-02-16 09:35:40,delivered,2,2026-02-17 09:35:40,False,False,,,,False,,,False,,,,,
ORD0041880,A021017,D016857,ADDR000390,a1af9c3a6fbbd0ca,PI004323,2700.0,0.0,,toys,2026-02-10 15:32:21,delivered,2,2026-02-14 15:32:21,False,False,,,,False,,,False,,,,,
ORD0041881,A021017,D016857,ADDR008291,a1af9c3a6fbbd0ca,PI034800,1900.0,122.56,,home,2026-01-29 14:27:36,delivered,2,2026-02-01 14:27:36,False,False,,,,False,,,False,,,,,
ORD0041882,A021018,D014486,ADDR009268,45cba8d0cc70c8ab,PI004250,3150.0,406.57,,electronics,2026-02-20 11:17:19,delivered,3,2026-02-24 11:17:19,False,False,,,,False,,,False,,,,,
ORD0041883,A021018,D014486,ADDR009268,45cba8d0cc70c8ab,PI004417,1940.0,0.0,,books,2026-02-06 11:58:58,delivered,2,2026-02-08 11:58:58,False,False,,,,False,,,False,,,,,
ORD0041884,A021018,D014486,ADDR009268,45cba8d0cc70c8ab,PI004250,2690.0,0.0,,grocery,2026-02-21 13:10:21,delivered,3,2026-02-25 13:10:21,False,False,,,,False,,,False,,,,,
ORD0041885,A021019,D032615,ADDR002423,ccd8587d362bca48,PI003528,3420.0,0.0,,fashion,2026-02-12 15:45:04,delivered,2,2026-02-15 15:45:04,False,False,,,,False,,,False,,,,,
ORD0041886,A021019,D032615,ADDR002423,ccd8587d362bca48,PI003528,2770.0,0.0,,home,2026-01-10 17:00:02,delivered,2,2026-01-13 17:00:02,False,False,,,,False,,,False,,,,,
ORD0041887,A021020,D001936,ADDR010929,92617bff6dc903cf,PI015493,19640.0,0.0,,electronics,2026-01-20 22:35:30,delivered,3,2026-01-22 22:35:30,False,False,,,,False,,,False,,,,,
ORD0041888,A021021,D016345,ADDR016821,9e52ba948fcd686f,PI038120,3790.0,0.0,,home,2026-02-02 15:55:13,delivered,3,2026-02-05 15:55:13,False,True,changed_mind,2026-02-10 15:55:13,120.0,True,3790.0,2026-02-11 07:55:13,False,,,,,
ORD0041889,A021022,D013771,ADDR011269,baa2a7ee32f3072e,PI037877,2240.0,242.46,,fashion,2026-02-12 15:40:49,delivered,3,2026-02-13 15:40:49,False,False,,,,False,,,False,,,,,
ORD0041890,A021022,D013771,ADDR003893,baa2a7ee32f3072e,PI037877,4080.0,0.0,,fashion,2026-02-21 01:49:22,delivered,2,2026-02-22 01:49:22,False,False,,,,False,,,False,,,,,
ORD0041891,A021023,D022162,ADDR000886,9b977e090e5c0265,PI014890,1670.0,0.0,,fashion,2026-02-19 16:57:27,delivered,3,2026-02-21 16:57:27,False,False,,,,False,,,False,,,,,
ORD0041892,A021025,D007910,ADDR011638,b47f22d224aed0ac,PI031563,1880.0,0.0,,books,2026-01-25 08:43:51,delivered,2,2026-01-26 08:43:51,False,False,,,,False,,,False,,,,,
ORD0041893,A021025,D027285,ADDR011638,b47f22d224aed0ac,PI001722,4980.0,0.0,,fashion,2026-02-24 06:41:58,delivered,2,2026-02-25 06:41:58,False,False,,,,False,,,False,,,,,
ORD0041894,A021028,D024455,ADDR000185,a639fb957e57b3a2,PI034716,5190.0,0.0,,home,2026-02-16 04:42:16,delivered,1,2026-02-19 04:42:16,False,False,,,,False,,,False,,,,,
ORD0041895,A021028,D024455,ADDR016533,a639fb957e57b3a2,PI034716,4740.0,0.0,,fashion,2026-02-10 20:36:21,delivered,3,2026-02-13 20:36:21,False,False,,,,False,,,False,,,,,
ORD0041896,A021028,D024455,ADDR000185,a639fb957e57b3a2,PI034716,4380.0,0.0,,home,2026-02-06 07:45:05,failed,2,,True,False,,,,False,,,False,,,,,
ORD0041897,A021028,D024455,ADDR016533,a639fb957e57b3a2,PI034716,1660.0,0.0,,toys,2026-02-12 14:18:53,pending,2,,False,False,,,,False,,,False,,,,,
ORD0041898,A021028,D024455,ADDR016533,a639fb957e57b3a2,PI034716,1560.0,0.0,,books,2026-02-12 15:46:07,delivered,3,2026-02-14 15:46:07,False,False,,,,False,,,False,,,,,
ORD0041899,A021030,D028366,ADDR002501,fabed7d08895576f,PI032197,4600.0,0.0,,home,2026-02-09 23:28:24,delivered,1,2026-02-10 23:28:24,False,False,,,,False,,,False,,,,,
ORD0041900,A021030,D028366,ADDR017667,fabed7d08895576f,PI032197,7340.0,840.74,,home,2026-02-15 11:48:08,delivered,3,2026-02-17 11:48:08,False,False,,,,False,,,False,,,,,
ORD0041901,A021030,D028366,ADDR017667,fabed7d08895576f,PI032197,2480.0,0.0,,grocery,2026-02-02 02:15:25,delivered,1,2026-02-04 02:15:25,False,False,,,,False,,,False,,,,,
ORD0041902,A021031,D028065,ADDR012525,a106944f8f016f96,PI008638,6690.0,2075.8,RARE_681,home,2026-02-07 10:33:01,delivered,2,2026-02-08 10:33:01,False,False,,,,False,,,False,,,,,
ORD0041903,A021032,D025189,ADDR011765,17caeb4ea30178a3,PI025843,11590.0,1337.44,,electronics,2026-01-11 05:43:28,delivered,2,2026-01-12 05:43:28,False,False,,,,False,,,False,,,,,
ORD0041904,A021033,D000546,ADDR000377,7d090bdab64c60f2,PI031386,3240.0,0.0,,electronics,2026-02-16 11:18:14,delivered,2,2026-02-19 11:18:14,False,False,,,,False,,,False,,,,,
ORD0041905,A021033,D000546,ADDR000377,7d090bdab64c60f2,PI031386,2920.0,0.0,,grocery,2026-01-19 11:43:21,delivered,3,2026-01-23 11:43:21,False,False,,,,False,,,False,,,,,
ORD0041906,A021033,D000546,ADDR000377,7d090bdab64c60f2,PI031386,3210.0,0.0,,fashion,2026-01-16 12:58:59,delivered,1,2026-01-19 12:58:59,False,False,,,,False,,,False,,,,,
ORD0041907,A021035,D020829,ADDR012265,d6407b82d40d1cbc,PI010019,4040.0,581.32,,fashion,2026-02-22 22:41:29,delivered,3,2026-02-26 22:41:29,False,False,,,,False,,,False,,,,,
ORD0041908,A021035,D020829,ADDR012265,d6407b82d40d1cbc,PI010019,2370.0,0.0,,grocery,2026-02-23 18:07:52,delivered,2,2026-02-27 18:07:52,False,False,,,,False,,,False,,,,,
ORD0041909,A021035,D020829,ADDR012265,d6407b82d40d1cbc,PI010019,4520.0,0.0,,fashion,2026-02-23 11:38:38,delivered,2,2026-02-26 11:38:38,False,True,not_as_described,2026-03-03 11:38:38,120.0,True,4520.0,2026-03-04 08:38:38,False,,,,,
ORD0041910,A021035,D020829,ADDR012265,d6407b82d40d1cbc,PI010019,17750.0,0.0,,electronics,2026-02-04 04:34:14,delivered,2,2026-02-08 04:34:14,False,False,,,,False,,,False,,,,,
ORD0041911,A021037,D018801,ADDR014089,76a9cd74bf540869,PI034679,1470.0,0.0,,toys,2026-01-15 21:42:19,delivered,2,2026-01-19 21:42:19,False,False,,,,False,,,False,,,,,
ORD0041912,A021038,D009856,ADDR013378,d82e75591c698fcd,PI030595,1820.0,0.0,,home,2026-01-12 21:48:54,delivered,1,2026-01-15 21:48:54,False,False,,,,False,,,False,,,,,
ORD0041913,A021038,D009856,ADDR010999,d82e75591c698fcd,PI030595,4320.0,0.0,,home,2026-01-27 04:11:56,delivered,3,2026-01-28 04:11:56,False,False,,,,False,,,False,,,,,
ORD0041914,A021038,D013504,ADDR013378,d82e75591c698fcd,PI030595,1130.0,0.0,,grocery,2026-01-27 08:13:54,delivered,3,2026-01-30 08:13:54,False,False,,,,False,,,False,,,,,
ORD0041915,A021039,D006609,ADDR017708,6db1b586ba8e4115,PI033386,3790.0,324.84,,fashion,2026-02-11 17:51:01,delivered,2,2026-02-12 17:51:01,False,False,,,,False,,,False,,,,,
ORD0041916,A021040,D021968,ADDR002783,b2db7a4ba3b75b15,PI036058,400.0,23.93,,grocery,2026-02-15 13:46:43,delivered,1,2026-02-17 13:46:43,False,False,,,,False,,,False,,,,,
ORD0041917,A021040,D021968,ADDR002783,b2db7a4ba3b75b15,PI040861,3250.0,0.0,,fashion,2026-01-26 09:21:53,delivered,1,2026-01-30 09:21:53,False,False,,,,False,,,False,,,,,
ORD0041918,A021040,D021968,ADDR002783,b2db7a4ba3b75b15,PI040861,2260.0,0.0,,grocery,2026-02-18 13:08:12,failed,1,,True,False,,,,False,,,False,,,,,
ORD0041919,A021041,D000295,ADDR000434,975b94f62b96f622,PI029100,4460.0,0.0,,fashion,2026-02-24 06:36:29,pending,1,,False,False,,,,False,,,False,,,,,
ORD0041920,A021041,D000295,ADDR000434,975b94f62b96f622,PI029100,5190.0,0.0,,electronics,2026-02-07 06:05:02,delivered,2,2026-02-10 06:05:02,False,False,,,,False,,,False,,,,,
ORD0041921,A021041,D000295,ADDR000434,975b94f62b96f622,PI013214,1670.0,0.0,,fashion,2026-02-27 17:39:14,delivered,2,2026-03-02 17:39:14,False,False,,,,False,,,False,,,,,
ORD0041922,A021042,D035045,ADDR014794,b17e45de8a112218,PI041431,3700.0,0.0,,toys,2026-01-27 13:57:37,delivered,1,2026-01-29 13:57:37,False,False,,,,False,,,False,,,,,
ORD0041923,A021042,D035045,ADDR014794,b17e45de8a112218,PI041431,860.0,0.0,,toys,2026-02-24 08:24:04,delivered,1,2026-02-27 08:24:04,False,False,,,,False,,,False,,,,,
ORD0041924,A021043,D021175,ADDR009600,519c5aade69cfb68,PI041093,2850.0,193.24,,fashion,2026-01-19 08:41:29,delivered,3,2026-01-20 08:41:29,False,False,,,,False,,,False,,,,,
ORD0041925,A021044,D028366,ADDR010826,984b1b9ef4d7cd18,PI008526,10860.0,856.41,,electronics,2026-01-18 08:36:07,delivered,1,2026-01-22 08:36:07,False,False,,,,False,,,False,,,,,
ORD0041926,A021046,D007402,ADDR012830,474ae58b9dd93a57,PI026924,3500.0,325.55,,fashion,2026-02-03 00:45:45,delivered,1,2026-02-06 00:45:45,False,False,,,,False,,,False,,,,,
ORD0041927,A021046,D007402,ADDR012830,474ae58b9dd93a57,PI011754,2480.0,0.0,,grocery,2026-01-29 07:55:17,delivered,1,2026-02-02 07:55:17,False,False,,,,False,,,False,,,,,
ORD0041928,A021046,D007402,ADDR012830,474ae58b9dd93a57,PI026924,2350.0,0.0,,grocery,2026-02-14 09:38:10,delivered,3,2026-02-17 09:38:10,False,False,,,,False,,,False,,,,,
ORD0041929,A021047,D018911,ADDR004238,7170e9127092bae0,PI027540,4130.0,0.0,,fashion,2026-02-26 10:27:13,delivered,2,2026-02-28 10:27:13,False,False,,,,False,,,False,,,,,
ORD0041930,A021047,D018911,ADDR011061,7170e9127092bae0,PI027540,3040.0,0.0,,fashion,2026-01-23 19:11:51,delivered,1,2026-01-26 19:11:51,False,False,,,,False,,,False,,,,,
ORD0041931,A021047,D018911,ADDR011061,7170e9127092bae0,PI026675,15830.0,0.0,,electronics,2026-02-13 00:19:16,delivered,1,2026-02-14 00:19:16,False,False,,,,False,,,False,,,,,
ORD0041932,A021047,D018911,ADDR011061,7170e9127092bae0,PI026675,4000.0,0.0,,toys,2026-02-07 15:47:27,delivered,3,2026-02-11 15:47:27,False,False,,,,False,,,False,,,,,
ORD0041933,A021048,D011749,ADDR007145,bbc6a2b993c8c419,PI041288,2350.0,0.0,,fashion,2026-02-01 07:34:59,delivered,1,2026-02-03 07:34:59,False,False,,,,False,,,False,,,,,
ORD0041934,A021048,D011749,ADDR007145,bbc6a2b993c8c419,PI041288,920.0,228.61,RARE_761,grocery,2026-01-24 04:55:57,delivered,2,2026-01-28 04:55:57,False,False,,,,False,,,False,,,,,
ORD0041935,A021048,D025804,ADDR007145,bbc6a2b993c8c419,PI041288,1450.0,0.0,,fashion,2026-01-22 18:48:19,delivered,1,2026-01-24 18:48:19,False,False,,,,False,,,False,,,,,
ORD0041936,A021049,D007639,ADDR010232,46096eac30edc87b,PI038344,1120.0,0.0,,grocery,2026-02-17 13:00:45,delivered,2,2026-02-20 13:00:45,False,False,,,,False,,,False,,,,,
ORD0041937,A021051,D005280,ADDR011933,d88e7ff5a5c51a46,PI026386,2930.0,0.0,,home,2026-02-21 08:31:05,delivered,3,2026-02-25 08:31:05,False,False,,,,False,,,False,,,,,
ORD0041938,A021051,D004883,ADDR011933,d88e7ff5a5c51a46,PI015183,1820.0,0.0,,fashion,2026-02-11 12:26:51,delivered,3,2026-02-14 12:26:51,False,False,,,,False,,,False,,,,,
ORD0041939,A021052,D007871,ADDR001671,64d100e4c7be45e2,PI004068,4500.0,452.42,,fashion,2026-02-11 23:04:10,delivered,3,2026-02-13 23:04:10,False,False,,,,False,,,False,,,,,
ORD0041940,A021052,D007871,ADDR001671,64d100e4c7be45e2,PI022945,810.0,0.0,,grocery,2026-02-20 02:49:39,delivered,1,2026-02-24 02:49:39,False,False,,,,False,,,False,,,,,
ORD0041941,A021055,D021506,ADDR002093,d9790d04d00cba70,PI018406,2510.0,341.55,,electronics,2026-02-13 12:31:59,failed,2,,True,False,,,,False,,,False,,,,,
ORD0041942,A021057,D010617,ADDR012628,638c06b8bda112b6,PI022037,3690.0,219.54,,fashion,2026-02-23 17:46:06,delivered,1,2026-02-24 17:46:06,False,False,,,,False,,,False,,,,,
ORD0041943,A021057,D010617,ADDR000305,638c06b8bda112b6,PI022037,1390.0,0.0,,grocery,2026-02-20 03:17:58,delivered,1,2026-02-22 03:17:58,False,False,,,,False,,,False,,,,,
ORD0041944,A021058,D010516,ADDR014955,c00b2ab58cd8866e,PI012676,4710.0,0.0,,fashion,2026-02-28 02:50:32,delivered,2,2026-03-03 02:50:32,False,True,size_fit,2026-03-06 02:50:32,72.0,True,4710.0,2026-03-06 13:50:32,False,,,,,
ORD0041945,A021059,D029569,ADDR001571,f3d94ecb936eb8f6,PI005097,1470.0,0.0,,fashion,2026-01-12 06:39:40,delivered,3,2026-01-15 06:39:40,False,False,,,,False,,,False,,,,,
ORD0041946,A021060,D012473,ADDR010835,5ce876d1cb54597d,PI026665,11640.0,0.0,,electronics,2026-02-25 19:18:10,delivered,1,2026-02-27 19:18:10,False,False,,,,False,,,False,,,,,
ORD0041947,A021065,D027860,ADDR013804,0b88b464c245119d,PI026940,2830.0,0.0,,fashion,2026-02-09 18:04:20,delivered,3,2026-02-12 18:04:20,False,False,,,,False,,,False,,,,,
ORD0041948,A021065,D027860,ADDR005072,0b88b464c245119d,PI026940,4900.0,516.71,,fashion,2026-02-14 07:46:12,delivered,3,2026-02-18 07:46:12,False,False,,,,False,,,False,,,,,
ORD0041949,A021065,D027860,ADDR013804,0b88b464c245119d,PI026940,730.0,0.0,,grocery,2026-02-17 15:33:34,delivered,2,2026-02-18 15:33:34,False,True,size_fit,2026-02-23 15:33:34,120.0,True,730.0,2026-02-24 14:33:34,False,,,,,
ORD0041950,A021066,D022060,ADDR008369,c0c8796697afc166,PI034364,10720.0,0.0,,electronics,2026-02-07 11:56:57,delivered,2,2026-02-11 11:56:57,False,False,,,,False,,,False,,,,,
ORD0041951,A021066,D022060,ADDR008369,c0c8796697afc166,PI019008,17810.0,0.0,,electronics,2026-02-03 14:44:31,delivered,1,2026-02-07 14:44:31,False,False,,,,False,,,False,,,,,
ORD0041952,A021068,D000865,ADDR010536,d561600d5e91ecba,PI040775,1750.0,0.0,,grocery,2026-02-15 03:57:10,pending,1,,False,False,,,,False,,,False,,,,,
ORD0041953,A021068,D000865,ADDR010536,d561600d5e91ecba,PI005602,2630.0,287.88,,fashion,2026-01-28 05:59:38,delivered,3,2026-02-01 05:59:38,False,False,,,,False,,,False,,,,,
ORD0041954,A021068,D003743,ADDR000914,d561600d5e91ecba,PI005602,4350.0,0.0,,electronics,2026-02-10 05:56:08,delivered,1,2026-02-11 05:56:08,False,False,,,,False,,,False,,,,,
ORD0041955,A021068,D003743,ADDR010536,d561600d5e91ecba,PI040775,19160.0,0.0,,electronics,2026-01-23 09:16:59,delivered,3,2026-01-26 09:16:59,False,False,,,,False,,,False,,,,,
ORD0041956,A021068,D003743,ADDR010536,d561600d5e91ecba,PI005602,17590.0,2088.7,,electronics,2026-01-28 01:41:10,delivered,2,2026-01-31 01:41:10,False,False,,,,False,,,False,,,,,
ORD0041957,A021068,D003743,ADDR010536,d561600d5e91ecba,PI005602,2570.0,384.6,,toys,2026-02-12 03:59:45,pending,1,,False,False,,,,False,,,False,,,,,
ORD0041958,A021069,D001082,ADDR007467,801e0791f3531902,PI015546,11170.0,0.0,,electronics,2026-02-17 08:09:26,delivered,1,2026-02-19 08:09:26,False,False,,,,False,,,False,,,,,
ORD0041959,A021070,D034264,ADDR012154,b38d8bcccefaeb4c,PI029780,18840.0,0.0,,electronics,2026-02-02 09:27:25,delivered,1,2026-02-04 09:27:25,False,False,,,,False,,,False,,,,,
