account_id,abuse_ring_id,true_ring_member,ring_type,ring_start_time,ring_end_time
A021525,,False,,,
A021526,,False,,,
A021527,,False,,,
A021528,,False,,,
A021529,,False,,,
A021530,,False,,,
A021531,,False,,,
A021532,,False,,,
A021533,,False,,,
A021534,,False,,,
A021535,,False,,,
A021536,,False,,,
A021537,,False,,,
A021538,,False,,,
A021539,,False,,,
A021540,,False,,,
A021541,,False,,,
A021542,,False,,,
A021543,,False,,,
A021544,,False,,,
A021545,,False,,,
A021546,,False,,,
A021547,,False,,,
A021548,,False,,,
A021549,,False,,,
A021550,,False,,,
A021551,,False,,,
A021552,,False,,,
A021553,,False,,,
A021554,,False,,,
A021555,,False,,,
A021556,,False,,,
A021557,,False,,,
A021558,,False,,,
A021559,,False,,,
A021560,,False,,,
A021561,,False,,,
A021562,,False,,,
A021563,,False,,,
A021564,,False,,,
A021565,,False,,,
A021566,,False,,,
A021567,,False,,,
A021568,,False,,,
A021569,,False,,,
A021570,,False,,,
A021571,,False,,,
A021572,,False,,,
A021573,,False,,,
A021574,,False,,,
A021575,,False,,,
A021576,,False,,,
A021577,,False,,,
A021578,,False,,,
A021579,,False,,,
A021580,,False,,,
A021581,,False,,,
A021582,,False,,,
A021583,,False,,,
A021584,,False,,,
A021585,,False,,,
A021586,,False,,,
A021587,,False,,,
A021588,,False,,,
A021589,,False,,,
A021590,,False,,,
A021591,,False,,,
A021592,,False,,,
A021593,,False,,,
A021594,,False,,,
A021595,,False,,,
A021596,,False,,,
A021597,,False,,,
A021598,,False,,,
A021599,,False,,,
A021600,,False,,,
A021601,,False,,,
A021602,,False,,,
A021603,,False,,,
A021604,,False,,,
A021605,,False,,,
A021606,,False,,,
A021607,,False,,,
A021608,,False,,,
A021609,,False,,,
A021610,,False,,,
A021611,,False,,,
A021612,,False,,,
A021613,,False,,,
A021614,,False,,,
A021615,,False,,,
A021616,,False,,,
A021617,,False,,,
A021618,,False,,,
A021619,,False,,,
A021620,,False,,,
A021621,,False,,,
A021622,,False,,,
A021623,,False,,,
A021624,,False,,,
A021625,,False,,,
A021626,,False,,,
A021627,,False,,,
A021628,,False,,,
A021629,,False,,,
A021630,,False,,,
A021631,,False,,,
A021632,,False,,,
A021633,,False,,,
A021634,,False,,,
A021635,,False,,,
A021636,,False,,,
A021637,,False,,,
A021638,,False,,,
A021639,,False,,,
A021640,,False,,,
A021641,,False,,,
A021642,,False,,,
A021643,,False,,,
A021644,,False,,,
A021645,,False,,,
A021646,,False,,,
A021647,,False,,,
A021648,,False,,,
A021649,,False,,,
A021650,,False,,,
A021651,,False,,,
A021652,,False,,,
A021653,,False,,,
A021654,,False,,,
A021655,,False,,,
A021656,,False,,,
A021657,,False,,,
A021658,,False,,,
A021659,,False,,,
A021660,,False,,,
A021661,,False,,,
A021662,,False,,,
A021663,,False,,,
A021664,,False,,,
A021665,,False,,,
A021666,,False,,,
A021667,,False,,,
A021668,,False,,,
A021669,,False,,,
A021670,,False,,,
A021671,,False,,,
A021672,,False,,,
A021673,,False,,,
A021674,,False,,,
A021675,,False,,,
A021676,,False,,,
A021677,,False,,,
A021678,,False,,,
A021679,,False,,,
A021680,,False,,,
A021681,,False,,,
A021682,,False,,,
A021683,,False,,,
A021684,,False,,,
A021685,,False,,,
A021686,,False,,,
A021687,,False,,,
A021688,,False,,,
A021689,,False,,,
A021690,,False,,,
A021691,,False,,,
A021692,,False,,,
A021693,,False,,,
A021694,,False,,,
A021695,,False,,,
A021696,,False,,,
A021697,,False,,,
A021698,,False,,,
A021699,,False,,,
A021700,,False,,,
A021701,,False,,,
A021702,,False,,,
A021703,,False,,,
A021704,,False,,,
A021705,,False,,,
A021706,,False,,,
A021707,,False,,,
A021708,,False,,,
A021709,,False,,,
A021710,,False,,,
A021711,,False,,,
A021712,,False,,,
A021713,,False,,,
A021714,,False,,,
A021715,,False,,,
A021716,,False,,,
A021717,,False,,,
A021718,,False,,,
A021719,,False,,,
A021720,,False,,,
A021721,,False,,,
A021722,,False,,,
A021723,,False,,,
A021724,,False,,,
A021725,,False,,,
A021726,,False,,,
A021727,,False,,,
A021728,,False,,,
A021729,,False,,,
A021730,,False,,,
A021731,,False,,,
A021732,,False,,,
A021733,,False,,,
A021734,,False,,,
A021735,,False,,,
A021736,,False,,,
A021737,,False,,,
A021738,,False,,,
A021739,,False,,,
A021740,,False,,,
A021741,,False,,,
A021742,,False,,,
A021743,,False,,,
A021744,,False,,,
A021745,,False,,,
A021746,,False,,,
A021747,,False,,,
A021748,,False,,,
A021749,,False,,,
A021750,,False,,,
A021751,,False,,,
A021752,,False,,,
A021753,,False,,,
A021754,,False,,,
A021755,,False,,,
A021756,,False,,,
A021757,,False,,,
A021758,,False,,,
A021759,,False,,,
A021760,,False,,,
A021761,,False,,,
A021762,,False,,,
A021763,,False,,,
A021764,,False,,,
A021765,,False,,,
A021766,,False,,,
A021767,,False,,,
A021768,,False,,,
A021769,,False,,,
A021770,,False,,,
A021771,,False,,,
A021772,,False,,,
A021773,,False,,,
A021774,,False,,,
A021775,,False,,,
A021776,,False,,,
A021777,,False,,,
A021778,,False,,,
A021779,,False,,,
A021780,,False,,,
A021781,,False,,,
A021782,,False,,,
A021783,,False,,,
A021784,,False,,,
A021785,,False,,,
A021786,,False,,,
A021787,,False,,,
A021788,,False,,,
A021789,,False,,,
A021790,,False,,,
A021791,,False,,,
A021792,,False,,,
A021793,,False,,,
A021794,,False,,,
A021795,,False,,,
A021796,,False,,,
A021797,,False,,,
A021798,,False,,,
A021799,,False,,,
A021800,,False,,,
A021801,,False,,,
A021802,,False,,,
A021803,,False,,,
A021804,,False,,,
A021805,,False,,,
A021806,,False,,,
A021807,,False,,,
A021808,,False,,,
A021809,,False,,,
A021810,,False,,,
A021811,,False,,,
A021812,,False,,,
A021813,,False,,,
A021814,,False,,,
A021815,,False,,,
A021816,,False,,,
A021817,,False,,,
A021818,,False,,,
A021819,,False,,,
A021820,,False,,,
A021821,,False,,,
A021822,,False,,,
A021823,,False,,,
A021824,,False,,,
A021825,,False,,,
A021826,,False,,,
A021827,,False,,,
A021828,,False,,,
A021829,,False,,,
A021830,,False,,,
A021831,,False,,,
A021832,,False,,,
A021833,,False,,,
A021834,,False,,,
A021835,,False,,,
A021836,,False,,,
A021837,,False,,,
A021838,,False,,,
A021839,,False,,,
A021840,,False,,,
A021841,,False,,,
A021842,,False,,,
A021843,,False,,,
A021844,,False,,,
A021845,,False,,,
A021846,,False,,,
A021847,,False,,,
A021848,,False,,,
A021849,,False,,,
A021850,,False,,,
A021851,,False,,,
A021852,,False,,,
A021853,,False,,,
A021854,,False,,,
A021855,,False,,,
A021856,,False,,,
A021857,,False,,,
A021858,,False,,,
A021859,,False,,,
A021860,,False,,,
A021861,,False,,,
A021862,,False,,,
A021863,,False,,,
A021864,,False,,,
A021865,,False,,,
A021866,,False,,,
A021867,,False,,,
A021868,,False,,,
A021869,,False,,,
A021870,,False,,,
A021871,,False,,,
A021872,,False,,,
A021873,,False,,,
A021874,,False,,,
A021875,,False,,,
A021876,,False,,,
A021877,,False,,,
A021878,,False,,,
A021879,,False,,,
A021880,,False,,,
A021881,,False,,,
A021882,,False,,,
A021883,,False,,,
A021884,,False,,,
A021885,,False,,,
A021886,,False,,,
A021887,,False,,,
A021888,,False,,,
A021889,,False,,,
A021890,,False,,,
A021891,,False,,,
A021892,,False,,,
A021893,,False,,,
A021894,,False,,,
A021895,,False,,,
A021896,,False,,,
A021897,,False,,,
A021898,,False,,,
A021899,,False,,,
A021900,,False,,,
A021901,,False,,,
A021902,,False,,,
A021903,,False,,,
A021904,,False,,,
A021905,,False,,,
A021906,,False,,,
A021907,,False,,,
A021908,,False,,,
A021909,,False,,,
A021910,,False,,,
A021911,,False,,,
A021912,,False,,,
A021913,,False,,,
A021914,,False,,,
A021915,,False,,,
A021916,,False,,,
A021917,,False,,,
A021918,,False,,,
A021919,,False,,,
A021920,,False,,,
A021921,,False,,,
A021922,,False,,,
A021923,,False,,,
A021924,,False,,,
A021925,,False,,,
A021926,,False,,,
A021927,,False,,,
A021928,,False,,,
A021929,,False,,,
A021930,,False,,,
A021931,,False,,,
A021932,,False,,,
A021933,,False,,,
A021934,,False,,,
A021935,,False,,,
A021936,,False,,,
A021937,,False,,,
A021938,,False,,,
A021939,,False,,,
A021940,,False,,,
A021941,,False,,,
A021942,,False,,,
A021943,,False,,,
A021944,,False,,,
A021945,,False,,,
A021946,,False,,,
A021947,,False,,,
A021948,,False,,,
A021949,,False,,,
A021950,,False,,,
A021951,,False,,,
A021952,,False,,,
A021953,,False,,,
A021954,,False,,,
A021955,,False,,,
A021956,,False,,,
A021957,,False,,,
A021958,,False,,,
A021959,,False,,,
A021960,,False,,,
A021961,,False,,,
A021962,,False,,,
A021963,,False,,,
A021964,,False,,,
A021965,,False,,,
A021966,,False,,,
A021967,,False,,,
A021968,,False,,,
A021969,,False,,,
A021970,,False,,,
A021971,,False,,,
A021972,,False,,,
A021973,,False,,,
A021974,,False,,,
A021975,,False,,,
A021976,,False,,,
A021977,,False,,,
A021978,,False,,,
A021979,,False,,,
A021980,,False,,,
A021981,,False,,,
A021982,,False,,,
A021983,,False,,,
A021984,,False,,,
A021985,,False,,,
A021986,,False,,,
A021987,,False,,,
A021988,,False,,,
A021989,,False,,,
A021990,,False,,,
A021991,,False,,,
A021992,,False,,,
A021993,,False,,,
A021994,,False,,,
A021995,,False,,,
A021996,,False,,,
A021997,,False,,,
A021998,,False,,,
A021999,,False,,,
A022000,,False,,,
A022001,,False,,,
A022002,,False,,,
A022003,,False,,,
A022004,,False,,,
A022005,,False,,,
A022006,,False,,,
A022007,,False,,,
A022008,,False,,,
A022009,,False,,,
A022010,,False,,,
A022011,,False,,,
A022012,,False,,,
A022013,,False,,,
A022014,,False,,,
A022015,,False,,,
A022016,,False,,,
A022017,,False,,,
A022018,,False,,,
A022019,,False,,,
A022020,,False,,,
A022021,,False,,,
A022022,,False,,,
A022023,,False,,,
A022024,,False,,,
A022025,,False,,,
A022026,,False,,,
A022027,,False,,,
A022028,,False,,,
A022029,,False,,,
A022030,,False,,,
A022031,,False,,,
A022032,,False,,,
A022033,,False,,,
A022034,,False,,,
A022035,,False,,,
A022036,,False,,,
A022037,,False,,,
A022038,,False,,,
A022039,,False,,,
A022040,,False,,,
A022041,,False,,,
A022042,,False,,,
A022043,,False,,,
A022044,,False,,,
A022045,,False,,,
A022046,,False,,,
A022047,,False,,,
A022048,,False,,,
A022049,,False,,,
A022050,,False,,,
A022051,,False,,,
A022052,,False,,,
A022053,,False,,,
A022054,,False,,,
A022055,,False,,,
A022056,,False,,,
A022057,,False,,,
A022058,,False,,,
A022059,,False,,,
A022060,,False,,,
A022061,,False,,,
A022062,,False,,,
A022063,,False,,,
A022064,,False,,,
A022065,,False,,,
A022066,,False,,,
A022067,,False,,,
A022068,,False,,,
A022069,,False,,,
A022070,,False,,,
A022071,,False,,,
A022072,,False,,,
A022073,,False,,,
A022074,,False,,,
A022075,,False,,,
A022076,,False,,,
A022077,,False,,,
A022078,,False,,,
A022079,,False,,,
A022080,,False,,,
A022081,,False,,,
A022082,,False,,,
A022083,,False,,,
A022084,,False,,,
A022085,,False,,,
A022086,,False,,,
A022087,,False,,,
A022088,,False,,,
A022089,,False,,,
A022090,,False,,,
A022091,,False,,,
A022092,,False,,,
A022093,,False,,,
A022094,,False,,,
A022095,,False,,,
A022096,,False,,,
A022097,,False,,,
A022098,,False,,,
A022099,,False,,,
A022100,,False,,,
A022101,,False,,,
A022102,,False,,,
A022103,,False,,,
A022104,,False,,,
A022105,,False,,,
A022106,,False,,,
A022107,,False,,,
A022108,,False,,,
A022109,,False,,,
A022110,,False,,,
A022111,,False,,,
A022112,,False,,,
A022113,,False,,,
A022114,,False,,,
A022115,,False,,,
A022116,,False,,,
A022117,,False,,,
A022118,,False,,,
A022119,,False,,,
A022120,,False,,,
A022121,,False,,,
A022122,,False,,,
A022123,,False,,,
A022124,,False,,,
A022125,,False,,,
A022126,,False,,,
A022127,,False,,,
A022128,,False,,,
A022129,,False,,,
A022130,,False,,,
A022131,,False,,,
A022132,,False,,,
A022133,,False,,,
A022134,,False,,,
A022135,,False,,,
A022136,,False,,,
A022137,,False,,,
A022138,,False,,,
A022139,,False,,,
A022140,,False,,,
A022141,,False,,,
A022142,,False,,,
A022143,,False,,,
A022144,,False,,,
A022145,,False,,,
A022146,,False,,,
A022147,,False,,,
A022148,,False,,,
A022149,,False,,,
A022150,,False,,,
A022151,,False,,,
A022152,,False,,,
A022153,,False,,,
A022154,,False,,,
A022155,,False,,,
A022156,,False,,,
A022157,,False,,,
A022158,,False,,,
A022159,,False,,,
A022160,,False,,,
A022161,,False,,,
A022162,,False,,,
A022163,,False,,,
A022164,,False,,,
A022165,,False,,,
A022166,,False,,,
A022167,,False,,,
A022168,,False,,,
A022169,,False,,,
A022170,,False,,,
A022171,,False,,,
A022172,,False,,,
A022173,,False,,,
A022174,,False,,,
A022175,,False,,,
A022176,,False,,,
A022177,,False,,,
A022178,,False,,,
A022179,,False,,,
A022180,,False,,,
A022181,,False,,,
A022182,,False,,,
A022183,,False,,,
A022184,,False,,,
A022185,,False,,,
A022186,,False,,,
A022187,,False,,,
A022188,,False,,,
A022189,,False,,,
A022190,,False,,,
A022191,,False,,,
A022192,,False,,,
A022193,,False,,,
A022194,,False,,,
A022195,,False,,,
A022196,,False,,,
A022197,,False,,,
A022198,,False,,,
A022199,,False,,,
A022200,,False,,,
A022201,,False,,,
A022202,,False,,,
A022203,,False,,,
A022204,,False,,,
A022205,,False,,,
A022206,,False,,,
A022207,,False,,,
A022208,,False,,,
A022209,,False,,,
A022210,,False,,,
A022211,,False,,,
A022212,,False,,,
A022213,,False,,,
A022214,,False,,,
A022215,,False,,,
A022216,,False,,,
A022217,,False,,,
A022218,,False,,,
A022219,,False,,,
A022220,,False,,,
A022221,,False,,,
A022222,,False,,,
A022223,,False,,,
A022224,,False,,,
A022225,,False,,,
A022226,,False,,,
A022227,,False,,,
A022228,,False,,,
A022229,,False,,,
A022230,,False,,,
A022231,,False,,,
A022232,,False,,,
A022233,,False,,,
A022234,,False,,,
A022235,,False,,,
A022236,,False,,,
A022237,,False,,,
A022238,,False,,,
A022239,,False,,,
A022240,,False,,,
A022241,,False,,,
A022242,,False,,,
A022243,,False,,,
A022244,,False,,,
A022245,,False,,,
A022246,,False,,,
A022247,,False,,,
A022248,,False,,,
A022249,,False,,,
A022250,,False,,,
A022251,,False,,,
A022252,,False,,,
A022253,,False,,,
A022254,,False,,,
A022255,,False,,,
A022256,,False,,,
A022257,,False,,,
A022258,,False,,,
A022259,,False,,,
A022260,,False,,,
A022261,,False,,,
A022262,,False,,,
A022263,,False,,,
A022264,,False,,,
A022265,,False,,,
A022266,,False,,,
A022267,,False,,,
A022268,,False,,,
A022269,,False,,,
A022270,,False,,,
A022271,,False,,,
A022272,,False,,,
A022273,,False,,,
A022274,,False,,,
A022275,,False,,,
A022276,,False,,,
A022277,,False,,,
A022278,,False,,,
A022279,,False,,,
A022280,,False,,,
A022281,,False,,,
A022282,,False,,,
A022283,,False,,,
A022284,,False,,,
A022285,,False,,,
A022286,,False,,,
A022287,,False,,,
A022288,,False,,,
A022289,,False,,,
A022290,,False,,,
A022291,,False,,,
A022292,,False,,,
A022293,,False,,,
A022294,,False,,,
A022295,,False,,,
A022296,,False,,,
A022297,,False,,,
A022298,,False,,,
A022299,,False,,,
A022300,,False,,,
A022301,,False,,,
A022302,,False,,,
A022303,,False,,,
A022304,,False,,,
A022305,,False,,,
A022306,,False,,,
A022307,,False,,,
A022308,,False,,,
A022309,,False,,,
A022310,,False,,,
A022311,,False,,,
A022312,,False,,,
A022313,,False,,,
A022314,,False,,,
A022315,,False,,,
A022316,,False,,,
A022317,,False,,,
A022318,,False,,,
A022319,,False,,,
A022320,,False,,,
A022321,,False,,,
A022322,,False,,,
A022323,,False,,,
A022324,,False,,,
A022325,,False,,,
A022326,,False,,,
A022327,,False,,,
A022328,,False,,,
A022329,,False,,,
A022330,,False,,,
A022331,,False,,,
A022332,,False,,,
A022333,,False,,,
A022334,,False,,,
A022335,,False,,,
A022336,,False,,,
A022337,,False,,,
A022338,,False,,,
A022339,,False,,,
A022340,,False,,,
A022341,,False,,,
A022342,,False,,,
A022343,,False,,,
A022344,,False,,,
A022345,,False,,,
A022346,,False,,,
A022347,,False,,,
A022348,,False,,,
A022349,,False,,,
A022350,,False,,,
A022351,,False,,,
A022352,,False,,,
A022353,,False,,,
A022354,,False,,,
A022355,,False,,,
A022356,,False,,,
A022357,,False,,,
A022358,,False,,,
A022359,,False,,,
A022360,,False,,,
A022361,,False,,,
A022362,,False,,,
A022363,,False,,,
A022364,,False,,,
A022365,,False,,,
A022366,,False,,,
A022367,,False,,,
A022368,,False,,,
A022369,,False,,,
A022370,,False,,,
A022371,,False,,,
A022372,,False,,,
A022373,,False,,,
A022374,,False,,,
A022375,,False,,,
A022376,,False,,,
A022377,,False,,,
A022378,,False,,,
A022379,,False,,,
A022380,,False,,,
A022381,,False,,,
A022382,,False,,,
A022383,,False,,,
A022384,,False,,,
A022385,,False,,,
A022386,,False,,,
A022387,,False,,,
A022388,,False,,,
A022389,,False,,,
A022390,,False,,,
A022391,,False,,,
A022392,,False,,,
A022393,,False,,,
A022394,,False,,,
A022395,,False,,,
A022396,,False,,,
A022397,,False,,,
A022398,,False,,,
A022399,,False,,,
A022400,,False,,,
A022401,,False,,,
A022402,,False,,,
A022403,,False,,,
A022404,,False,,,
A022405,,False,,,
A022406,,False,,,
A022407,,False,,,
A022408,,False,,,
A022409,,False,,,
A022410,,False,,,
A022411,,False,,,
A022412,,False,,,
A022413,,False,,,
A022414,,False,,,
A022415,,False,,,
A022416,,False,,,
A022417,,False,,,
A022418,,False,,,
A022419,,False,,,
A022420,,False,,,
A022421,,False,,,
A022422,,False,,,
A022423,,False,,,
A022424,,False,,,
A022425,,False,,,
A022426,,False,,,
A022427,,False,,,
A022428,,False,,,
A022429,,False,,,
A022430,,False,,,
A022431,,False,,,
A022432,,False,,,
A022433,,False,,,
A022434,,False,,,
A022435,,False,,,
A022436,,False,,,
A022437,,False,,,
A022438,,False,,,
A022439,,False,,,
A022440,,False,,,
A022441,,False,,,
A022442,,False,,,
A022443,,False,,,
A022444,,False,,,
A022445,,False,,,
A022446,,False,,,
A022447,,False,,,
A022448,,False,,,
A022449,,False,,,
A022450,,False,,,
A022451,,False,,,
A022452,,False,,,
A022453,,False,,,
A022454,,False,,,
A022455,,False,,,
A022456,,False,,,
A022457,,False,,,
A022458,,False,,,
A022459,,False,,,
A022460,,False,,,
A022461,,False,,,
A022462,,False,,,
A022463,,False,,,
A022464,,False,,,
A022465,,False,,,
A022466,,False,,,
A022467,,False,,,
A022468,,False,,,
A022469,,False,,,
A022470,,False,,,
A022471,,False,,,
A022472,,False,,,
A022473,,False,,,
A022474,,False,,,
A022475,,False,,,
A022476,,False,,,
A022477,,False,,,
A022478,,False,,,
A022479,,False,,,
A022480,,False,,,
A022481,,False,,,
A022482,,False,,,
A022483,,False,,,
A022484,,False,,,
A022485,,False,,,
A022486,,False,,,
A022487,,False,,,
A022488,,False,,,
A022489,,False,,,
A022490,,False,,,
A022491,,False,,,
A022492,,False,,,
A022493,,False,,,
A022494,,False,,,
A022495,,False,,,
A022496,,False,,,
A022497,,False,,,
A022498,,False,,,
A022499,,False,,,
A022500,,False,,,
A022501,,False,,,
A022502,,False,,,
A022503,,False,,,
A022504,,False,,,
A022505,,False,,,
A022506,,False,,,
A022507,,False,,,
A022508,,False,,,
A022509,,False,,,
A022510,,False,,,
A022511,,False,,,
A022512,,False,,,
A022513,,False,,,
A022514,,False,,,
A022515,,False,,,
A022516,,False,,,
A022517,,False,,,
A022518,,False,,,
A022519,,False,,,
A022520,,False,,,
A022521,,False,,,
A022522,,False,,,
A022523,,False,,,
A022524,,False,,,
A022525,,False,,,
A022526,,False,,,
A022527,,False,,,
A022528,,False,,,
A022529,,False,,,
A022530,,False,,,
A022531,,False,,,
A022532,,False,,,
A022533,,False,,,
A022534,,False,,,
A022535,,False,,,
A022536,,False,,,
A022537,,False,,,
A022538,,False,,,
A022539,,False,,,
A022540,,False,,,
A022541,,False,,,
A022542,,False,,,
A022543,,False,,,
A022544,,False,,,
A022545,,False,,,
A022546,,False,,,
A022547,,False,,,
A022548,,False,,,
A022549,,False,,,
A022550,,False,,,
A022551,,False,,,
A022552,,False,,,
A022553,,False,,,
A022554,,False,,,
A022555,,False,,,
A022556,,False,,,
A022557,,False,,,
A022558,,False,,,
A022559,,False,,,
A022560,,False,,,
A022561,,False,,,
A022562,,False,,,
A022563,,False,,,
A022564,,False,,,
A022565,,False,,,
A022566,,False,,,
A022567,,False,,,
A022568,,False,,,
A022569,,False,,,
A022570,,False,,,
A022571,,False,,,
A022572,,False,,,
A022573,,False,,,
A022574,,False,,,
A022575,,False,,,
A022576,,False,,,
A022577,,False,,,
A022578,,False,,,
A022579,,False,,,
A022580,,False,,,
A022581,,False,,,
A022582,,False,,,
A022583,,False,,,
A022584,,False,,,
A022585,,False,,,
A022586,,False,,,
A022587,,False,,,
A022588,,False,,,
A022589,,False,,,
A022590,,False,,,
A022591,,False,,,
A022592,,False,,,
A022593,,False,,,
A022594,,False,,,
A022595,,False,,,
A022596,,False,,,
A022597,,False,,,
A022598,,False,,,
A022599,,False,,,
A022600,,False,,,
A022601,,False,,,
A022602,,False,,,
A022603,,False,,,
A022604,,False,,,
A022605,,False,,,
A022606,,False,,,
A022607,,False,,,
A022608,,False,,,
A022609,,False,,,
A022610,,False,,,
A022611,,False,,,
A022612,,False,,,
A022613,,False,,,
A022614,,False,,,
A022615,,False,,,
A022616,,False,,,
A022617,,False,,,
A022618,,False,,,
A022619,,False,,,
A022620,,False,,,
A022621,,False,,,
A022622,,False,,,
A022623,,False,,,
A022624,,False,,,
A022625,,False,,,
A022626,,False,,,
A022627,,False,,,
A022628,,False,,,
A022629,,False,,,
A022630,,False,,,
A022631,,False,,,
A022632,,False,,,
A022633,,False,,,
A022634,,False,,,
A022635,,False,,,
A022636,,False,,,
A022637,,False,,,
A022638,,False,,,
A022639,,False,,,
A022640,,False,,,
A022641,,False,,,
A022642,,False,,,
A022643,,False,,,
A022644,,False,,,
A022645,,False,,,
A022646,,False,,,
A022647,,False,,,
A022648,,False,,,
A022649,,False,,,
A022650,,False,,,
A022651,,False,,,
A022652,,False,,,
A022653,,False,,,
A022654,,False,,,
A022655,,False,,,
A022656,,False,,,
A022657,,False,,,
A022658,,False,,,
A022659,,False,,,
A022660,,False,,,
A022661,,False,,,
A022662,,False,,,
A022663,,False,,,
A022664,,False,,,
A022665,,False,,,
A022666,,False,,,
A022667,,False,,,
A022668,,False,,,
A022669,,False,,,
A022670,,False,,,
A022671,,False,,,
A022672,,False,,,
A022673,,False,,,
A022674,,False,,,
A022675,,False,,,
A022676,,False,,,
A022677,,False,,,
A022678,,False,,,
A022679,,False,,,
A022680,,False,,,
A022681,,False,,,
A022682,,False,,,
A022683,,False,,,
A022684,,False,,,
A022685,,False,,,
A022686,,False,,,
A022687,,False,,,
A022688,,False,,,
A022689,,False,,,
A022690,,False,,,
A022691,,False,,,
A022692,,False,,,
A022693,,False,,,
A022694,,False,,,
A022695,,False,,,
A022696,,False,,,
A022697,,False,,,
A022698,,False,,,
A022699,,False,,,
A022700,,False,,,
A022701,,False,,,
A022702,,False,,,
A022703,,False,,,
A022704,,False,,,
A022705,,False,,,
A022706,,False,,,
A022707,,False,,,
A022708,,False,,,
A022709,,False,,,
A022710,,False,,,
A022711,,False,,,
A022712,,False,,,
A022713,,False,,,
A022714,,False,,,
A022715,,False,,,
A022716,,False,,,
A022717,,False,,,
A022718,,False,,,
A022719,,False,,,
A022720,,False,,,
A022721,,False,,,
A022722,,False,,,
A022723,,False,,,
A022724,,False,,,
A022725,,False,,,
A022726,,False,,,
A022727,,False,,,
A022728,,False,,,
A022729,,False,,,
A022730,,False,,,
A022731,,False,,,
A022732,,False,,,
A022733,,False,,,
A022734,,False,,,
A022735,,False,,,
A022736,,False,,,
A022737,,False,,,
A022738,,False,,,
A022739,,False,,,
A022740,,False,,,
A022741,,False,,,
A022742,,False,,,
A022743,,False,,,
A022744,,False,,,
A022745,,False,,,
A022746,,False,,,
A022747,,False,,,
A022748,,False,,,
A022749,,False,,,
A022750,,False,,,
A022751,,False,,,
A022752,,False,,,
A022753,,False,,,
A022754,,False,,,
A022755,,False,,,
A022756,,False,,,
A022757,,False,,,
A022758,,False,,,
A022759,,False,,,
A022760,,False,,,
A022761,,False,,,
A022762,,False,,,
A022763,,False,,,
A022764,,False,,,
A022765,,False,,,
A022766,,False,,,
A022767,,False,,,
A022768,,False,,,
A022769,,False,,,
A022770,,False,,,
A022771,,False,,,
A022772,,False,,,
A022773,,False,,,
A022774,,False,,,
A022775,,False,,,
A022776,,False,,,
A022777,,False,,,
A022778,,False,,,
A022779,,False,,,
A022780,,False,,,
A022781,,False,,,
A022782,,False,,,
A022783,,False,,,
A022784,,False,,,
A022785,,False,,,
A022786,,False,,,
A022787,,False,,,
A022788,,False,,,
A022789,,False,,,
A022790,,False,,,
A022791,,False,,,
A022792,,False,,,
A022793,,False,,,
A022794,,False,,,
A022795,,False,,,
A022796,,False,,,
A022797,,False,,,
A022798,,False,,,
A022799,,False,,,
A022800,,False,,,
A022801,,False,,,
A022802,,False,,,
A022803,,False,,,
A022804,,False,,,
A022805,,False,,,
A022806,,False,,,
A022807,,False,,,
A022808,,False,,,
A022809,,False,,,
A022810,,False,,,
A022811,,False,,,
A022812,,False,,,
A022813,,False,,,
A022814,,False,,,
A022815,,False,,,
A022816,,False,,,
A022817,,False,,,
A022818,,False,,,
A022819,,False,,,
A022820,,False,,,
A022821,,False,,,
A022822,,False,,,
A022823,,False,,,
A022824,,False,,,
A022825,,False,,,
A022826,,False,,,
A022827,,False,,,
A022828,,False,,,
A022829,,False,,,
A022830,,False,,,
A022831,,False,,,
A022832,,False,,,
A022833,,False,,,
A022834,,False,,,
A022835,,False,,,
A022836,,False,,,
A022837,,False,,,
A022838,,False,,,
A022839,,False,,,
A022840,,False,,,
A022841,,False,,,
A022842,,False,,,
A022843,,False,,,
A022844,,False,,,
A022845,,False,,,
A022846,,False,,,
A022847,,False,,,
A022848,,False,,,
A022849,,False,,,
A022850,,False,,,
A022851,,False,,,
A022852,,False,,,
A022853,,False,,,
A022854,,False,,,
A022855,,False,,,
A022856,,False,,,
A022857,,False,,,
A022858,,False,,,
A022859,,False,,,
A022860,,False,,,
A022861,,False,,,
A022862,,False,,,
A022863,,False,,,
A022864,,False,,,
A022865,,False,,,
A022866,,False,,,
A022867,,False,,,
A022868,,False,,,
A022869,,False,,,
A022870,,False,,,
A022871,,False,,,
A022872,,False,,,
A022873,,False,,,
A022874,,False,,,
A022875,,False,,,
A022876,,False,,,
A022877,,False,,,
A022878,,False,,,
A022879,,False,,,
A022880,,False,,,
A022881,,False,,,
A022882,,False,,,
A022883,,False,,,
A022884,,False,,,
A022885,,False,,,
A022886,,False,,,
A022887,,False,,,
A022888,,False,,,
A022889,,False,,,
A022890,,False,,,
A022891,,False,,,
A022892,,False,,,
A022893,,False,,,
A022894,,False,,,
A022895,,False,,,
A022896,,False,,,
A022897,,False,,,
A022898,,False,,,
A022899,,False,,,
A022900,,False,,,
A022901,,False,,,
A022902,,False,,,
A022903,,False,,,
A022904,,False,,,
A022905,,False,,,
A022906,,False,,,
A022907,,False,,,
A022908,,False,,,
A022909,,False,,,
A022910,,False,,,
A022911,,False,,,
A022912,,False,,,
A022913,,False,,,
A022914,,False,,,
A022915,,False,,,
A022916,,False,,,
A022917,,False,,,
A022918,,False,,,
A022919,,False,,,
A022920,,False,,,
