dispute_id,order_id,account_id,dispute_created_at,dispute_phase,dispute_reason_code,dispute_reason_category,respond_by,proof_of_service,explanation_letter,refund_confirmation,access_activity_log,refund_cancellation_policy,terms_and_conditions
DIS0000361,ORD0050618,A024995,2026-01-16 23:00:00,retrieval,item_not_received,friendly_fraud,2026-01-23 23:00:00,False,True,False,True,True,False
DIS0000362,ORD0050619,A024996,2026-01-12 22:00:00,retrieval,item_not_received,friendly_fraud,2026-01-19 22:00:00,False,True,False,True,True,False
DIS0000363,ORD0050620,A024996,2026-01-16 03:00:00,retrieval,item_not_received,friendly_fraud,2026-01-23 03:00:00,False,True,False,True,True,False
DIS0000364,ORD0050621,A024997,2026-01-12 23:00:00,retrieval,item_not_received,friendly_fraud,2026-01-19 23:00:00,False,True,False,True,True,False
DIS0000365,ORD0050622,A024997,2026-01-17 07:00:00,retrieval,item_not_received,friendly_fraud,2026-01-24 07:00:00,False,True,False,True,True,False
DIS0000366,ORD0050623,A024998,2026-01-12 07:00:00,retrieval,item_not_received,friendly_fraud,2026-01-19 07:00:00,False,True,False,True,True,False
DIS0000367,ORD0050624,A024998,2026-01-15 07:00:00,retrieval,item_not_received,friendly_fraud,2026-01-22 07:00:00,False,True,False,True,True,False
DIS0000368,ORD0050625,A024999,2026-01-12 06:00:00,retrieval,item_not_received,friendly_fraud,2026-01-19 06:00:00,False,True,False,True,True,False
DIS0000369,ORD0050626,A024999,2026-01-16 06:00:00,retrieval,item_not_received,friendly_fraud,2026-01-23 06:00:00,False,True,False,True,True,False
DIS0000370,ORD0050627,A025000,2026-01-13 17:00:00,retrieval,item_not_received,friendly_fraud,2026-01-20 17:00:00,False,True,False,True,True,False
DIS0000371,ORD0050628,A025000,2026-01-15 12:00:00,retrieval,item_not_received,friendly_fraud,2026-01-22 12:00:00,False,True,False,True,True,False
DIS0000372,ORD0050629,A025001,2026-01-14 13:00:00,retrieval,item_not_received,friendly_fraud,2026-01-21 13:00:00,False,True,False,True,True,False
DIS0000373,ORD0050630,A025001,2026-01-15 15:00:00,retrieval,item_not_received,friendly_fraud,2026-01-22 15:00:00,False,True,False,True,True,False
DIS0000374,ORD0050631,A025002,2026-01-13 22:00:00,retrieval,item_not_received,friendly_fraud,2026-01-20 22:00:00,False,True,False,True,True,False
DIS0000375,ORD0050632,A025002,2026-01-17 19:00:00,retrieval,item_not_received,friendly_fraud,2026-01-24 19:00:00,False,True,False,True,True,False
DIS0000376,ORD0050633,A025003,2026-01-13 03:00:00,retrieval,item_not_received,friendly_fraud,2026-01-20 03:00:00,False,True,False,True,True,False
DIS0000377,ORD0050634,A025003,2026-01-17 06:00:00,retrieval,item_not_received,friendly_fraud,2026-01-24 06:00:00,False,True,False,True,True,False
DIS0000378,ORD0050635,A025004,2026-01-18 10:00:00,retrieval,item_not_received,friendly_fraud,2026-01-25 10:00:00,False,True,False,True,True,False
DIS0000379,ORD0050636,A025004,2026-01-20 09:00:00,retrieval,item_not_received,friendly_fraud,2026-01-27 09:00:00,False,True,False,True,True,False
DIS0000380,ORD0050637,A025005,2026-01-19 13:00:00,retrieval,item_not_received,friendly_fraud,2026-01-26 13:00:00,False,True,False,True,True,False
DIS0000381,ORD0050638,A025005,2026-01-20 13:00:00,retrieval,item_not_received,friendly_fraud,2026-01-27 13:00:00,False,True,False,True,True,False
DIS0000382,ORD0050639,A025006,2026-01-18 12:00:00,retrieval,item_not_received,friendly_fraud,2026-01-25 12:00:00,False,True,False,True,True,False
DIS0000383,ORD0050640,A025006,2026-01-22 12:00:00,retrieval,item_not_received,friendly_fraud,2026-01-29 12:00:00,False,True,False,True,True,False
DIS0000384,ORD0050641,A025007,2026-01-17 17:00:00,retrieval,item_not_received,friendly_fraud,2026-01-24 17:00:00,False,True,False,True,True,False
DIS0000385,ORD0050642,A025007,2026-01-20 22:00:00,retrieval,item_not_received,friendly_fraud,2026-01-27 22:00:00,False,True,False,True,True,False
DIS0000386,ORD0050643,A025008,2026-01-18 02:00:00,retrieval,item_not_received,friendly_fraud,2026-01-25 02:00:00,False,True,False,True,True,False
DIS0000387,ORD0050644,A025008,2026-01-23 02:00:00,retrieval,item_not_received,friendly_fraud,2026-01-30 02:00:00,False,True,False,True,True,False
DIS0000388,ORD0050645,A025009,2026-01-18 23:00:00,retrieval,item_not_received,friendly_fraud,2026-01-25 23:00:00,False,True,False,True,True,False
DIS0000389,ORD0050646,A025009,2026-01-22 21:00:00,retrieval,item_not_received,friendly_fraud,2026-01-29 21:00:00,False,True,False,True,True,False
DIS0000390,ORD0050647,A025010,2026-02-06 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 11:00:00,False,True,False,True,True,False
DIS0000391,ORD0050648,A025010,2026-02-10 01:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 01:00:00,False,True,False,True,True,False
DIS0000392,ORD0050649,A025011,2026-02-05 12:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 12:00:00,False,True,False,True,True,False
DIS0000393,ORD0050650,A025011,2026-02-10 09:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 09:00:00,False,True,False,True,True,False
DIS0000394,ORD0050651,A025012,2026-02-07 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 13:00:00,False,True,False,True,True,False
DIS0000395,ORD0050652,A025012,2026-02-10 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 18:00:00,False,True,False,True,True,False
DIS0000396,ORD0050653,A025013,2026-02-05 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 15:00:00,False,True,False,True,True,False
DIS0000397,ORD0050654,A025013,2026-02-08 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-15 13:00:00,False,True,False,True,True,False
DIS0000398,ORD0050655,A025014,2026-02-07 21:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 21:00:00,False,True,False,True,True,False
DIS0000399,ORD0050656,A025014,2026-02-09 23:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 23:00:00,False,True,False,True,True,False
DIS0000400,ORD0050657,A025015,2026-02-07 03:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 03:00:00,False,True,False,True,True,False
DIS0000401,ORD0050658,A025015,2026-02-10 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 06:00:00,False,True,False,True,True,False
DIS0000402,ORD0050659,A025016,2026-02-14 09:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 09:00:00,False,True,False,True,True,False
DIS0000403,ORD0050660,A025016,2026-02-16 10:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 10:00:00,False,True,False,True,True,False
DIS0000404,ORD0050661,A025017,2026-02-15 07:00:00,retrieval,item_not_received,friendly_fraud,2026-02-22 07:00:00,False,True,False,True,True,False
DIS0000405,ORD0050662,A025017,2026-02-17 14:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 14:00:00,False,True,False,True,True,False
DIS0000406,ORD0050663,A025018,2026-02-13 14:00:00,retrieval,item_not_received,friendly_fraud,2026-02-20 14:00:00,False,True,False,True,True,False
DIS0000407,ORD0050664,A025018,2026-02-17 16:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 16:00:00,False,True,False,True,True,False
DIS0000408,ORD0050665,A025019,2026-02-13 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-20 15:00:00,False,True,False,True,True,False
DIS0000409,ORD0050666,A025019,2026-02-16 16:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 16:00:00,False,True,False,True,True,False
DIS0000410,ORD0050667,A025020,2026-02-15 03:00:00,retrieval,item_not_received,friendly_fraud,2026-02-22 03:00:00,False,True,False,True,True,False
DIS0000411,ORD0050668,A025020,2026-02-19 00:00:00,retrieval,item_not_received,friendly_fraud,2026-02-26 00:00:00,False,True,False,True,True,False
DIS0000412,ORD0050669,A025021,2026-02-16 03:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 03:00:00,False,True,False,True,True,False
DIS0000413,ORD0050670,A025021,2026-02-17 22:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 22:00:00,False,True,False,True,True,False
DIS0000414,ORD0050671,A025022,2026-02-14 08:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 08:00:00,False,True,False,True,True,False
DIS0000415,ORD0050672,A025022,2026-02-18 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-25 11:00:00,False,True,False,True,True,False
DIS0000416,ORD0050673,A025023,2026-02-15 12:00:00,retrieval,item_not_received,friendly_fraud,2026-02-22 12:00:00,False,True,False,True,True,False
DIS0000417,ORD0050674,A025023,2026-02-19 08:00:00,retrieval,item_not_received,friendly_fraud,2026-02-26 08:00:00,False,True,False,True,True,False
DIS0000418,ORD0050675,A025024,2026-02-14 10:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 10:00:00,False,True,False,True,True,False
DIS0000419,ORD0050676,A025024,2026-02-19 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-26 13:00:00,False,True,False,True,True,False
DIS0000420,ORD0050677,A025025,2026-02-14 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 15:00:00,False,True,False,True,True,False
DIS0000421,ORD0050678,A025025,2026-02-19 22:00:00,retrieval,item_not_received,friendly_fraud,2026-02-26 22:00:00,False,True,False,True,True,False
DIS0000422,ORD0050679,A025026,2026-02-17 03:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 03:00:00,False,True,False,True,True,False
DIS0000423,ORD0050680,A025026,2026-02-19 23:00:00,retrieval,item_not_received,friendly_fraud,2026-02-26 23:00:00,False,True,False,True,True,False
DIS0000424,ORD0050681,A025027,2026-02-16 21:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 21:00:00,False,True,False,True,True,False
DIS0000425,ORD0050682,A025027,2026-02-20 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-27 05:00:00,False,True,False,True,True,False
DIS0000426,ORD0050683,A025028,2026-01-15 09:00:00,retrieval,item_not_received,friendly_fraud,2026-01-22 09:00:00,False,True,False,True,True,False
DIS0000427,ORD0050684,A025028,2026-01-19 11:00:00,retrieval,item_not_received,friendly_fraud,2026-01-26 11:00:00,False,True,False,True,True,False
DIS0000428,ORD0050685,A025029,2026-01-14 10:00:00,retrieval,item_not_received,friendly_fraud,2026-01-21 10:00:00,False,True,False,True,True,False
DIS0000429,ORD0050686,A025029,2026-01-18 13:00:00,retrieval,item_not_received,friendly_fraud,2026-01-25 13:00:00,False,True,False,True,True,False
DIS0000430,ORD0050687,A025030,2026-01-16 13:00:00,retrieval,item_not_received,friendly_fraud,2026-01-23 13:00:00,False,True,False,True,True,False
DIS0000431,ORD0050688,A025030,2026-01-17 19:00:00,retrieval,item_not_received,friendly_fraud,2026-01-24 19:00:00,False,True,False,True,True,False
DIS0000432,ORD0050689,A025031,2026-01-14 21:00:00,retrieval,item_not_received,friendly_fraud,2026-01-21 21:00:00,False,True,False,True,True,False
DIS0000433,ORD0050690,A025031,2026-01-17 16:00:00,retrieval,item_not_received,friendly_fraud,2026-01-24 16:00:00,False,True,False,True,True,False
DIS0000434,ORD0050691,A025032,2026-01-16 23:00:00,retrieval,item_not_received,friendly_fraud,2026-01-23 23:00:00,False,True,False,True,True,False
DIS0000435,ORD0050692,A025032,2026-01-17 21:00:00,retrieval,item_not_received,friendly_fraud,2026-01-24 21:00:00,False,True,False,True,True,False
DIS0000436,ORD0050693,A025033,2026-01-16 01:00:00,retrieval,item_not_received,friendly_fraud,2026-01-23 01:00:00,False,True,False,True,True,False
DIS0000437,ORD0050694,A025033,2026-01-18 02:00:00,retrieval,item_not_received,friendly_fraud,2026-01-25 02:00:00,False,True,False,True,True,False
DIS0000438,ORD0050695,A025034,2026-01-13 01:00:00,retrieval,item_not_received,friendly_fraud,2026-01-20 01:00:00,False,True,False,True,True,False
DIS0000439,ORD0050696,A025034,2026-01-16 02:00:00,retrieval,item_not_received,friendly_fraud,2026-01-23 02:00:00,False,True,False,True,True,False
DIS0000440,ORD0050697,A025035,2026-01-13 10:00:00,retrieval,item_not_received,friendly_fraud,2026-01-20 10:00:00,False,True,False,True,True,False
DIS0000441,ORD0050698,A025035,2026-01-16 09:00:00,retrieval,item_not_received,friendly_fraud,2026-01-23 09:00:00,False,True,False,True,True,False
DIS0000442,ORD0050699,A025036,2026-01-12 10:00:00,retrieval,item_not_received,friendly_fraud,2026-01-19 10:00:00,False,True,False,True,True,False
DIS0000443,ORD0050700,A025036,2026-01-14 13:00:00,retrieval,item_not_received,friendly_fraud,2026-01-21 13:00:00,False,True,False,True,True,False
DIS0000444,ORD0050701,A025037,2026-01-12 18:00:00,retrieval,item_not_received,friendly_fraud,2026-01-19 18:00:00,False,True,False,True,True,False
DIS0000445,ORD0050702,A025037,2026-01-14 18:00:00,retrieval,item_not_received,friendly_fraud,2026-01-21 18:00:00,False,True,False,True,True,False
DIS0000446,ORD0050703,A025038,2026-01-11 22:00:00,retrieval,item_not_received,friendly_fraud,2026-01-18 22:00:00,False,True,False,True,True,False
DIS0000447,ORD0050704,A025038,2026-01-16 23:00:00,retrieval,item_not_received,friendly_fraud,2026-01-23 23:00:00,False,True,False,True,True,False
DIS0000448,ORD0050705,A025039,2026-01-14 06:00:00,retrieval,item_not_received,friendly_fraud,2026-01-21 06:00:00,False,True,False,True,True,False
DIS0000449,ORD0050706,A025039,2026-01-17 06:00:00,retrieval,item_not_received,friendly_fraud,2026-01-24 06:00:00,False,True,False,True,True,False
DIS0000450,ORD0050707,A025040,2026-02-16 09:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 09:00:00,False,True,False,True,True,False
DIS0000451,ORD0050708,A025040,2026-02-19 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-26 06:00:00,False,True,False,True,True,False
DIS0000452,ORD0050709,A025041,2026-02-16 10:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 10:00:00,False,True,False,True,True,False
DIS0000453,ORD0050710,A025041,2026-02-19 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-26 06:00:00,False,True,False,True,True,False
DIS0000454,ORD0050711,A025042,2026-02-14 10:00:00,retrieval,item_not_received,friendly_fraud,2026-02-21 10:00:00,False,True,False,True,True,False
DIS0000455,ORD0050712,A025042,2026-02-17 16:00:00,retrieval,item_not_received,friendly_fraud,2026-02-24 16:00:00,False,True,False,True,True,False
DIS0000456,ORD0050713,A025043,2026-02-16 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 15:00:00,False,True,False,True,True,False
DIS0000457,ORD0050714,A025043,2026-02-19 21:00:00,retrieval,item_not_received,friendly_fraud,2026-02-26 21:00:00,False,True,False,True,True,False
DIS0000458,ORD0050715,A025044,2026-02-15 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-22 18:00:00,False,True,False,True,True,False
DIS0000459,ORD0050716,A025044,2026-02-20 00:00:00,retrieval,item_not_received,friendly_fraud,2026-02-27 00:00:00,False,True,False,True,True,False
DIS0000460,ORD0050717,A025045,2026-02-16 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-23 05:00:00,False,True,False,True,True,False
DIS0000461,ORD0050718,A025045,2026-02-18 01:00:00,retrieval,item_not_received,friendly_fraud,2026-02-25 01:00:00,False,True,False,True,True,False
DIS0000462,ORD0050719,A025046,2026-02-02 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-09 05:00:00,False,True,False,True,True,False
DIS0000463,ORD0050720,A025046,2026-02-05 10:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 10:00:00,False,True,False,True,True,False
DIS0000464,ORD0050721,A025047,2026-02-02 09:00:00,retrieval,item_not_received,friendly_fraud,2026-02-09 09:00:00,False,True,False,True,True,False
DIS0000465,ORD0050722,A025047,2026-02-07 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 06:00:00,False,True,False,True,True,False
DIS0000466,ORD0050723,A025048,2026-02-04 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-11 11:00:00,False,True,False,True,True,False
DIS0000467,ORD0050724,A025048,2026-02-06 12:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 12:00:00,False,True,False,True,True,False
DIS0000468,ORD0050725,A025049,2026-02-02 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-09 13:00:00,False,True,False,True,True,False
DIS0000469,ORD0050726,A025049,2026-02-05 16:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 16:00:00,False,True,False,True,True,False
DIS0000470,ORD0050727,A025050,2026-02-04 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-11 18:00:00,False,True,False,True,True,False
DIS0000471,ORD0050728,A025050,2026-02-06 22:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 22:00:00,False,True,False,True,True,False
DIS0000472,ORD0050729,A025051,2026-02-03 04:00:00,retrieval,item_not_received,friendly_fraud,2026-02-10 04:00:00,False,True,False,True,True,False
DIS0000473,ORD0050730,A025051,2026-02-05 22:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 22:00:00,False,True,False,True,True,False
DIS0000474,ORD0050731,A025052,2026-01-11 08:00:00,retrieval,item_not_received,friendly_fraud,2026-01-18 08:00:00,False,True,False,True,True,False
DIS0000475,ORD0050732,A025052,2026-01-13 09:00:00,retrieval,item_not_received,friendly_fraud,2026-01-20 09:00:00,False,True,False,True,True,False
DIS0000476,ORD0050733,A025053,2026-01-11 08:00:00,retrieval,item_not_received,friendly_fraud,2026-01-18 08:00:00,False,True,False,True,True,False
DIS0000477,ORD0050734,A025053,2026-01-14 15:00:00,retrieval,item_not_received,friendly_fraud,2026-01-21 15:00:00,False,True,False,True,True,False
DIS0000478,ORD0050735,A025054,2026-01-10 17:00:00,retrieval,item_not_received,friendly_fraud,2026-01-17 17:00:00,False,True,False,True,True,False
DIS0000479,ORD0050736,A025054,2026-01-12 19:00:00,retrieval,item_not_received,friendly_fraud,2026-01-19 19:00:00,False,True,False,True,True,False
DIS0000480,ORD0050737,A025055,2026-01-09 17:00:00,retrieval,item_not_received,friendly_fraud,2026-01-16 17:00:00,False,True,False,True,True,False
DIS0000481,ORD0050738,A025055,2026-01-12 22:00:00,retrieval,item_not_received,friendly_fraud,2026-01-19 22:00:00,False,True,False,True,True,False
DIS0000482,ORD0050739,A025056,2026-01-12 01:00:00,retrieval,item_not_received,friendly_fraud,2026-01-19 01:00:00,False,True,False,True,True,False
DIS0000483,ORD0050740,A025056,2026-01-13 20:00:00,retrieval,item_not_received,friendly_fraud,2026-01-20 20:00:00,False,True,False,True,True,False
DIS0000484,ORD0050741,A025057,2026-01-10 02:00:00,retrieval,item_not_received,friendly_fraud,2026-01-17 02:00:00,False,True,False,True,True,False
DIS0000485,ORD0050742,A025057,2026-01-15 06:00:00,retrieval,item_not_received,friendly_fraud,2026-01-22 06:00:00,False,True,False,True,True,False
DIS0000486,ORD0050743,A025058,2026-02-06 10:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 10:00:00,False,True,False,True,True,False
DIS0000487,ORD0050744,A025058,2026-02-09 03:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 03:00:00,False,True,False,True,True,False
DIS0000488,ORD0050745,A025059,2026-02-06 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 11:00:00,False,True,False,True,True,False
DIS0000489,ORD0050746,A025059,2026-02-07 12:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 12:00:00,False,True,False,True,True,False
DIS0000490,ORD0050747,A025060,2026-02-04 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-11 11:00:00,False,True,False,True,True,False
DIS0000491,ORD0050748,A025060,2026-02-07 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 15:00:00,False,True,False,True,True,False
DIS0000492,ORD0050749,A025061,2026-02-06 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 13:00:00,False,True,False,True,True,False
DIS0000493,ORD0050750,A025061,2026-02-07 14:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 14:00:00,False,True,False,True,True,False
DIS0000494,ORD0050751,A025062,2026-02-06 00:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 00:00:00,False,True,False,True,True,False
DIS0000495,ORD0050752,A025062,2026-02-10 00:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 00:00:00,False,True,False,True,True,False
DIS0000496,ORD0050753,A025063,2026-02-05 01:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 01:00:00,False,True,False,True,True,False
DIS0000497,ORD0050754,A025063,2026-02-09 00:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 00:00:00,False,True,False,True,True,False
DIS0000498,ORD0050755,A025064,2026-01-24 01:00:00,retrieval,item_not_received,friendly_fraud,2026-01-31 01:00:00,False,True,False,True,True,False
DIS0000499,ORD0050756,A025064,2026-01-26 09:00:00,retrieval,item_not_received,friendly_fraud,2026-02-02 09:00:00,False,True,False,True,True,False
DIS0000500,ORD0050757,A025065,2026-01-23 07:00:00,retrieval,item_not_received,friendly_fraud,2026-01-30 07:00:00,False,True,False,True,True,False
DIS0000501,ORD0050758,A025065,2026-01-27 14:00:00,retrieval,item_not_received,friendly_fraud,2026-02-03 14:00:00,False,True,False,True,True,False
DIS0000502,ORD0050759,A025066,2026-01-24 14:00:00,retrieval,item_not_received,friendly_fraud,2026-01-31 14:00:00,False,True,False,True,True,False
DIS0000503,ORD0050760,A025066,2026-01-28 09:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 09:00:00,False,True,False,True,True,False
DIS0000504,ORD0050761,A025067,2026-01-25 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-01 18:00:00,False,True,False,True,True,False
DIS0000505,ORD0050762,A025067,2026-01-26 20:00:00,retrieval,item_not_received,friendly_fraud,2026-02-02 20:00:00,False,True,False,True,True,False
DIS0000506,ORD0050763,A025068,2026-01-24 23:00:00,retrieval,item_not_received,friendly_fraud,2026-01-31 23:00:00,False,True,False,True,True,False
DIS0000507,ORD0050764,A025068,2026-01-29 02:00:00,retrieval,item_not_received,friendly_fraud,2026-02-05 02:00:00,False,True,False,True,True,False
DIS0000508,ORD0050765,A025069,2026-01-26 02:00:00,retrieval,item_not_received,friendly_fraud,2026-02-02 02:00:00,False,True,False,True,True,False
DIS0000509,ORD0050766,A025069,2026-01-28 03:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 03:00:00,False,True,False,True,True,False
DIS0000510,ORD0050767,A025070,2026-01-27 07:00:00,retrieval,item_not_received,friendly_fraud,2026-02-03 07:00:00,False,True,False,True,True,False
DIS0000511,ORD0050768,A025070,2026-01-30 10:00:00,retrieval,item_not_received,friendly_fraud,2026-02-06 10:00:00,False,True,False,True,True,False
DIS0000512,ORD0050769,A025071,2026-01-27 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-03 11:00:00,False,True,False,True,True,False
DIS0000513,ORD0050770,A025071,2026-01-29 13:00:00,retrieval,item_not_received,friendly_fraud,2026-02-05 13:00:00,False,True,False,True,True,False
DIS0000514,ORD0050771,A025072,2026-01-26 12:00:00,retrieval,item_not_received,friendly_fraud,2026-02-02 12:00:00,False,True,False,True,True,False
DIS0000515,ORD0050772,A025072,2026-01-30 09:00:00,retrieval,item_not_received,friendly_fraud,2026-02-06 09:00:00,False,True,False,True,True,False
DIS0000516,ORD0050773,A025073,2026-01-25 20:00:00,retrieval,item_not_received,friendly_fraud,2026-02-01 20:00:00,False,True,False,True,True,False
DIS0000517,ORD0050774,A025073,2026-01-29 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-05 15:00:00,False,True,False,True,True,False
DIS0000518,ORD0050775,A025074,2026-01-28 03:00:00,retrieval,item_not_received,friendly_fraud,2026-02-04 03:00:00,False,True,False,True,True,False
DIS0000519,ORD0050776,A025074,2026-01-29 01:00:00,retrieval,item_not_received,friendly_fraud,2026-02-05 01:00:00,False,True,False,True,True,False
DIS0000520,ORD0050777,A025075,2026-01-27 00:00:00,retrieval,item_not_received,friendly_fraud,2026-02-03 00:00:00,False,True,False,True,True,False
DIS0000521,ORD0050778,A025075,2026-01-31 07:00:00,retrieval,item_not_received,friendly_fraud,2026-02-07 07:00:00,False,True,False,True,True,False
DIS0000522,ORD0050779,A025076,2026-02-08 09:00:00,retrieval,item_not_received,friendly_fraud,2026-02-15 09:00:00,False,True,False,True,True,False
DIS0000523,ORD0050780,A025076,2026-02-10 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 06:00:00,False,True,False,True,True,False
DIS0000524,ORD0050781,A025077,2026-02-07 11:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 11:00:00,False,True,False,True,True,False
DIS0000525,ORD0050782,A025077,2026-02-12 07:00:00,retrieval,item_not_received,friendly_fraud,2026-02-19 07:00:00,False,True,False,True,True,False
DIS0000526,ORD0050783,A025078,2026-02-09 15:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 15:00:00,False,True,False,True,True,False
DIS0000527,ORD0050784,A025078,2026-02-12 17:00:00,retrieval,item_not_received,friendly_fraud,2026-02-19 17:00:00,False,True,False,True,True,False
DIS0000528,ORD0050785,A025079,2026-02-09 21:00:00,retrieval,item_not_received,friendly_fraud,2026-02-16 21:00:00,False,True,False,True,True,False
DIS0000529,ORD0050786,A025079,2026-02-12 14:00:00,retrieval,item_not_received,friendly_fraud,2026-02-19 14:00:00,False,True,False,True,True,False
DIS0000530,ORD0050787,A025080,2026-02-07 21:00:00,retrieval,item_not_received,friendly_fraud,2026-02-14 21:00:00,False,True,False,True,True,False
DIS0000531,ORD0050788,A025080,2026-02-10 23:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 23:00:00,False,True,False,True,True,False
DIS0000532,ORD0050789,A025081,2026-02-10 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-17 05:00:00,False,True,False,True,True,False
DIS0000533,ORD0050790,A025081,2026-02-13 07:00:00,retrieval,item_not_received,friendly_fraud,2026-02-20 07:00:00,False,True,False,True,True,False
DIS0000534,ORD0050791,A025082,2026-02-04 01:00:00,retrieval,item_not_received,friendly_fraud,2026-02-11 01:00:00,False,True,False,True,True,False
DIS0000535,ORD0050792,A025082,2026-02-05 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 06:00:00,False,True,False,True,True,False
DIS0000536,ORD0050793,A025083,2026-02-04 08:00:00,retrieval,item_not_received,friendly_fraud,2026-02-11 08:00:00,False,True,False,True,True,False
DIS0000537,ORD0050794,A025083,2026-02-06 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 06:00:00,False,True,False,True,True,False
DIS0000538,ORD0050795,A025084,2026-02-02 18:00:00,retrieval,item_not_received,friendly_fraud,2026-02-09 18:00:00,False,True,False,True,True,False
DIS0000539,ORD0050796,A025084,2026-02-06 16:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 16:00:00,False,True,False,True,True,False
DIS0000540,ORD0050797,A025085,2026-02-02 14:00:00,retrieval,item_not_received,friendly_fraud,2026-02-09 14:00:00,False,True,False,True,True,False
DIS0000541,ORD0050798,A025085,2026-02-05 22:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 22:00:00,False,True,False,True,True,False
DIS0000542,ORD0050799,A025086,2026-02-05 02:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 02:00:00,False,True,False,True,True,False
DIS0000543,ORD0050800,A025086,2026-02-08 01:00:00,retrieval,item_not_received,friendly_fraud,2026-02-15 01:00:00,False,True,False,True,True,False
DIS0000544,ORD0050801,A025087,2026-02-05 06:00:00,retrieval,item_not_received,friendly_fraud,2026-02-12 06:00:00,False,True,False,True,True,False
DIS0000545,ORD0050802,A025087,2026-02-06 05:00:00,retrieval,item_not_received,friendly_fraud,2026-02-13 05:00:00,False,True,False,True,True,False
