refund_id,order_id,account_id,refund_timestamp,refund_amount,refund_reason,refund_status,refund_method
REF0003241,ORD0049977,A024728,2026-01-09 12:07:00,683.0,not_as_described,processed,original_payment
REF0003242,ORD0049978,A024729,2026-01-10 08:38:00,531.0,not_as_described,processed,original_payment
REF0003243,ORD0049981,A024730,2026-01-10 08:45:00,1398.0,not_as_described,processed,wallet
REF0003244,ORD0049982,A024730,2026-01-10 10:45:00,1755.0,not_as_described,processed,wallet
REF0003245,ORD0049983,A024730,2026-01-09 12:56:00,879.0,not_as_described,processed,bank_transfer
REF0003246,ORD0049984,A024731,2026-01-10 08:59:00,1464.0,not_as_described,processed,original_payment
REF0003247,ORD0049985,A024731,2026-01-09 10:47:00,1957.0,not_as_described,processed,wallet
REF0003248,ORD0049986,A024731,2026-01-09 12:58:00,1625.0,not_as_described,processed,bank_transfer
REF0003249,ORD0049988,A024732,2026-01-09 11:27:00,844.0,not_as_described,processed,bank_transfer
REF0003250,ORD0049990,A024733,2026-01-09 11:25:00,1742.0,not_as_described,processed,wallet
REF0003251,ORD0049991,A024734,2026-01-09 09:40:00,1189.0,not_as_described,processed,bank_transfer
REF0003252,ORD0049992,A024734,2026-01-09 11:48:00,1347.0,not_as_described,processed,original_payment
REF0003253,ORD0049993,A024735,2026-01-10 09:47:00,1976.0,not_as_described,processed,original_payment
REF0003254,ORD0049994,A024735,2026-01-10 12:00:00,1023.0,not_as_described,processed,bank_transfer
REF0003255,ORD0049995,A024735,2026-01-10 13:53:00,517.0,not_as_described,processed,wallet
REF0003256,ORD0049996,A024736,2026-01-09 10:19:00,1337.0,not_as_described,processed,wallet
REF0003257,ORD0049997,A024736,2026-01-09 12:11:00,710.0,not_as_described,processed,wallet
REF0003258,ORD0050000,A024737,2026-01-09 12:23:00,1322.0,not_as_described,processed,original_payment
REF0003259,ORD0050001,A024738,2026-01-10 10:33:00,1452.0,not_as_described,processed,original_payment
REF0003260,ORD0050003,A024738,2026-01-09 14:47:00,500.0,not_as_described,processed,bank_transfer
REF0003261,ORD0050005,A024739,2026-01-09 13:13:00,1844.0,not_as_described,processed,original_payment
REF0003262,ORD0050006,A024740,2026-02-11 06:19:00,998.0,not_as_described,processed,wallet
REF0003263,ORD0050007,A024740,2026-02-12 08:12:00,1943.0,not_as_described,processed,wallet
REF0003264,ORD0050009,A024741,2026-02-12 08:15:00,1957.0,not_as_described,processed,bank_transfer
REF0003265,ORD0050010,A024741,2026-02-12 10:28:00,923.0,not_as_described,processed,bank_transfer
REF0003266,ORD0050012,A024742,2026-02-12 08:45:00,1534.0,not_as_described,processed,wallet
REF0003267,ORD0050013,A024742,2026-02-12 10:51:00,1570.0,not_as_described,processed,wallet
REF0003268,ORD0050014,A024743,2026-02-12 07:01:00,1841.0,not_as_described,processed,original_payment
REF0003269,ORD0050015,A024743,2026-02-11 09:04:00,1680.0,not_as_described,processed,wallet
REF0003270,ORD0050019,A024744,2026-02-11 11:08:00,1014.0,not_as_described,processed,wallet
REF0003271,ORD0050020,A024745,2026-02-11 07:43:00,1313.0,not_as_described,processed,bank_transfer
REF0003272,ORD0050021,A024745,2026-02-11 09:30:00,990.0,not_as_described,processed,bank_transfer
REF0003273,ORD0050022,A024745,2026-02-11 11:24:00,516.0,not_as_described,processed,bank_transfer
REF0003274,ORD0050024,A024746,2026-02-11 09:43:00,1536.0,not_as_described,processed,wallet
REF0003275,ORD0050025,A024747,2026-02-11 08:00:00,1881.0,not_as_described,processed,bank_transfer
REF0003276,ORD0050026,A024747,2026-02-11 10:06:00,522.0,not_as_described,processed,original_payment
REF0003277,ORD0050027,A024747,2026-02-11 11:55:00,1027.0,not_as_described,processed,original_payment
REF0003278,ORD0050028,A024748,2026-02-11 08:00:00,1032.0,not_as_described,processed,bank_transfer
REF0003279,ORD0050032,A024749,2026-02-11 12:41:00,1414.0,not_as_described,processed,wallet
REF0003280,ORD0050033,A024750,2026-02-11 08:40:00,1305.0,not_as_described,processed,original_payment
REF0003281,ORD0050035,A024751,2026-02-12 09:09:00,1477.0,not_as_described,processed,bank_transfer
REF0003282,ORD0050036,A024751,2026-02-12 11:04:00,655.0,not_as_described,processed,original_payment
REF0003283,ORD0050038,A024752,2026-02-11 11:16:00,1540.0,not_as_described,processed,original_payment
REF0003284,ORD0050040,A024753,2026-02-11 11:33:00,1154.0,not_as_described,processed,bank_transfer
REF0003285,ORD0050042,A024754,2026-02-11 09:40:00,1101.0,not_as_described,processed,original_payment
REF0003286,ORD0050043,A024754,2026-02-11 11:52:00,805.0,not_as_described,processed,wallet
REF0003287,ORD0050045,A024755,2026-02-11 10:05:00,959.0,not_as_described,processed,bank_transfer
REF0003288,ORD0050046,A024755,2026-02-12 12:08:00,1359.0,not_as_described,processed,bank_transfer
REF0003289,ORD0050047,A024756,2026-02-12 10:14:00,937.0,not_as_described,processed,bank_transfer
REF0003290,ORD0050048,A024756,2026-02-12 12:07:00,1764.0,not_as_described,processed,original_payment
REF0003291,ORD0050050,A024757,2026-02-11 12:28:00,1933.0,not_as_described,processed,original_payment
REF0003292,ORD0050051,A024758,2026-02-12 10:35:00,589.0,not_as_described,processed,original_payment
REF0003293,ORD0050052,A024758,2026-02-11 12:31:00,1498.0,not_as_described,processed,original_payment
REF0003294,ORD0050053,A024759,2026-02-12 10:57:00,1884.0,not_as_described,processed,original_payment
REF0003295,ORD0050054,A024759,2026-02-11 13:00:00,684.0,not_as_described,processed,wallet
REF0003296,ORD0050056,A024760,2026-01-10 06:29:00,1126.0,not_as_described,processed,bank_transfer
REF0003297,ORD0050057,A024760,2026-01-10 08:06:00,1370.0,not_as_described,processed,bank_transfer
REF0003298,ORD0050058,A024761,2026-01-10 06:37:00,586.0,not_as_described,processed,original_payment
REF0003299,ORD0050061,A024762,2026-01-10 06:59:00,1202.0,not_as_described,processed,bank_transfer
REF0003300,ORD0050062,A024762,2026-01-09 08:39:00,1173.0,not_as_described,processed,original_payment
REF0003301,ORD0050065,A024763,2026-01-09 11:00:00,1648.0,not_as_described,processed,original_payment
REF0003302,ORD0050067,A024764,2026-01-10 09:26:00,1609.0,not_as_described,processed,bank_transfer
REF0003303,ORD0050068,A024764,2026-01-10 11:00:00,1522.0,not_as_described,processed,original_payment
REF0003304,ORD0050070,A024765,2026-01-10 09:40:00,1398.0,not_as_described,processed,original_payment
REF0003305,ORD0050072,A024766,2026-01-09 07:45:00,1377.0,not_as_described,processed,wallet
REF0003306,ORD0050073,A024766,2026-01-10 09:44:00,1999.0,not_as_described,processed,wallet
REF0003307,ORD0050074,A024766,2026-01-10 11:30:00,694.0,not_as_described,processed,wallet
REF0003308,ORD0050075,A024767,2026-01-09 07:55:00,1954.0,not_as_described,processed,original_payment
REF0003309,ORD0050076,A024767,2026-01-10 09:52:00,1424.0,not_as_described,processed,original_payment
REF0003310,ORD0050077,A024768,2026-01-09 08:24:00,1439.0,not_as_described,processed,bank_transfer
REF0003311,ORD0050079,A024769,2026-01-10 08:44:00,1428.0,not_as_described,processed,wallet
REF0003312,ORD0050080,A024769,2026-01-09 10:42:00,842.0,not_as_described,processed,original_payment
REF0003313,ORD0050081,A024770,2026-01-10 08:41:00,1670.0,not_as_described,processed,original_payment
REF0003314,ORD0050082,A024770,2026-01-10 10:52:00,1897.0,not_as_described,processed,original_payment
REF0003315,ORD0050083,A024771,2026-01-10 08:56:00,799.0,not_as_described,processed,original_payment
REF0003316,ORD0050084,A024771,2026-01-10 10:56:00,518.0,not_as_described,processed,bank_transfer
REF0003317,ORD0050085,A024772,2026-01-09 09:05:00,1844.0,not_as_described,processed,bank_transfer
REF0003318,ORD0050086,A024772,2026-01-09 11:25:00,1716.0,not_as_described,processed,bank_transfer
REF0003319,ORD0050087,A024772,2026-01-10 13:02:00,1990.0,not_as_described,processed,wallet
REF0003320,ORD0050089,A024773,2026-01-09 11:32:00,772.0,not_as_described,processed,bank_transfer
REF0003321,ORD0050090,A024773,2026-01-10 13:33:00,1662.0,not_as_described,processed,original_payment
REF0003322,ORD0050092,A024774,2026-01-09 11:43:00,1548.0,not_as_described,processed,bank_transfer
REF0003323,ORD0050093,A024774,2026-01-10 13:58:00,1859.0,not_as_described,processed,wallet
REF0003324,ORD0050095,A024775,2026-01-09 12:13:00,1738.0,not_as_described,processed,wallet
REF0003325,ORD0050096,A024775,2026-01-09 13:55:00,1534.0,not_as_described,processed,bank_transfer
REF0003326,ORD0050097,A024776,2026-01-09 10:27:00,1515.0,not_as_described,processed,original_payment
REF0003327,ORD0050099,A024777,2026-01-10 10:38:00,1879.0,not_as_described,processed,original_payment
REF0003328,ORD0050102,A024778,2026-01-10 12:43:00,1269.0,not_as_described,processed,wallet
REF0003329,ORD0050104,A024779,2026-01-09 12:57:00,1263.0,not_as_described,processed,wallet
REF0003330,ORD0050105,A024780,2026-01-13 06:17:00,594.0,not_as_described,processed,original_payment
REF0003331,ORD0050106,A024780,2026-01-12 08:12:00,1703.0,not_as_described,processed,original_payment
REF0003332,ORD0050109,A024781,2026-01-12 08:26:00,1651.0,not_as_described,processed,wallet
REF0003333,ORD0050112,A024783,2026-01-13 06:52:00,595.0,not_as_described,processed,wallet
REF0003334,ORD0050113,A024783,2026-01-12 08:49:00,947.0,not_as_described,processed,wallet
REF0003335,ORD0050114,A024783,2026-01-13 10:58:00,1508.0,not_as_described,processed,bank_transfer
REF0003336,ORD0050115,A024784,2026-01-13 07:23:00,1965.0,not_as_described,processed,original_payment
REF0003337,ORD0050116,A024784,2026-01-13 09:14:00,1724.0,not_as_described,processed,bank_transfer
REF0003338,ORD0050117,A024784,2026-01-13 11:09:00,832.0,not_as_described,processed,bank_transfer
REF0003339,ORD0050119,A024785,2026-01-13 09:44:00,1666.0,not_as_described,processed,wallet
REF0003340,ORD0050120,A024785,2026-01-12 11:41:00,672.0,not_as_described,processed,bank_transfer
REF0003341,ORD0050123,A024787,2026-01-12 08:00:00,1741.0,not_as_described,processed,bank_transfer
REF0003342,ORD0050124,A024787,2026-01-13 10:07:00,1377.0,not_as_described,processed,original_payment
REF0003343,ORD0050125,A024787,2026-01-12 12:08:00,666.0,not_as_described,processed,wallet
REF0003344,ORD0050126,A024788,2026-01-13 08:08:00,1009.0,not_as_described,processed,bank_transfer
REF0003345,ORD0050128,A024789,2026-01-13 08:20:00,1422.0,not_as_described,processed,wallet
REF0003346,ORD0050129,A024789,2026-01-13 10:15:00,1079.0,not_as_described,processed,original_payment
REF0003347,ORD0050132,A024790,2026-01-13 10:59:00,887.0,not_as_described,processed,original_payment
REF0003348,ORD0050134,A024791,2026-01-12 11:14:00,664.0,not_as_described,processed,wallet
REF0003349,ORD0050138,A024792,2026-01-13 13:19:00,941.0,not_as_described,processed,wallet
REF0003350,ORD0050139,A024793,2026-01-13 09:20:00,1803.0,not_as_described,processed,original_payment
REF0003351,ORD0050140,A024793,2026-01-13 11:41:00,1214.0,not_as_described,processed,original_payment
REF0003352,ORD0050141,A024794,2026-01-13 09:57:00,1267.0,not_as_described,processed,wallet
REF0003353,ORD0050144,A024795,2026-01-12 12:11:00,652.0,not_as_described,processed,wallet
REF0003354,ORD0050145,A024796,2026-01-12 10:10:00,1338.0,not_as_described,processed,bank_transfer
REF0003355,ORD0050146,A024796,2026-01-13 12:17:00,952.0,not_as_described,processed,original_payment
REF0003356,ORD0050147,A024797,2026-01-13 10:36:00,1965.0,not_as_described,processed,wallet
REF0003357,ORD0050151,A024799,2026-01-13 11:04:00,866.0,not_as_described,processed,original_payment
REF0003358,ORD0050152,A024799,2026-01-12 13:05:00,1082.0,not_as_described,processed,wallet
REF0003359,ORD0050154,A024800,2026-01-23 08:08:00,1512.0,not_as_described,processed,wallet
REF0003360,ORD0050155,A024800,2026-01-23 10:25:00,994.0,not_as_described,processed,wallet
REF0003361,ORD0050157,A024801,2026-01-24 08:30:00,1431.0,not_as_described,processed,original_payment
REF0003362,ORD0050158,A024801,2026-01-23 10:29:00,1003.0,not_as_described,processed,bank_transfer
REF0003363,ORD0050159,A024802,2026-01-24 06:56:00,609.0,not_as_described,processed,wallet
REF0003364,ORD0050161,A024802,2026-01-24 10:32:00,801.0,not_as_described,processed,bank_transfer
REF0003365,ORD0050162,A024803,2026-01-24 06:49:00,968.0,not_as_described,processed,wallet
REF0003366,ORD0050163,A024803,2026-01-24 08:52:00,599.0,not_as_described,processed,original_payment
REF0003367,ORD0050165,A024804,2026-01-24 07:24:00,1400.0,not_as_described,processed,bank_transfer
REF0003368,ORD0050166,A024804,2026-01-24 09:07:00,1773.0,not_as_described,processed,bank_transfer
REF0003369,ORD0050168,A024805,2026-01-24 07:38:00,1587.0,not_as_described,processed,wallet
REF0003370,ORD0050170,A024805,2026-01-24 11:18:00,898.0,not_as_described,processed,wallet
REF0003371,ORD0050171,A024806,2026-01-24 07:54:00,1193.0,not_as_described,processed,wallet
REF0003372,ORD0050174,A024807,2026-01-24 07:54:00,1695.0,not_as_described,processed,original_payment
REF0003373,ORD0050175,A024807,2026-01-23 10:13:00,1404.0,not_as_described,processed,bank_transfer
REF0003374,ORD0050176,A024807,2026-01-23 12:08:00,1993.0,not_as_described,processed,bank_transfer
REF0003375,ORD0050177,A024808,2026-01-24 08:17:00,1006.0,not_as_described,processed,wallet
REF0003376,ORD0050180,A024809,2026-01-23 08:16:00,1348.0,not_as_described,processed,wallet
REF0003377,ORD0050183,A024810,2026-01-24 08:46:00,1779.0,not_as_described,processed,bank_transfer
REF0003378,ORD0050184,A024810,2026-01-24 10:37:00,1521.0,not_as_described,processed,original_payment
REF0003379,ORD0050187,A024811,2026-01-23 10:56:00,894.0,not_as_described,processed,wallet
REF0003380,ORD0050188,A024811,2026-01-24 12:52:00,1093.0,not_as_described,processed,original_payment
REF0003381,ORD0050190,A024812,2026-01-24 11:26:00,1173.0,not_as_described,processed,original_payment
REF0003382,ORD0050191,A024813,2026-01-24 09:27:00,1876.0,not_as_described,processed,bank_transfer
REF0003383,ORD0050192,A024813,2026-01-23 11:43:00,622.0,not_as_described,processed,bank_transfer
REF0003384,ORD0050193,A024814,2026-01-23 09:39:00,1839.0,not_as_described,processed,wallet
REF0003385,ORD0050194,A024814,2026-01-24 11:58:00,675.0,not_as_described,processed,bank_transfer
REF0003386,ORD0050197,A024815,2026-01-24 13:50:00,1252.0,not_as_described,processed,bank_transfer
REF0003387,ORD0050198,A024816,2026-01-24 10:11:00,564.0,not_as_described,processed,bank_transfer
REF0003388,ORD0050199,A024816,2026-01-23 12:15:00,1877.0,not_as_described,processed,bank_transfer
REF0003389,ORD0050200,A024816,2026-01-23 14:20:00,1418.0,not_as_described,processed,wallet
REF0003390,ORD0050201,A024817,2026-01-24 10:17:00,1605.0,not_as_described,processed,original_payment
REF0003391,ORD0050202,A024817,2026-01-23 12:34:00,1247.0,not_as_described,processed,bank_transfer
REF0003392,ORD0050203,A024818,2026-01-23 10:39:00,1779.0,not_as_described,processed,wallet
REF0003393,ORD0050206,A024819,2026-01-23 11:12:00,1218.0,not_as_described,processed,bank_transfer
REF0003394,ORD0050210,A024820,2026-01-31 08:06:00,1294.0,not_as_described,processed,wallet
REF0003395,ORD0050213,A024821,2026-02-01 08:42:00,1837.0,not_as_described,processed,original_payment
REF0003396,ORD0050214,A024822,2026-01-31 06:47:00,840.0,not_as_described,processed,wallet
REF0003397,ORD0050216,A024822,2026-02-01 10:45:00,830.0,not_as_described,processed,original_payment
REF0003398,ORD0050217,A024823,2026-01-31 06:49:00,582.0,not_as_described,processed,original_payment
REF0003399,ORD0050219,A024823,2026-01-31 11:11:00,1038.0,not_as_described,processed,original_payment
REF0003400,ORD0050220,A024824,2026-01-31 07:18:00,1660.0,not_as_described,processed,original_payment
REF0003401,ORD0050221,A024824,2026-01-31 09:04:00,637.0,not_as_described,processed,original_payment
REF0003402,ORD0050222,A024825,2026-01-31 07:40:00,1653.0,not_as_described,processed,original_payment
REF0003403,ORD0050228,A024827,2026-02-01 09:52:00,799.0,not_as_described,processed,bank_transfer
REF0003404,ORD0050229,A024827,2026-01-31 12:11:00,510.0,not_as_described,processed,bank_transfer
REF0003405,ORD0050231,A024828,2026-01-31 10:01:00,778.0,not_as_described,processed,bank_transfer
REF0003406,ORD0050232,A024828,2026-01-31 12:01:00,1020.0,not_as_described,processed,bank_transfer
REF0003407,ORD0050233,A024829,2026-02-01 08:17:00,1406.0,not_as_described,processed,original_payment
REF0003408,ORD0050234,A024829,2026-02-01 10:37:00,1026.0,not_as_described,processed,bank_transfer
REF0003409,ORD0050235,A024829,2026-02-01 12:21:00,1752.0,not_as_described,processed,wallet
REF0003410,ORD0050236,A024830,2026-02-01 08:50:00,1969.0,not_as_described,processed,wallet
REF0003411,ORD0050238,A024830,2026-01-31 12:47:00,889.0,not_as_described,processed,original_payment
REF0003412,ORD0050239,A024831,2026-01-31 08:58:00,1818.0,not_as_described,processed,wallet
REF0003413,ORD0050240,A024831,2026-01-31 10:45:00,1538.0,not_as_described,processed,wallet
REF0003414,ORD0050241,A024831,2026-02-01 13:11:00,1259.0,not_as_described,processed,wallet
REF0003415,ORD0050242,A024832,2026-02-01 09:28:00,1411.0,not_as_described,processed,wallet
REF0003416,ORD0050243,A024832,2026-01-31 11:04:00,1351.0,not_as_described,processed,original_payment
REF0003417,ORD0050244,A024832,2026-01-31 13:15:00,826.0,not_as_described,processed,bank_transfer
REF0003418,ORD0050246,A024833,2026-01-31 11:17:00,1381.0,not_as_described,processed,wallet
REF0003419,ORD0050248,A024834,2026-02-01 09:43:00,1823.0,not_as_described,processed,wallet
REF0003420,ORD0050251,A024835,2026-02-01 09:48:00,703.0,not_as_described,processed,original_payment
REF0003421,ORD0050252,A024835,2026-02-01 11:50:00,1188.0,not_as_described,processed,wallet
REF0003422,ORD0050253,A024835,2026-02-01 13:54:00,1547.0,not_as_described,processed,bank_transfer
REF0003423,ORD0050256,A024836,2026-02-01 14:17:00,747.0,not_as_described,processed,bank_transfer
REF0003424,ORD0050260,A024838,2026-02-01 10:54:00,1037.0,not_as_described,processed,bank_transfer
REF0003425,ORD0050261,A024838,2026-01-31 12:32:00,1829.0,not_as_described,processed,bank_transfer
REF0003426,ORD0050263,A024839,2026-01-31 12:54:00,587.0,not_as_described,processed,wallet
REF0003427,ORD0050264,A024839,2026-01-31 14:53:00,538.0,not_as_described,processed,wallet
REF0003428,ORD0050265,A024840,2026-01-25 06:11:00,632.0,not_as_described,processed,original_payment
REF0003429,ORD0050266,A024840,2026-01-24 08:06:00,579.0,not_as_described,processed,wallet
REF0003430,ORD0050268,A024841,2026-01-25 06:20:00,966.0,not_as_described,processed,bank_transfer
REF0003431,ORD0050269,A024841,2026-01-24 08:39:00,517.0,not_as_described,processed,bank_transfer
REF0003432,ORD0050270,A024842,2026-01-25 06:55:00,1435.0,not_as_described,processed,original_payment
REF0003433,ORD0050272,A024842,2026-01-25 10:56:00,849.0,not_as_described,processed,original_payment
REF0003434,ORD0050273,A024843,2026-01-24 07:10:00,1970.0,not_as_described,processed,bank_transfer
REF0003435,ORD0050274,A024843,2026-01-25 08:58:00,1651.0,not_as_described,processed,bank_transfer
REF0003436,ORD0050275,A024843,2026-01-24 11:03:00,1828.0,not_as_described,processed,wallet
REF0003437,ORD0050276,A024844,2026-01-25 07:09:00,1885.0,not_as_described,processed,bank_transfer
REF0003438,ORD0050277,A024844,2026-01-25 09:20:00,1244.0,not_as_described,processed,original_payment
REF0003439,ORD0050279,A024845,2026-01-25 09:17:00,1585.0,not_as_described,processed,original_payment
REF0003440,ORD0050280,A024845,2026-01-24 11:38:00,814.0,not_as_described,processed,wallet
REF0003441,ORD0050281,A024846,2026-01-24 07:53:00,1711.0,not_as_described,processed,original_payment
REF0003442,ORD0050282,A024846,2026-01-24 09:51:00,1460.0,not_as_described,processed,wallet
REF0003443,ORD0050283,A024846,2026-01-24 11:40:00,914.0,not_as_described,processed,bank_transfer
REF0003444,ORD0050285,A024847,2026-01-25 10:12:00,946.0,not_as_described,processed,bank_transfer
REF0003445,ORD0050286,A024847,2026-01-25 11:50:00,730.0,not_as_described,processed,original_payment
REF0003446,ORD0050289,A024848,2026-01-24 12:16:00,894.0,not_as_described,processed,original_payment
REF0003447,ORD0050290,A024849,2026-01-25 08:38:00,825.0,not_as_described,processed,wallet
REF0003448,ORD0050291,A024849,2026-01-25 10:22:00,979.0,not_as_described,processed,wallet
REF0003449,ORD0050293,A024850,2026-01-24 08:37:00,1990.0,not_as_described,processed,original_payment
REF0003450,ORD0050294,A024850,2026-01-24 10:32:00,1695.0,not_as_described,processed,wallet
REF0003451,ORD0050296,A024851,2026-01-25 08:53:00,858.0,not_as_described,processed,bank_transfer
REF0003452,ORD0050297,A024851,2026-01-25 11:13:00,540.0,not_as_described,processed,original_payment
REF0003453,ORD0050300,A024852,2026-01-24 11:27:00,1956.0,not_as_described,processed,bank_transfer
REF0003454,ORD0050302,A024853,2026-01-25 11:32:00,1624.0,not_as_described,processed,bank_transfer
REF0003455,ORD0050305,A024854,2026-01-25 13:49:00,1553.0,not_as_described,processed,wallet
REF0003456,ORD0050306,A024855,2026-01-24 09:57:00,1214.0,not_as_described,processed,wallet
REF0003457,ORD0050307,A024855,2026-01-25 12:13:00,1260.0,not_as_described,processed,wallet
REF0003458,ORD0050308,A024856,2026-01-24 10:10:00,1945.0,not_as_described,processed,original_payment
REF0003459,ORD0050309,A024856,2026-01-25 12:19:00,804.0,not_as_described,processed,wallet
REF0003460,ORD0050310,A024856,2026-01-25 14:05:00,1283.0,not_as_described,processed,bank_transfer
REF0003461,ORD0050311,A024857,2026-01-25 10:38:00,809.0,not_as_described,processed,wallet
REF0003462,ORD0050313,A024857,2026-01-24 14:17:00,1853.0,not_as_described,processed,bank_transfer
REF0003463,ORD0050314,A024858,2026-01-24 10:51:00,1366.0,not_as_described,processed,original_payment
REF0003464,ORD0050315,A024858,2026-01-24 12:46:00,863.0,not_as_described,processed,bank_transfer
REF0003465,ORD0050318,A024860,2026-02-06 06:09:00,1738.0,not_as_described,processed,wallet
REF0003466,ORD0050319,A024860,2026-02-05 08:05:00,1987.0,not_as_described,processed,bank_transfer
REF0003467,ORD0050320,A024860,2026-02-06 10:22:00,1789.0,not_as_described,processed,bank_transfer
REF0003468,ORD0050321,A024861,2026-02-05 06:24:00,916.0,not_as_described,processed,bank_transfer
REF0003469,ORD0050323,A024861,2026-02-06 10:30:00,1162.0,not_as_described,processed,original_payment
REF0003470,ORD0050324,A024862,2026-02-06 06:40:00,1473.0,not_as_described,processed,wallet
REF0003471,ORD0050326,A024863,2026-02-06 07:05:00,1458.0,not_as_described,processed,original_payment
REF0003472,ORD0050328,A024864,2026-02-06 07:20:00,1605.0,not_as_described,processed,bank_transfer
REF0003473,ORD0050329,A024864,2026-02-06 09:04:00,934.0,not_as_described,processed,original_payment
REF0003474,ORD0050332,A024865,2026-02-06 11:15:00,1906.0,not_as_described,processed,bank_transfer
REF0003475,ORD0050334,A024866,2026-02-06 09:38:00,1205.0,not_as_described,processed,bank_transfer
REF0003476,ORD0050335,A024867,2026-02-05 07:47:00,1218.0,not_as_described,processed,original_payment
REF0003477,ORD0050337,A024867,2026-02-06 12:10:00,1452.0,not_as_described,processed,bank_transfer
REF0003478,ORD0050338,A024868,2026-02-05 08:11:00,1781.0,not_as_described,processed,wallet
REF0003479,ORD0050339,A024868,2026-02-05 10:26:00,858.0,not_as_described,processed,wallet
REF0003480,ORD0050340,A024869,2026-02-06 08:44:00,524.0,not_as_described,processed,original_payment
REF0003481,ORD0050341,A024869,2026-02-06 10:32:00,1027.0,not_as_described,processed,wallet
REF0003482,ORD0050342,A024869,2026-02-06 12:43:00,835.0,not_as_described,processed,original_payment
REF0003483,ORD0050343,A024870,2026-02-06 08:31:00,572.0,not_as_described,processed,original_payment
REF0003484,ORD0050344,A024870,2026-02-06 10:43:00,1365.0,not_as_described,processed,bank_transfer
REF0003485,ORD0050345,A024871,2026-02-06 08:45:00,1229.0,not_as_described,processed,bank_transfer
REF0003486,ORD0050346,A024871,2026-02-05 11:14:00,1532.0,not_as_described,processed,bank_transfer
REF0003487,ORD0050347,A024872,2026-02-05 09:12:00,1185.0,not_as_described,processed,bank_transfer
REF0003488,ORD0050348,A024872,2026-02-06 11:06:00,1843.0,not_as_described,processed,wallet
REF0003489,ORD0050349,A024872,2026-02-05 13:26:00,1776.0,not_as_described,processed,original_payment
REF0003490,ORD0050351,A024873,2026-02-06 11:43:00,1927.0,not_as_described,processed,wallet
REF0003491,ORD0050354,A024874,2026-02-06 11:59:00,1038.0,not_as_described,processed,bank_transfer
REF0003492,ORD0050355,A024875,2026-02-05 09:56:00,1066.0,not_as_described,processed,wallet
REF0003493,ORD0050356,A024875,2026-02-05 11:58:00,1782.0,not_as_described,processed,wallet
REF0003494,ORD0050357,A024876,2026-02-06 10:02:00,793.0,not_as_described,processed,wallet
REF0003495,ORD0050358,A024876,2026-02-05 12:05:00,1630.0,not_as_described,processed,bank_transfer
REF0003496,ORD0050359,A024876,2026-02-05 14:28:00,1851.0,not_as_described,processed,bank_transfer
REF0003497,ORD0050360,A024877,2026-02-06 10:24:00,655.0,not_as_described,processed,bank_transfer
REF0003498,ORD0050361,A024877,2026-02-06 12:38:00,1461.0,not_as_described,processed,bank_transfer
REF0003499,ORD0050364,A024878,2026-02-06 14:40:00,716.0,not_as_described,processed,bank_transfer
REF0003500,ORD0050365,A024879,2026-02-05 11:03:00,1836.0,not_as_described,processed,original_payment
REF0003501,ORD0050368,A024880,2026-01-10 06:01:00,1276.0,not_as_described,processed,bank_transfer
REF0003502,ORD0050370,A024880,2026-01-10 10:16:00,1621.0,not_as_described,processed,bank_transfer
REF0003503,ORD0050372,A024881,2026-01-10 08:29:00,941.0,not_as_described,processed,wallet
REF0003504,ORD0050373,A024882,2026-01-10 06:31:00,681.0,not_as_described,processed,wallet
REF0003505,ORD0050374,A024882,2026-01-10 08:41:00,1308.0,not_as_described,processed,bank_transfer
REF0003506,ORD0050375,A024883,2026-01-09 07:07:00,803.0,not_as_described,processed,bank_transfer
REF0003507,ORD0050377,A024883,2026-01-09 10:56:00,673.0,not_as_described,processed,bank_transfer
REF0003508,ORD0050378,A024884,2026-01-09 07:21:00,736.0,not_as_described,processed,original_payment
REF0003509,ORD0050381,A024885,2026-01-10 07:38:00,1442.0,not_as_described,processed,bank_transfer
REF0003510,ORD0050382,A024885,2026-01-09 09:18:00,1693.0,not_as_described,processed,bank_transfer
REF0003511,ORD0050383,A024886,2026-01-10 07:33:00,1798.0,not_as_described,processed,original_payment
REF0003512,ORD0050384,A024886,2026-01-10 09:56:00,1108.0,not_as_described,processed,original_payment
REF0003513,ORD0050385,A024886,2026-01-10 11:50:00,655.0,not_as_described,processed,wallet
REF0003514,ORD0050388,A024888,2026-01-09 08:05:00,1982.0,not_as_described,processed,original_payment
REF0003515,ORD0050389,A024888,2026-01-09 10:26:00,1273.0,not_as_described,processed,original_payment
REF0003516,ORD0050391,A024889,2026-01-10 08:32:00,1887.0,not_as_described,processed,original_payment
REF0003517,ORD0050392,A024889,2026-01-09 10:16:00,1113.0,not_as_described,processed,wallet
REF0003518,ORD0050394,A024890,2026-01-09 10:31:00,1280.0,not_as_described,processed,wallet
REF0003519,ORD0050395,A024890,2026-01-09 12:48:00,757.0,not_as_described,processed,original_payment
REF0003520,ORD0050396,A024891,2026-01-10 08:54:00,759.0,not_as_described,processed,wallet
REF0003521,ORD0050397,A024891,2026-01-09 11:01:00,1925.0,not_as_described,processed,wallet
REF0003522,ORD0050398,A024892,2026-01-10 09:03:00,1482.0,not_as_described,processed,wallet
REF0003523,ORD0050399,A024892,2026-01-09 11:11:00,518.0,not_as_described,processed,wallet
REF0003524,ORD0050400,A024893,2026-01-09 09:37:00,1114.0,not_as_described,processed,original_payment
