order_id,account_id,device_id,address_id,phone_hash,instrument_id,amount,discount_amount,coupon_code,category,order_timestamp,delivery_status,delivery_attempts,delivery_timestamp,rto_flag,return_flag,return_reason_code,return_timestamp,return_lag_hours,refund_flag,refund_amount,refund_timestamp,dispute_flag,dispute_phase,dispute_reason_code,dispute_reason_category,evidence_availability
ORD0000822,A000419,D000595,ADDR000233,3b58fffd8c9562e3,PI000357,340.0,0.0,,books,2026-01-14 09:56:46,delivered,2,2026-01-17 09:56:46,False,False,,,,False,,,False,,,,
ORD0000823,A000419,D000788,ADDR000233,3b58fffd8c9562e3,PI000357,4840.0,0.0,,fashion,2026-01-25 14:50:54,delivered,2,2026-01-29 14:50:54,False,False,,,,False,,,False,,,,
ORD0000824,A000419,D000788,ADDR000233,3b58fffd8c9562e3,PI000357,4700.0,0.0,,fashion,2026-01-09 21:17:45,delivered,3,2026-01-11 21:17:45,False,False,,,,False,,,False,,,,
ORD0000825,A000421,D000549,ADDR000357,5dcbd70c726eb29c,PI001244,1000.0,0.0,,grocery,2026-02-24 02:20:52,delivered,2,2026-02-27 02:20:52,False,False,,,,False,,,False,,,,
ORD0000826,A000421,D000549,ADDR000357,5dcbd70c726eb29c,PI001244,1080.0,0.0,,grocery,2026-02-07 14:23:06,failed,2,,True,False,,,,False,,,False,,,,
ORD0000827,A000422,D000176,ADDR000328,13b2bbef9a9b970c,PI000576,3370.0,258.8,,home,2026-01-20 10:11:54,delivered,3,2026-01-22 10:11:54,False,False,,,,False,,,False,,,,
ORD0000828,A000423,D000822,ADDR000292,a676fa877fc49258,PI000051,1850.0,0.0,,grocery,2026-02-25 09:42:32,delivered,1,2026-02-28 09:42:32,False,False,,,,False,,,False,,,,
ORD0000829,A000423,D000881,ADDR000292,a676fa877fc49258,PI000051,1780.0,0.0,,toys,2026-01-25 14:08:34,delivered,1,2026-01-29 14:08:34,False,False,,,,False,,,False,,,,
ORD0000830,A000424,D000157,ADDR000327,3aecf27a8362aa8c,PI000773,2750.0,0.0,,home,2026-02-16 07:36:48,delivered,1,2026-02-17 07:36:48,False,False,,,,False,,,False,,,,
ORD0000831,A000425,D000360,ADDR000364,cbec0ce27bc3c888,PI000140,3580.0,0.0,,fashion,2026-02-18 04:55:46,delivered,3,2026-02-20 04:55:46,False,False,,,,False,,,False,,,,
ORD0000832,A000425,D000360,ADDR000364,cbec0ce27bc3c888,PI000140,470.0,0.0,,grocery,2026-02-02 06:05:28,delivered,2,2026-02-05 06:05:28,False,False,,,,False,,,False,,,,
ORD0000833,A000425,D000334,ADDR000364,cbec0ce27bc3c888,PI000140,2430.0,0.0,,fashion,2026-01-27 04:37:50,delivered,3,2026-01-31 04:37:50,False,False,,,,False,,,False,,,,
ORD0000834,A000425,D000360,ADDR000364,cbec0ce27bc3c888,PI000140,2310.0,0.0,,grocery,2026-02-26 23:52:40,delivered,3,2026-02-27 23:52:40,False,False,,,,False,,,False,,,,
ORD0000835,A000426,D000726,ADDR000292,8288f1693e885485,PI000371,15540.0,0.0,,electronics,2026-02-14 22:09:55,delivered,2,2026-02-17 22:09:55,False,False,,,,False,,,False,,,,
ORD0000836,A000429,D000537,ADDR000036,eec498220fb17968,PI000351,1560.0,0.0,,books,2026-02-25 11:09:31,delivered,2,2026-02-26 11:09:31,False,False,,,,False,,,False,,,,
ORD0000837,A000430,D001159,ADDR000295,2add92f5f847d6da,PI001159,2510.0,0.0,,fashion,2026-01-13 11:53:54,delivered,2,2026-01-16 11:53:54,False,False,,,,False,,,False,,,,
ORD0000838,A000431,D000531,ADDR000111,9ebab71375ae6235,PI000687,1530.0,0.0,,books,2026-02-24 23:54:51,delivered,1,2026-02-25 23:54:51,False,False,,,,False,,,False,,,,
ORD0000839,A000431,D001041,ADDR000111,9ebab71375ae6235,PI000687,410.0,0.0,,books,2026-02-23 07:17:52,delivered,3,2026-02-26 07:17:52,False,False,,,,False,,,False,,,,
ORD0000840,A000432,D001011,ADDR000390,651a04497385debc,PI000693,1760.0,0.0,,grocery,2026-01-29 10:42:59,delivered,2,2026-02-01 10:42:59,False,False,,,,False,,,False,,,,
ORD0000841,A000432,D001011,ADDR000390,651a04497385debc,PI000693,3600.0,0.0,,fashion,2026-01-29 15:29:21,delivered,3,2026-01-31 15:29:21,False,False,,,,False,,,False,,,,
ORD0000842,A000432,D001011,ADDR000390,651a04497385debc,PI000693,2220.0,240.37,,fashion,2026-01-24 16:30:05,delivered,2,2026-01-26 16:30:05,False,False,,,,False,,,False,,,,
ORD0000843,A000432,D001011,ADDR000390,651a04497385debc,PI000693,1800.0,0.0,,home,2026-02-06 16:48:51,delivered,2,2026-02-08 16:48:51,False,False,,,,False,,,False,,,,
ORD0000844,A000432,D001011,ADDR000390,651a04497385debc,PI000693,2100.0,0.0,,grocery,2026-01-11 18:04:25,failed,2,,True,False,,,,False,,,False,,,,
ORD0000845,A000434,D000740,ADDR000304,dfaf01c0860210f5,PI001160,2020.0,0.0,,grocery,2026-02-09 15:41:14,delivered,2,2026-02-11 15:41:14,False,False,,,,False,,,False,,,,
ORD0000846,A000434,D000740,ADDR000304,dfaf01c0860210f5,PI001126,1040.0,0.0,,fashion,2026-02-23 10:59:55,delivered,2,2026-02-24 10:59:55,False,False,,,,False,,,False,,,,
ORD0000847,A000435,D000052,ADDR000139,f3e4b284868128b9,PI001197,2610.0,0.0,,grocery,2026-02-25 02:38:24,delivered,2,2026-03-01 02:38:24,False,False,,,,False,,,False,,,,
ORD0000848,A000435,D000002,ADDR000139,f3e4b284868128b9,PI000489,2200.0,0.0,,home,2026-02-02 03:16:53,delivered,2,2026-02-04 03:16:53,False,False,,,,False,,,False,,,,
ORD0000849,A000436,D000392,ADDR000111,4f71d79051721e12,PI000751,1910.0,0.0,,books,2026-01-27 20:39:51,delivered,3,2026-01-28 20:39:51,False,False,,,,False,,,False,,,,
ORD0000850,A000436,D000392,ADDR000111,4f71d79051721e12,PI000751,3480.0,0.0,,home,2026-02-12 19:42:59,delivered,1,2026-02-16 19:42:59,False,False,,,,False,,,False,,,,
ORD0000851,A000436,D000392,ADDR000111,4f71d79051721e12,PI000751,1660.0,0.0,,grocery,2026-01-15 06:26:13,delivered,3,2026-01-16 06:26:13,False,False,,,,False,,,False,,,,
ORD0000852,A000436,D000684,ADDR000111,4f71d79051721e12,PI000751,4790.0,0.0,,electronics,2026-02-01 14:19:04,delivered,2,2026-02-03 14:19:04,False,False,,,,False,,,False,,,,
ORD0000853,A000436,D000392,ADDR000111,4f71d79051721e12,PI000751,700.0,0.0,,books,2026-01-15 20:21:18,delivered,3,2026-01-18 20:21:18,False,False,,,,False,,,False,,,,
ORD0000854,A000437,D000639,ADDR000126,2d2c43758f3fd1ce,PI000494,930.0,0.0,,books,2026-02-25 11:49:47,delivered,1,2026-02-26 11:49:47,False,False,,,,False,,,False,,,,
ORD0000855,A000437,D000639,ADDR000054,2d2c43758f3fd1ce,PI000494,1280.0,0.0,,grocery,2026-02-26 01:32:16,delivered,3,2026-02-27 01:32:16,False,False,,,,False,,,False,,,,
ORD0000856,A000438,D000533,ADDR000289,4858ed04382672cf,PI000098,4830.0,0.0,,fashion,2026-02-05 20:31:41,pending,1,,False,False,,,,False,,,False,,,,
ORD0000857,A000438,D000533,ADDR000085,4858ed04382672cf,PI000098,10560.0,0.0,,electronics,2026-02-14 05:51:22,failed,2,,True,False,,,,False,,,False,,,,
ORD0000858,A000438,D000533,ADDR000085,4858ed04382672cf,PI000992,440.0,52.57,,books,2026-02-08 00:40:37,delivered,1,2026-02-11 00:40:37,False,False,,,,False,,,False,,,,
ORD0000859,A000440,D000688,ADDR000552,2d5e9401a78552a5,PI000466,4880.0,0.0,,fashion,2026-01-04 17:42:09,delivered,3,2026-01-08 17:42:09,False,False,,,,False,,,False,,,,
ORD0000860,A000441,D000652,ADDR000132,e58222669cc16287,PI000351,5740.0,0.0,,home,2026-01-26 19:57:02,delivered,1,2026-01-30 19:57:02,False,False,,,,False,,,False,,,,
ORD0000861,A000441,D001046,ADDR000132,e58222669cc16287,PI000351,4440.0,0.0,,fashion,2026-02-26 16:19:37,delivered,3,2026-03-01 16:19:37,False,False,,,,False,,,False,,,,
ORD0000862,A000442,D000472,ADDR000123,68463e0b2a12f38a,PI000435,1280.0,0.0,,grocery,2026-01-24 23:43:44,delivered,2,2026-01-27 23:43:44,False,False,,,,False,,,False,,,,
ORD0000863,A000442,D000148,ADDR000123,68463e0b2a12f38a,PI000435,3290.0,0.0,,fashion,2026-01-26 05:00:17,delivered,2,2026-01-28 05:00:17,False,False,,,,False,,,False,,,,
ORD0000864,A000442,D000148,ADDR000123,68463e0b2a12f38a,PI000435,2650.0,0.0,,grocery,2026-02-04 19:57:17,delivered,2,2026-02-08 19:57:17,False,False,,,,False,,,False,,,,
ORD0000865,A000442,D000472,ADDR000123,68463e0b2a12f38a,PI000435,1060.0,0.0,,fashion,2026-02-15 05:21:10,delivered,1,2026-02-17 05:21:10,False,False,,,,False,,,False,,,,
ORD0000866,A000442,D000148,ADDR000123,68463e0b2a12f38a,PI000435,7920.0,0.0,,home,2026-02-03 19:44:14,delivered,3,2026-02-04 19:44:14,False,False,,,,False,,,False,,,,
ORD0000867,A000442,D000472,ADDR000123,68463e0b2a12f38a,PI000435,1850.0,0.0,,fashion,2026-01-30 22:18:44,delivered,3,2026-01-31 22:18:44,False,False,,,,False,,,False,,,,
ORD0000868,A000442,D000148,ADDR000123,68463e0b2a12f38a,PI000435,610.0,0.0,,grocery,2026-02-14 01:59:22,delivered,1,2026-02-18 01:59:22,False,False,,,,False,,,False,,,,
ORD0000869,A000443,D001030,ADDR000295,c252eaa67e8bc192,PI000090,940.0,0.0,,books,2026-01-17 21:43:00,delivered,1,2026-01-19 21:43:00,False,False,,,,False,,,False,,,,
ORD0000870,A000444,D000412,ADDR000530,4d478ab5292ba827,PI000478,19810.0,0.0,,electronics,2026-02-06 08:30:34,delivered,2,2026-02-10 08:30:34,False,False,,,,False,,,False,,,,
ORD0000871,A000445,D000867,ADDR000153,d9da121e8b8e4ba7,PI000422,2240.0,0.0,,fashion,2026-02-01 02:25:31,delivered,2,2026-02-02 02:25:31,False,False,,,,False,,,False,,,,
ORD0000872,A000446,D001057,ADDR000249,1b7e86e8a21df1cd,PI000594,18010.0,0.0,,electronics,2026-02-01 08:59:44,failed,1,,True,False,,,,False,,,False,,,,
ORD0000873,A000446,D001057,ADDR000266,1b7e86e8a21df1cd,PI000594,1890.0,0.0,,home,2026-02-05 22:19:47,delivered,3,2026-02-09 22:19:47,False,False,,,,False,,,False,,,,
ORD0000874,A000446,D001057,ADDR000249,1b7e86e8a21df1cd,PI000594,8860.0,0.0,,electronics,2026-02-17 19:34:40,delivered,2,2026-02-20 19:34:40,False,False,,,,False,,,False,,,,
ORD0000875,A000447,D000313,ADDR000498,b588c987dd1cf2f2,PI001308,3890.0,0.0,,electronics,2026-01-13 08:51:57,delivered,2,2026-01-17 08:51:57,False,False,,,,False,,,False,,,,
ORD0000876,A000448,D000204,ADDR000133,c5b1d647afb67e9f,PI000294,12860.0,0.0,,electronics,2026-01-13 07:21:36,delivered,2,2026-01-14 07:21:36,False,False,,,,False,,,False,,,,
ORD0000877,A000448,D000204,ADDR000009,c5b1d647afb67e9f,PI000294,6510.0,0.0,,home,2026-01-27 04:15:49,delivered,1,2026-01-29 04:15:49,False,False,,,,False,,,False,,,,
ORD0000878,A000450,D000356,ADDR000054,a676fa877fc49258,PI000984,4360.0,0.0,,home,2026-02-14 08:24:51,delivered,2,2026-02-18 08:24:51,False,False,,,,False,,,False,,,,
ORD0000879,A000450,D000356,ADDR000054,a676fa877fc49258,PI000984,1390.0,0.0,,grocery,2026-02-16 16:31:41,delivered,3,2026-02-17 16:31:41,False,False,,,,False,,,False,,,,
ORD0000880,A000450,D001196,ADDR000054,a676fa877fc49258,PI000984,3180.0,0.0,,fashion,2026-02-20 20:10:30,delivered,3,2026-02-21 20:10:30,False,False,,,,False,,,False,,,,
ORD0000881,A000450,D001196,ADDR000054,a676fa877fc49258,PI000984,4190.0,0.0,,home,2026-02-02 23:20:02,delivered,1,2026-02-04 23:20:02,False,False,,,,False,,,False,,,,
ORD0000882,A000450,D000356,ADDR000054,a676fa877fc49258,PI000984,1800.0,0.0,,fashion,2026-02-22 00:56:17,delivered,1,2026-02-23 00:56:17,False,False,,,,False,,,False,,,,
ORD0000883,A000450,D001196,ADDR000054,a676fa877fc49258,PI000984,16650.0,0.0,,electronics,2026-02-05 20:15:20,delivered,3,2026-02-07 20:15:20,False,False,,,,False,,,False,,,,
ORD0000884,A000451,D000750,ADDR000048,4cf317b075b9f3f3,PI000770,2930.0,0.0,,fashion,2026-02-13 13:25:37,delivered,1,2026-02-15 13:25:37,False,False,,,,False,,,False,,,,
ORD0000885,A000451,D000750,ADDR000048,4cf317b075b9f3f3,PI000770,3300.0,248.23,,fashion,2026-01-26 12:21:54,delivered,1,2026-01-27 12:21:54,False,False,,,,False,,,False,,,,
ORD0000886,A000453,D000416,ADDR000361,99bc73074910516e,PI000747,1370.0,0.0,,fashion,2026-01-23 01:53:15,delivered,1,2026-01-26 01:53:15,False,False,,,,False,,,False,,,,
ORD0000887,A000454,D000498,ADDR000278,fd08b57555d1b661,PI000756,2980.0,431.76,,grocery,2026-01-29 21:33:48,delivered,3,2026-02-01 21:33:48,False,False,,,,False,,,False,,,,
ORD0000888,A000455,D000652,ADDR000132,3d406a42f3234309,PI000750,4820.0,271.94,,fashion,2026-02-03 14:23:31,delivered,1,2026-02-06 14:23:31,False,False,,,,False,,,False,,,,
ORD0000889,A000455,D000652,ADDR000160,3d406a42f3234309,PI000750,12200.0,0.0,,electronics,2026-01-27 14:07:55,delivered,2,2026-01-30 14:07:55,False,False,,,,False,,,False,,,,
ORD0000890,A000457,D000248,ADDR000390,257007ddbd2091f5,PI000982,220.0,0.0,,books,2026-01-26 21:09:05,delivered,2,2026-01-30 21:09:05,False,False,,,,False,,,False,,,,
ORD0000891,A000457,D000884,ADDR000390,257007ddbd2091f5,PI000982,900.0,0.0,,books,2026-02-20 12:02:57,delivered,2,2026-02-23 12:02:57,False,False,,,,False,,,False,,,,
ORD0000892,A000457,D000884,ADDR000390,257007ddbd2091f5,PI000982,2770.0,0.0,,fashion,2026-01-23 01:39:20,delivered,1,2026-01-25 01:39:20,False,False,,,,False,,,False,,,,
ORD0000893,A000457,D000248,ADDR000390,257007ddbd2091f5,PI000982,1110.0,0.0,,home,2026-01-30 22:58:20,delivered,3,2026-02-03 22:58:20,False,False,,,,False,,,False,,,,
ORD0000894,A000457,D000884,ADDR000390,257007ddbd2091f5,PI000982,2240.0,0.0,,fashion,2026-02-16 10:21:07,pending,1,,False,False,,,,False,,,False,,,,
ORD0000895,A000457,D000248,ADDR000390,257007ddbd2091f5,PI000982,4630.0,0.0,,electronics,2026-02-14 03:41:50,delivered,1,2026-02-16 03:41:50,False,False,,,,False,,,False,,,,
ORD0000896,A000458,D000190,ADDR000566,bc57717ba44acb0e,PI000523,4460.0,0.0,,fashion,2026-02-05 19:21:57,pending,1,,False,False,,,,False,,,False,,,,
ORD0000897,A000458,D001064,ADDR000566,bc57717ba44acb0e,PI000523,2210.0,0.0,,fashion,2026-02-21 19:27:59,delivered,1,2026-02-25 19:27:59,False,False,,,,False,,,False,,,,
ORD0000898,A000458,D000190,ADDR000566,bc57717ba44acb0e,PI000523,2660.0,0.0,,fashion,2026-02-24 15:11:39,delivered,2,2026-02-26 15:11:39,False,False,,,,False,,,False,,,,
ORD0000899,A000460,D000024,ADDR000577,bd95b527ff7e9b7c,PI001135,4840.0,0.0,,fashion,2026-02-20 13:07:57,delivered,1,2026-02-24 13:07:57,False,False,,,,False,,,False,,,,
ORD0000900,A000460,D000024,ADDR000577,bd95b527ff7e9b7c,PI000685,2700.0,193.81,,toys,2026-02-02 18:07:29,delivered,2,2026-02-06 18:07:29,False,False,,,,False,,,False,,,,
ORD0000901,A000460,D000024,ADDR000577,bd95b527ff7e9b7c,PI000685,18800.0,0.0,,electronics,2026-02-07 15:28:12,delivered,3,2026-02-09 15:28:12,False,False,,,,False,,,False,,,,
ORD0000902,A000460,D000024,ADDR000577,bd95b527ff7e9b7c,PI001135,7610.0,0.0,,home,2026-02-22 10:57:48,delivered,2,2026-02-23 10:57:48,False,False,,,,False,,,False,,,,
ORD0000903,A000461,D001083,ADDR000540,0f71103b8b311e71,PI000131,4910.0,0.0,,fashion,2026-02-09 15:18:59,delivered,2,2026-02-11 15:18:59,False,False,,,,False,,,False,,,,
ORD0000904,A000461,D001083,ADDR000540,0f71103b8b311e71,PI000984,750.0,0.0,,grocery,2026-01-16 23:32:15,pending,2,,False,False,,,,False,,,False,,,,
ORD0000905,A000461,D001083,ADDR000540,0f71103b8b311e71,PI000131,4440.0,247.1,,fashion,2026-02-02 09:07:37,delivered,1,2026-02-06 09:07:37,False,False,,,,False,,,False,,,,
ORD0000906,A000462,D000934,ADDR000017,31c55873626a9931,PI000591,4070.0,276.97,,electronics,2026-02-28 00:09:35,delivered,3,2026-03-02 00:09:35,False,False,,,,False,,,False,,,,
ORD0000907,A000462,D000934,ADDR000323,31c55873626a9931,PI000591,920.0,0.0,,toys,2026-02-04 13:22:38,failed,2,,True,False,,,,False,,,False,,,,
ORD0000908,A000462,D000013,ADDR000017,31c55873626a9931,PI000591,4470.0,0.0,,fashion,2026-02-17 07:58:46,delivered,1,2026-02-20 07:58:46,False,False,,,,False,,,False,,,,
ORD0000909,A000462,D000013,ADDR000017,31c55873626a9931,PI000591,620.0,0.0,,grocery,2026-02-21 02:20:07,delivered,2,2026-02-24 02:20:07,False,False,,,,False,,,False,,,,
ORD0000910,A000463,D000652,ADDR000547,38d052512b1f8895,PI001154,2250.0,0.0,,grocery,2026-02-20 08:43:39,delivered,1,2026-02-24 08:43:39,False,False,,,,False,,,False,,,,
ORD0000911,A000463,D000652,ADDR000547,38d052512b1f8895,PI001154,2120.0,204.04,,toys,2026-01-27 02:41:14,delivered,2,2026-01-29 02:41:14,False,False,,,,False,,,False,,,,
ORD0000912,A000463,D000652,ADDR000547,38d052512b1f8895,PI000189,8490.0,0.0,,electronics,2026-02-22 20:04:11,delivered,2,2026-02-25 20:04:11,False,False,,,,False,,,False,,,,
ORD0000913,A000463,D000652,ADDR000101,38d052512b1f8895,PI001154,10510.0,0.0,,electronics,2026-01-25 16:20:09,failed,1,,True,False,,,,False,,,False,,,,
ORD0000914,A000463,D000652,ADDR000547,38d052512b1f8895,PI001154,360.0,0.0,,grocery,2026-01-14 20:32:31,delivered,2,2026-01-18 20:32:31,False,False,,,,False,,,False,,,,
ORD0000915,A000465,D000125,ADDR000051,be8a6873d77ba33a,PI000482,3250.0,0.0,,home,2026-01-25 03:07:56,delivered,1,2026-01-28 03:07:56,False,False,,,,False,,,False,,,,
ORD0000916,A000465,D000599,ADDR000051,be8a6873d77ba33a,PI000174,14390.0,0.0,,electronics,2026-02-07 17:48:10,delivered,2,2026-02-10 17:48:10,False,False,,,,False,,,False,,,,
ORD0000917,A000465,D000125,ADDR000051,be8a6873d77ba33a,PI000482,5730.0,0.0,,electronics,2026-02-25 02:34:23,delivered,3,2026-02-28 02:34:23,False,False,,,,False,,,False,,,,
ORD0000918,A000465,D000599,ADDR000051,be8a6873d77ba33a,PI000174,3970.0,0.0,,home,2026-02-19 05:31:31,delivered,1,2026-02-23 05:31:31,False,False,,,,False,,,False,,,,
ORD0000919,A000465,D000599,ADDR000051,be8a6873d77ba33a,PI000482,1920.0,0.0,,grocery,2026-02-22 08:50:57,delivered,3,2026-02-24 08:50:57,False,False,,,,False,,,False,,,,
ORD0000920,A000466,D001114,ADDR000328,25ab6074e8ae41cc,PI000351,540.0,0.0,,toys,2026-01-23 23:00:45,delivered,1,2026-01-25 23:00:45,False,False,,,,False,,,False,,,,
ORD0000921,A000466,D000297,ADDR000054,25ab6074e8ae41cc,PI000351,1390.0,0.0,,fashion,2026-02-20 00:06:04,delivered,2,2026-02-23 00:06:04,False,False,,,,False,,,False,,,,
ORD0000922,A000467,D000990,ADDR000358,e82fb25ccd4f2187,PI000072,1310.0,0.0,,fashion,2026-02-15 14:59:52,delivered,1,2026-02-18 14:59:52,False,False,,,,False,,,False,,,,
ORD0000923,A000467,D000990,ADDR000358,e82fb25ccd4f2187,PI000072,3430.0,0.0,,fashion,2026-02-19 10:56:40,delivered,3,2026-02-20 10:56:40,False,False,,,,False,,,False,,,,
ORD0000924,A000467,D000142,ADDR000358,e82fb25ccd4f2187,PI000072,4820.0,0.0,,home,2026-01-21 03:27:41,delivered,1,2026-01-22 03:27:41,False,False,,,,False,,,False,,,,
ORD0000925,A000467,D000990,ADDR000358,e82fb25ccd4f2187,PI000072,8620.0,0.0,,electronics,2026-01-12 13:23:25,delivered,2,2026-01-15 13:23:25,False,False,,,,False,,,False,,,,
ORD0000926,A000468,D000881,ADDR000101,0901044243e5a003,PI001223,1350.0,0.0,,grocery,2026-02-11 16:38:14,delivered,2,2026-02-13 16:38:14,False,False,,,,False,,,False,,,,
ORD0000927,A000468,D000881,ADDR000101,0901044243e5a003,PI001223,3830.0,0.0,,fashion,2026-01-12 20:31:17,delivered,2,2026-01-14 20:31:17,False,False,,,,False,,,False,,,,
ORD0000928,A000468,D000881,ADDR000101,0901044243e5a003,PI001223,2490.0,740.82,RARE_912,fashion,2026-01-07 11:28:33,delivered,3,2026-01-10 11:28:33,False,False,,,,False,,,False,,,,
ORD0000929,A000470,D000176,ADDR000328,fd08b57555d1b661,PI000750,690.0,0.0,,grocery,2026-01-15 06:42:52,delivered,2,2026-01-18 06:42:52,False,False,,,,False,,,False,,,,
ORD0000930,A000470,D000176,ADDR000328,fd08b57555d1b661,PI000750,3110.0,0.0,,toys,2026-01-12 01:28:32,delivered,3,2026-01-14 01:28:32,False,False,,,,False,,,False,,,,
ORD0000931,A000470,D000176,ADDR000328,fd08b57555d1b661,PI000371,3430.0,0.0,,fashion,2026-02-27 04:48:01,delivered,3,2026-02-28 04:48:01,False,False,,,,False,,,False,,,,
ORD0000932,A000470,D000176,ADDR000328,fd08b57555d1b661,PI000371,9760.0,0.0,,electronics,2026-01-24 13:21:15,delivered,3,2026-01-25 13:21:15,False,False,,,,False,,,False,,,,
ORD0000933,A000470,D000176,ADDR000328,fd08b57555d1b661,PI000371,7950.0,0.0,,home,2026-02-26 23:37:40,failed,2,,True,False,,,,False,,,False,,,,
ORD0000934,A000470,D000176,ADDR000328,fd08b57555d1b661,PI000750,3340.0,0.0,,home,2026-01-07 00:54:38,delivered,3,2026-01-11 00:54:38,False,False,,,,False,,,False,,,,
ORD0000935,A000471,D000670,ADDR000430,e76d1ee0158848c1,PI001305,3520.0,0.0,,home,2026-01-31 22:32:14,failed,1,,True,False,,,,False,,,False,,,,
ORD0000936,A000472,D000609,ADDR000300,1b7e86e8a21df1cd,PI000926,4280.0,0.0,,fashion,2026-01-26 07:53:43,delivered,3,2026-01-30 07:53:43,False,False,,,,False,,,False,,,,
ORD0000937,A000472,D000609,ADDR000300,1b7e86e8a21df1cd,PI000926,4270.0,0.0,,fashion,2026-02-01 10:36:00,pending,1,,False,False,,,,False,,,False,,,,
ORD0000938,A000473,D000100,ADDR000492,0c212aa7825ce00c,PI000131,650.0,0.0,,books,2026-02-24 17:11:26,pending,1,,False,False,,,,False,,,False,,,,
ORD0000939,A000473,D000100,ADDR000492,0c212aa7825ce00c,PI000131,350.0,19.12,,grocery,2026-02-11 11:21:45,delivered,3,2026-02-12 11:21:45,False,False,,,,False,,,False,,,,
ORD0000940,A000473,D000100,ADDR000492,0c212aa7825ce00c,PI000351,3820.0,0.0,,toys,2026-02-08 13:06:31,delivered,2,2026-02-09 13:06:31,False,False,,,,False,,,False,,,,
ORD0000941,A000474,D000068,ADDR000036,129df3a6910e24e4,PI001240,1470.0,0.0,,fashion,2026-01-27 06:08:48,pending,1,,False,False,,,,False,,,False,,,,
ORD0000942,A000474,D000050,ADDR000036,129df3a6910e24e4,PI001240,1660.0,0.0,,home,2026-02-08 10:02:37,delivered,2,2026-02-12 10:02:37,False,False,,,,False,,,False,,,,
ORD0000943,A000475,D000498,ADDR000122,c5b1d647afb67e9f,PI001193,1660.0,0.0,,books,2026-02-26 16:22:40,delivered,1,2026-02-28 16:22:40,False,False,,,,False,,,False,,,,
ORD0000944,A000475,D000364,ADDR000122,c5b1d647afb67e9f,PI001193,7950.0,0.0,,electronics,2026-01-31 16:51:43,delivered,2,2026-02-03 16:51:43,False,False,,,,False,,,False,,,,
ORD0000945,A000475,D000364,ADDR000087,c5b1d647afb67e9f,PI001193,17750.0,0.0,,electronics,2026-01-22 21:47:10,delivered,3,2026-01-25 21:47:10,False,False,,,,False,,,False,,,,
ORD0000946,A000475,D000498,ADDR000122,c5b1d647afb67e9f,PI001193,2140.0,0.0,,home,2026-02-13 17:34:17,delivered,1,2026-02-17 17:34:17,False,False,,,,False,,,False,,,,
ORD0000947,A000477,D000584,ADDR000055,e76d1ee0158848c1,PI001028,3680.0,1181.85,RARE_158,fashion,2026-02-01 12:46:08,delivered,3,2026-02-04 12:46:08,False,False,,,,False,,,False,,,,
ORD0000948,A000477,D000498,ADDR000055,e76d1ee0158848c1,PI000775,1830.0,0.0,,grocery,2026-02-09 00:03:48,delivered,2,2026-02-12 00:03:48,False,False,,,,False,,,False,,,,
ORD0000949,A000477,D000584,ADDR000055,e76d1ee0158848c1,PI000775,1270.0,74.19,,home,2026-02-22 08:50:10,delivered,1,2026-02-26 08:50:10,False,False,,,,False,,,False,,,,
ORD0000950,A000477,D000584,ADDR000055,e76d1ee0158848c1,PI001028,3130.0,0.0,,fashion,2026-02-13 13:59:53,delivered,1,2026-02-17 13:59:53,False,False,,,,False,,,False,,,,
ORD0000951,A000477,D000498,ADDR000055,e76d1ee0158848c1,PI001028,4880.0,477.42,,fashion,2026-02-09 15:17:03,delivered,3,2026-02-11 15:17:03,False,False,,,,False,,,False,,,,
ORD0000952,A000479,D000242,ADDR000585,34e2e0b7e1cacee2,PI000392,6490.0,0.0,,home,2026-01-04 14:01:50,delivered,2,2026-01-06 14:01:50,False,False,,,,False,,,False,,,,
ORD0000953,A000480,D000787,ADDR000414,4cf317b075b9f3f3,PI000885,2240.0,0.0,,toys,2026-02-01 14:03:39,delivered,2,2026-02-05 14:03:39,False,False,,,,False,,,False,,,,
ORD0000954,A000480,D000787,ADDR000419,4cf317b075b9f3f3,PI000046,730.0,0.0,,toys,2026-02-11 19:30:05,delivered,2,2026-02-12 19:30:05,False,False,,,,False,,,False,,,,
ORD0000955,A000481,D000452,ADDR000323,cf3311e4a68b59d2,PI001345,2960.0,0.0,,home,2026-02-24 17:33:31,delivered,2,2026-02-25 17:33:31,False,False,,,,False,,,False,,,,
ORD0000956,A000481,D000452,ADDR000323,cf3311e4a68b59d2,PI001345,3760.0,0.0,,fashion,2026-02-07 23:36:59,delivered,2,2026-02-08 23:36:59,False,False,,,,False,,,False,,,,
ORD0000957,A000481,D000452,ADDR000358,cf3311e4a68b59d2,PI001345,1840.0,138.11,,fashion,2026-01-27 02:49:42,delivered,3,2026-01-29 02:49:42,False,False,,,,False,,,False,,,,
ORD0000958,A000482,D000197,ADDR000482,a4d8905cf5ea2ea8,PI000184,2410.0,0.0,,fashion,2026-02-05 21:45:18,delivered,3,2026-02-09 21:45:18,False,False,,,,False,,,False,,,,
ORD0000959,A000483,D000290,ADDR000399,4e23fb2ab3612762,PI000625,2700.0,0.0,,grocery,2026-02-28 05:18:45,delivered,3,2026-03-04 05:18:45,False,False,,,,False,,,False,,,,
ORD0000960,A000484,D000998,ADDR000219,2eea16811f15fe3a,PI000655,1900.0,0.0,,books,2026-01-27 02:56:42,delivered,1,2026-01-28 02:56:42,False,False,,,,False,,,False,,,,
