device_id,os_family,browser_family,ip_prefix,first_seen_at
D000793,iOS,Safari,10.133.234.0/24,2026-01-28 14:07:12
D000794,Android,Edge,10.72.249.0/24,2026-01-14 09:08:24
D000795,Linux,Chrome,10.22.217.0/24,2026-02-18 23:53:34
D000796,Android,Edge,10.131.36.0/24,2026-02-19 17:28:35
D000797,iOS,Chrome,10.182.133.0/24,2026-02-19 13:09:59
D000798,iOS,Chrome,10.190.79.0/24,2026-01-03 05:58:23
D000799,Android,Firefox,10.139.49.0/24,2026-01-26 07:50:56
D000800,Windows,Chrome,10.194.180.0/24,2026-01-14 20:58:35
D000801,Android,Firefox,10.129.171.0/24,2026-01-06 17:04:20
D000802,macOS,Firefox,10.135.140.0/24,2026-02-10 20:42:33
D000803,iOS,Chrome,10.7.121.0/24,2026-02-17 23:56:12
D000804,Android,Edge,10.141.101.0/24,2026-01-11 12:09:36
D000805,iOS,Safari,10.235.139.0/24,2026-01-23 20:09:26
D000806,Android,Firefox,10.125.55.0/24,2026-02-21 00:32:22
D000807,Android,Edge,10.69.236.0/24,2026-01-04 20:21:29
D000808,iOS,Safari,10.63.137.0/24,2026-02-14 02:04:21
D000809,Android,Edge,10.24.232.0/24,2026-02-08 11:22:19
D000810,iOS,Chrome,10.60.130.0/24,2026-02-11 11:44:51
D000811,iOS,Safari,10.17.67.0/24,2026-01-27 11:07:32
D000812,iOS,Safari,10.103.127.0/24,2026-02-17 02:24:55
D000813,Android,Chrome,10.237.47.0/24,2026-02-18 08:55:57
D000814,iOS,Safari,10.212.45.0/24,2026-01-13 13:46:46
D000815,Android,Edge,10.190.23.0/24,2026-02-21 03:37:19
D000816,Android,Edge,10.29.108.0/24,2026-01-20 17:45:41
D000817,macOS,Firefox,10.192.183.0/24,2026-01-07 14:22:22
D000818,iOS,Safari,10.51.253.0/24,2026-01-08 19:50:58
D000819,Android,Edge,10.14.101.0/24,2026-01-20 23:57:46
D000820,Android,Chrome,10.33.177.0/24,2026-02-28 10:16:40
D000821,Android,Chrome,10.85.23.0/24,2026-01-25 23:25:49
D000822,Android,Firefox,10.48.110.0/24,2026-01-05 02:37:19
D000823,macOS,Safari,10.146.37.0/24,2026-02-28 11:14:34
D000824,Android,Firefox,10.148.19.0/24,2026-02-06 22:02:58
D000825,Android,Chrome,10.167.35.0/24,2026-02-10 12:57:51
D000826,iOS,Safari,10.95.22.0/24,2026-02-05 03:35:33
D000827,iOS,Safari,10.53.59.0/24,2026-01-01 12:41:09
D000828,Android,Firefox,10.111.56.0/24,2026-01-08 21:58:05
D000829,Linux,Chrome,10.120.255.0/24,2026-02-22 00:00:08
D000830,Android,Edge,10.184.20.0/24,2026-02-19 13:43:03
D000831,Android,Chrome,10.62.3.0/24,2026-02-09 10:42:42
D000832,Android,Chrome,10.183.86.0/24,2026-01-08 18:54:06
D000833,iOS,Safari,10.68.91.0/24,2026-02-25 18:11:47
D000834,Android,Edge,10.77.137.0/24,2026-02-03 10:33:44
D000835,iOS,Safari,10.204.39.0/24,2026-01-25 02:13:53
D000836,iOS,Safari,10.73.67.0/24,2026-02-28 17:51:42
D000837,macOS,Safari,10.140.11.0/24,2026-01-26 01:44:26
D000838,iOS,Chrome,10.166.64.0/24,2026-02-17 22:21:33
D000839,Android,Firefox,10.83.184.0/24,2026-02-22 19:12:02
D000840,Android,Chrome,10.106.80.0/24,2026-01-26 00:50:28
D000841,Windows,Firefox,10.65.242.0/24,2026-01-26 16:43:17
D000842,iOS,Chrome,10.154.122.0/24,2026-02-08 05:03:33
D000843,iOS,Chrome,10.46.90.0/24,2026-02-15 13:13:10
D000844,iOS,Chrome,10.207.31.0/24,2026-01-04 15:43:09
D000845,Android,Firefox,10.210.216.0/24,2026-02-01 10:02:50
D000846,Windows,Edge,10.229.113.0/24,2026-01-31 11:19:09
D000847,Android,Edge,10.172.236.0/24,2026-02-14 06:58:15
D000848,Android,Firefox,10.169.61.0/24,2026-01-21 04:04:20
D000849,Android,Chrome,10.21.183.0/24,2026-01-27 00:26:49
D000850,iOS,Chrome,10.45.140.0/24,2026-01-29 23:05:11
D000851,Windows,Edge,10.81.217.0/24,2026-01-11 21:44:58
D000852,macOS,Safari,10.30.101.0/24,2026-01-26 01:00:11
D000853,macOS,Firefox,10.189.180.0/24,2026-02-14 10:08:02
D000854,iOS,Safari,10.53.30.0/24,2026-01-09 00:14:43
D000855,Android,Edge,10.188.177.0/24,2026-02-18 04:10:00
D000856,Android,Edge,10.196.100.0/24,2026-01-24 18:49:15
D000857,Android,Firefox,10.255.44.0/24,2026-01-06 17:13:47
D000858,Android,Chrome,10.111.166.0/24,2026-01-26 16:31:13
D000859,Android,Firefox,10.238.115.0/24,2026-01-10 21:01:10
D000860,Android,Firefox,10.75.186.0/24,2026-01-07 07:10:55
D000861,iOS,Safari,10.225.236.0/24,2026-01-18 13:08:13
D000862,iOS,Chrome,10.39.18.0/24,2026-02-09 15:09:23
D000863,Android,Chrome,10.190.195.0/24,2026-02-03 21:55:41
D000864,Android,Edge,10.38.56.0/24,2026-01-12 19:38:06
D000865,iOS,Safari,10.37.159.0/24,2026-01-20 17:05:10
D000866,macOS,Firefox,10.112.75.0/24,2026-02-04 18:11:32
D000867,iOS,Chrome,10.120.78.0/24,2026-01-19 12:00:28
D000868,Android,Edge,10.246.182.0/24,2026-01-03 23:01:59
D000869,macOS,Firefox,10.125.132.0/24,2026-01-19 13:37:57
D000870,Windows,Chrome,10.228.197.0/24,2026-02-05 23:26:11
D000871,Windows,Edge,10.81.68.0/24,2026-02-21 04:53:51
D000872,Windows,Edge,10.246.81.0/24,2026-01-31 18:19:35
D000873,macOS,Chrome,10.140.204.0/24,2026-02-05 03:22:28
D000874,Android,Edge,10.108.255.0/24,2026-02-06 01:48:03
D000875,iOS,Safari,10.206.122.0/24,2026-02-03 01:15:26
D000876,macOS,Firefox,10.163.187.0/24,2026-02-16 02:33:14
D000877,Android,Firefox,10.36.130.0/24,2026-01-09 10:43:24
D000878,Android,Firefox,10.31.128.0/24,2026-01-05 15:36:21
D000879,iOS,Chrome,10.44.203.0/24,2026-02-07 10:43:29
D000880,iOS,Safari,10.203.8.0/24,2026-01-04 02:31:28
D000881,Android,Firefox,10.109.65.0/24,2026-01-04 12:46:04
D000882,iOS,Safari,10.201.111.0/24,2026-01-05 13:37:28
D000883,Android,Firefox,10.125.137.0/24,2026-01-20 11:11:27
D000884,Android,Firefox,10.183.148.0/24,2026-01-04 03:36:53
D000885,macOS,Safari,10.9.18.0/24,2026-02-10 01:49:59
D000886,Android,Firefox,10.170.134.0/24,2026-02-07 15:43:58
D000887,Windows,Chrome,10.81.101.0/24,2026-01-10 15:51:35
D000888,Android,Firefox,10.182.4.0/24,2026-02-28 08:32:57
D000889,iOS,Safari,10.163.117.0/24,2026-02-22 04:05:51
D000890,iOS,Chrome,10.77.254.0/24,2026-01-15 22:41:44
D000891,Windows,Chrome,10.32.142.0/24,2026-01-21 09:28:24
D000892,Linux,Firefox,10.239.167.0/24,2026-02-10 02:03:08
D000893,iOS,Chrome,10.197.32.0/24,2026-02-21 23:56:07
D000894,iOS,Chrome,10.125.235.0/24,2026-02-27 04:27:01
D000895,Android,Edge,10.234.34.0/24,2026-01-10 20:12:01
D000896,iOS,Safari,10.60.20.0/24,2026-01-25 07:22:51
D000897,iOS,Chrome,10.155.213.0/24,2026-02-23 04:59:34
D000898,iOS,Safari,10.238.30.0/24,2026-01-06 17:57:29
D000899,Android,Edge,10.229.26.0/24,2026-02-10 06:08:05
D000900,Windows,Chrome,10.216.27.0/24,2026-01-06 11:52:29
D000901,Windows,Edge,10.234.192.0/24,2026-01-14 14:39:13
D000902,Android,Chrome,10.137.114.0/24,2026-02-13 22:20:46
D000903,iOS,Safari,10.61.91.0/24,2026-01-04 21:28:37
D000904,Android,Firefox,10.143.145.0/24,2026-01-06 01:41:51
D000905,iOS,Safari,10.86.18.0/24,2026-01-12 07:13:04
D000906,iOS,Chrome,10.119.46.0/24,2026-01-19 03:15:30
D000907,Android,Chrome,10.127.39.0/24,2026-02-18 15:05:03
D000908,Windows,Chrome,10.182.154.0/24,2026-02-22 09:27:47
D000909,iOS,Safari,10.104.65.0/24,2026-02-13 22:48:52
D000910,Android,Edge,10.120.187.0/24,2026-01-24 10:46:10
D000911,Android,Edge,10.142.43.0/24,2026-01-29 16:54:38
D000912,Windows,Edge,10.118.137.0/24,2026-02-06 22:32:37
D000913,Windows,Edge,10.251.211.0/24,2026-01-08 22:45:15
D000914,iOS,Safari,10.135.183.0/24,2026-01-25 20:09:28
D000915,Windows,Chrome,10.79.5.0/24,2026-02-27 14:25:32
D000916,Windows,Chrome,10.70.87.0/24,2026-01-17 13:10:46
D000917,Android,Chrome,10.117.135.0/24,2026-01-01 22:38:16
D000918,Android,Edge,10.215.7.0/24,2026-02-03 01:42:24
D000919,macOS,Chrome,10.237.71.0/24,2026-02-04 04:48:12
D000920,macOS,Firefox,10.111.72.0/24,2026-01-31 03:05:25
D000921,iOS,Chrome,10.180.131.0/24,2026-01-19 20:33:39
D000922,Windows,Edge,10.142.203.0/24,2026-01-02 14:44:36
D000923,Linux,Firefox,10.120.122.0/24,2026-01-08 12:30:02
D000924,Windows,Firefox,10.23.54.0/24,2026-02-21 17:47:55
D000925,Android,Chrome,10.240.219.0/24,2026-02-22 21:44:47
D000926,iOS,Safari,10.247.1.0/24,2026-02-27 15:28:13
D000927,iOS,Safari,10.200.33.0/24,2026-01-03 09:44:09
D000928,Android,Edge,10.231.232.0/24,2026-02-28 20:21:17
D000929,Linux,Chrome,10.231.154.0/24,2026-01-12 15:07:15
D000930,Android,Chrome,10.49.19.0/24,2026-02-14 23:19:09
D000931,Windows,Edge,10.105.103.0/24,2026-01-13 05:00:23
D000932,iOS,Safari,10.255.136.0/24,2026-01-18 15:26:08
D000933,Android,Edge,10.64.182.0/24,2026-01-12 01:10:23
D000934,Android,Edge,10.186.3.0/24,2026-01-12 23:15:37
D000935,iOS,Safari,10.45.88.0/24,2026-02-15 13:25:59
D000936,iOS,Chrome,10.6.133.0/24,2026-02-21 21:19:52
D000937,Android,Edge,10.200.209.0/24,2026-01-17 13:45:46
D000938,iOS,Safari,10.113.239.0/24,2026-02-18 00:03:32
D000939,Windows,Firefox,10.193.101.0/24,2026-02-04 18:48:06
D000940,iOS,Chrome,10.10.158.0/24,2026-02-10 02:54:23
D000941,Android,Chrome,10.227.141.0/24,2026-01-20 00:07:56
D000942,Windows,Chrome,10.96.215.0/24,2026-01-14 14:25:15
D000943,Android,Edge,10.165.240.0/24,2026-01-20 01:29:58
D000944,Android,Chrome,10.6.215.0/24,2026-02-10 01:15:59
D000945,Android,Chrome,10.244.6.0/24,2026-02-16 22:55:44
D000946,Windows,Edge,10.229.32.0/24,2026-01-02 01:18:53
D000947,iOS,Safari,10.21.59.0/24,2026-02-01 16:43:52
D000948,macOS,Firefox,10.254.196.0/24,2026-01-27 19:14:19
D000949,iOS,Chrome,10.113.213.0/24,2026-02-02 20:48:50
D000950,Android,Chrome,10.177.167.0/24,2026-02-04 14:00:47
D000951,macOS,Safari,10.61.177.0/24,2026-02-20 15:59:43
D000952,Android,Edge,10.179.124.0/24,2026-02-06 23:57:22
D000953,Android,Edge,10.193.138.0/24,2026-02-24 21:57:57
D000954,macOS,Chrome,10.254.190.0/24,2026-02-05 05:46:13
D000955,Android,Chrome,10.199.150.0/24,2026-01-26 21:48:34
D000956,Android,Chrome,10.9.72.0/24,2026-02-21 21:18:53
D000957,iOS,Safari,10.21.42.0/24,2026-02-25 11:25:29
D000958,Android,Firefox,10.108.185.0/24,2026-02-13 02:14:22
D000959,macOS,Safari,10.57.6.0/24,2026-02-26 13:47:20
D000960,Android,Firefox,10.76.57.0/24,2026-01-13 19:18:07
D000961,Windows,Edge,10.130.234.0/24,2026-01-30 15:06:03
D000962,Android,Chrome,10.210.184.0/24,2026-01-09 16:22:05
D000963,Android,Firefox,10.31.194.0/24,2026-01-16 13:53:00
D000964,iOS,Chrome,10.12.91.0/24,2026-02-02 06:38:15
D000965,Android,Firefox,10.113.193.0/24,2026-01-20 16:22:45
D000966,Windows,Chrome,10.174.204.0/24,2026-02-15 22:48:30
D000967,Android,Edge,10.152.69.0/24,2026-02-15 14:59:33
D000968,iOS,Safari,10.140.235.0/24,2026-01-29 00:41:25
D000969,Windows,Edge,10.193.41.0/24,2026-01-30 01:21:54
D000970,Android,Firefox,10.182.190.0/24,2026-01-14 08:50:26
D000971,Android,Chrome,10.241.198.0/24,2026-02-26 08:17:55
D000972,Android,Firefox,10.74.0.0/24,2026-02-09 23:25:19
D000973,Android,Firefox,10.164.46.0/24,2026-01-31 08:36:50
D000974,Android,Firefox,10.90.151.0/24,2026-01-16 00:13:20
D000975,Android,Firefox,10.145.35.0/24,2026-01-09 09:50:00
D000976,Android,Chrome,10.246.78.0/24,2026-02-17 11:20:24
D000977,Windows,Firefox,10.25.95.0/24,2026-02-14 00:35:55
D000978,iOS,Chrome,10.205.212.0/24,2026-01-23 15:35:06
D000979,Android,Chrome,10.88.77.0/24,2026-01-27 23:23:22
D000980,Android,Chrome,10.39.224.0/24,2026-02-09 20:29:13
D000981,Android,Edge,10.231.117.0/24,2026-02-10 09:09:24
D000982,iOS,Safari,10.72.142.0/24,2026-02-13 06:57:53
D000983,Windows,Chrome,10.145.249.0/24,2026-02-05 16:12:57
D000984,iOS,Chrome,10.84.135.0/24,2026-01-14 21:37:41
D000985,Android,Firefox,10.172.149.0/24,2026-01-19 04:40:19
D000986,Windows,Chrome,10.186.107.0/24,2026-02-08 13:24:21
D000987,Android,Firefox,10.53.248.0/24,2026-02-09 07:21:33
D000988,Android,Chrome,10.151.42.0/24,2026-01-22 07:30:19
D000989,Linux,Firefox,10.229.60.0/24,2026-01-06 12:24:19
D000990,Android,Edge,10.4.165.0/24,2026-01-05 11:44:38
D000991,iOS,Safari,10.28.167.0/24,2026-01-22 18:46:51
D000992,Android,Firefox,10.165.212.0/24,2026-01-26 00:04:16
D000993,Android,Edge,10.226.162.0/24,2026-02-21 06:05:19
D000994,Android,Edge,10.102.221.0/24,2026-02-06 08:18:07
D000995,Windows,Chrome,10.45.28.0/24,2026-02-15 03:23:48
D000996,iOS,Safari,10.255.134.0/24,2026-02-21 04:21:35
D000997,Linux,Firefox,10.190.27.0/24,2026-01-01 08:33:00
D000998,Android,Chrome,10.255.122.0/24,2026-01-02 09:50:53
D000999,Windows,Edge,10.23.197.0/24,2026-01-27 07:29:31
D001000,Android,Chrome,10.197.158.0/24,2026-02-16 10:45:15
D001001,Android,Firefox,10.117.101.0/24,2026-02-16 20:49:07
D001002,Android,Firefox,10.98.193.0/24,2026-01-08 07:43:05
D001003,iOS,Safari,10.199.132.0/24,2026-02-20 16:36:54
D001004,Android,Edge,10.151.29.0/24,2026-01-14 12:06:49
D001005,Android,Chrome,10.221.76.0/24,2026-02-06 09:59:49
D001006,Android,Edge,10.187.21.0/24,2026-02-02 01:29:56
D001007,Windows,Edge,10.237.217.0/24,2026-01-25 05:30:35
D001008,iOS,Chrome,10.12.185.0/24,2026-02-27 00:52:45
D001009,Android,Edge,10.254.140.0/24,2026-02-09 19:01:23
D001010,Android,Edge,10.156.167.0/24,2026-02-20 13:59:28
D001011,iOS,Safari,10.29.23.0/24,2026-01-02 04:55:55
D001012,Windows,Edge,10.179.36.0/24,2026-01-06 21:42:13
D001013,Android,Firefox,10.47.7.0/24,2026-01-25 09:44:56
D001014,iOS,Chrome,10.36.91.0/24,2026-01-31 22:45:09
D001015,Linux,Chrome,10.52.64.0/24,2026-01-08 10:44:48
D001016,Android,Edge,10.56.18.0/24,2026-01-29 02:14:18
D001017,Android,Edge,10.121.172.0/24,2026-01-21 08:30:57
D001018,Windows,Chrome,10.220.197.0/24,2026-01-31 13:45:11
D001019,Android,Edge,10.94.180.0/24,2026-02-08 04:38:06
D001020,Android,Edge,10.2.70.0/24,2026-02-21 16:36:51
D001021,Android,Edge,10.144.169.0/24,2026-02-27 22:59:10
D001022,Android,Edge,10.162.141.0/24,2026-02-24 09:12:15
D001023,Android,Firefox,10.22.224.0/24,2026-02-18 17:42:21
D001024,Android,Chrome,10.111.217.0/24,2026-02-19 16:18:32
D001025,Windows,Chrome,10.234.20.0/24,2026-02-19 04:22:10
D001026,Android,Firefox,10.174.173.0/24,2026-02-09 02:23:26
D001027,Windows,Firefox,10.190.251.0/24,2026-02-09 19:09:13
D001028,Windows,Firefox,10.18.129.0/24,2026-01-26 02:15:16
D001029,iOS,Chrome,10.47.226.0/24,2026-02-20 06:13:32
D001030,iOS,Safari,10.248.186.0/24,2026-01-03 00:48:02
D001031,Android,Chrome,10.33.250.0/24,2026-02-21 06:35:35
D001032,Android,Firefox,10.234.84.0/24,2026-01-01 17:50:17
D001033,iOS,Safari,10.86.236.0/24,2026-02-07 23:15:02
D001034,iOS,Chrome,10.93.179.0/24,2026-02-13 23:53:22
D001035,Windows,Chrome,10.228.55.0/24,2026-02-12 08:28:38
D001036,macOS,Safari,10.39.221.0/24,2026-01-26 10:01:02
D001037,iOS,Safari,10.184.119.0/24,2026-02-17 18:52:51
D001038,Android,Chrome,10.149.34.0/24,2026-01-29 02:15:09
D001039,Android,Firefox,10.164.131.0/24,2026-01-17 17:03:49
D001040,macOS,Safari,10.192.163.0/24,2026-02-24 08:53:26
D001041,Android,Edge,10.162.159.0/24,2026-01-17 08:44:06
D001042,Android,Edge,10.122.49.0/24,2026-01-11 12:32:45
D001043,Android,Chrome,10.38.114.0/24,2026-02-06 18:58:00
D001044,Android,Chrome,10.180.166.0/24,2026-02-26 15:26:46
D001045,Android,Chrome,10.16.176.0/24,2026-01-11 03:09:21
D001046,Android,Chrome,10.140.51.0/24,2026-01-08 07:34:11
D001047,Android,Chrome,10.111.9.0/24,2026-01-21 15:01:19
D001048,Linux,Chrome,10.177.235.0/24,2026-01-12 08:11:29
D001049,Android,Chrome,10.217.118.0/24,2026-01-12 20:21:45
D001050,Windows,Firefox,10.115.32.0/24,2026-02-10 04:20:50
D001051,Android,Chrome,10.202.222.0/24,2026-01-25 00:50:21
D001052,Android,Edge,10.254.147.0/24,2026-01-27 14:12:36
D001053,iOS,Safari,10.210.234.0/24,2026-01-25 01:21:02
D001054,Android,Firefox,10.112.148.0/24,2026-01-07 03:42:42
D001055,Windows,Edge,10.240.87.0/24,2026-01-24 02:41:07
D001056,Android,Edge,10.175.40.0/24,2026-01-27 11:50:32
D001057,Android,Chrome,10.219.71.0/24,2026-01-03 03:17:33
D001058,Android,Firefox,10.9.28.0/24,2026-01-25 02:57:35
D001059,Android,Chrome,10.201.223.0/24,2026-02-12 07:03:42
D001060,Android,Edge,10.87.194.0/24,2026-01-21 00:55:47
D001061,Linux,Firefox,10.84.89.0/24,2026-01-02 10:22:17
D001062,Android,Chrome,10.107.219.0/24,2026-02-15 15:41:13
D001063,Android,Edge,10.186.62.0/24,2026-01-26 01:35:23
D001064,Windows,Firefox,10.110.102.0/24,2026-01-23 13:54:48
D001065,Android,Edge,10.43.122.0/24,2026-01-15 00:00:01
D001066,Windows,Edge,10.122.250.0/24,2026-02-27 19:59:57
D001067,Android,Firefox,10.224.95.0/24,2026-01-16 05:43:31
D001068,Android,Chrome,10.208.22.0/24,2026-01-30 13:15:04
D001069,Android,Firefox,10.18.88.0/24,2026-01-28 17:51:00
D001070,Android,Edge,10.67.156.0/24,2026-01-26 16:53:27
D001071,iOS,Chrome,10.16.49.0/24,2026-02-20 03:50:10
D001072,iOS,Safari,10.14.129.0/24,2026-01-21 10:11:10
D001073,Android,Chrome,10.47.139.0/24,2026-02-14 00:35:29
D001074,iOS,Safari,10.197.17.0/24,2026-02-15 06:44:12
D001075,Windows,Edge,10.64.66.0/24,2026-01-04 12:16:42
D001076,Android,Firefox,10.41.81.0/24,2026-01-24 18:25:38
D001077,Android,Edge,10.163.60.0/24,2026-02-22 04:47:08
D001078,Windows,Firefox,10.193.174.0/24,2026-01-12 00:03:53
D001079,Android,Chrome,10.74.163.0/24,2026-02-04 17:44:38
D001080,Android,Chrome,10.116.199.0/24,2026-01-22 13:02:29
D001081,Android,Chrome,10.57.9.0/24,2026-02-01 00:16:23
D001082,iOS,Safari,10.101.222.0/24,2026-02-24 04:14:35
D001083,Android,Chrome,10.63.135.0/24,2026-01-02 17:38:12
D001084,iOS,Safari,10.208.236.0/24,2026-01-13 12:27:08
D001085,Android,Firefox,10.161.253.0/24,2026-01-24 21:49:14
D001086,macOS,Safari,10.82.128.0/24,2026-02-20 21:25:30
D001087,macOS,Chrome,10.212.129.0/24,2026-01-10 12:41:05
D001088,Android,Firefox,10.137.168.0/24,2026-01-06 00:23:21
D001089,Android,Firefox,10.140.181.0/24,2026-01-03 14:42:48
D001090,Android,Firefox,10.165.1.0/24,2026-01-01 23:46:33
D001091,Android,Firefox,10.201.19.0/24,2026-01-29 20:19:40
D001092,Android,Firefox,10.192.70.0/24,2026-02-15 11:48:35
D001093,Android,Firefox,10.166.255.0/24,2026-02-24 11:08:53
D001094,iOS,Chrome,10.101.247.0/24,2026-02-26 01:19:15
D001095,Android,Edge,10.182.191.0/24,2026-01-21 16:00:39
D001096,iOS,Safari,10.116.125.0/24,2026-02-18 02:33:26
D001097,Android,Chrome,10.238.244.0/24,2026-01-30 15:01:30
D001098,Android,Chrome,10.255.48.0/24,2026-01-27 08:20:06
D001099,Windows,Edge,10.142.194.0/24,2026-02-03 10:25:40
D001100,Android,Firefox,10.110.11.0/24,2026-01-19 15:58:05
D001101,Windows,Edge,10.247.186.0/24,2026-01-05 16:37:22
D001102,iOS,Safari,10.117.111.0/24,2026-01-24 22:50:17
D001103,iOS,Chrome,10.52.174.0/24,2026-02-21 00:29:03
D001104,macOS,Chrome,10.168.109.0/24,2026-01-02 16:45:30
D001105,Android,Chrome,10.184.128.0/24,2026-02-28 23:56:33
D001106,iOS,Chrome,10.91.182.0/24,2026-01-27 12:23:16
D001107,iOS,Safari,10.96.180.0/24,2026-02-27 20:41:36
D001108,Android,Firefox,10.214.45.0/24,2026-02-27 10:43:38
D001109,Windows,Edge,10.200.232.0/24,2026-01-11 21:45:04
D001110,Android,Firefox,10.10.174.0/24,2026-02-05 20:32:34
D001111,Android,Edge,10.173.211.0/24,2026-02-22 06:07:04
D001112,Android,Chrome,10.209.31.0/24,2026-02-18 12:09:39
D001113,Windows,Chrome,10.112.108.0/24,2026-02-08 03:46:39
D001114,Android,Chrome,10.69.101.0/24,2026-01-01 08:41:56
D001115,Android,Chrome,10.30.167.0/24,2026-01-26 06:22:33
D001116,Windows,Chrome,10.8.51.0/24,2026-01-22 20:24:33
D001117,Windows,Firefox,10.81.32.0/24,2026-02-20 22:32:03
D001118,macOS,Safari,10.133.118.0/24,2026-02-10 13:17:55
D001119,Android,Firefox,10.141.71.0/24,2026-02-17 15:39:36
D001120,macOS,Chrome,10.72.69.0/24,2026-02-25 05:46:03
D001121,iOS,Chrome,10.233.29.0/24,2026-02-05 09:33:51
D001122,Android,Chrome,10.52.113.0/24,2026-02-24 04:17:55
D001123,Android,Firefox,10.135.62.0/24,2026-01-31 18:01:46
D001124,iOS,Chrome,10.181.132.0/24,2026-01-18 05:25:06
D001125,Android,Firefox,10.147.174.0/24,2026-01-19 23:14:17
D001126,Android,Firefox,10.153.38.0/24,2026-02-24 15:11:07
D001127,iOS,Chrome,10.91.87.0/24,2026-02-11 08:54:45
D001128,Windows,Firefox,10.212.27.0/24,2026-01-07 09:09:36
D001129,Android,Edge,10.164.255.0/24,2026-01-20 01:04:50
D001130,Android,Chrome,10.120.113.0/24,2026-01-31 20:53:17
D001131,iOS,Safari,10.51.123.0/24,2026-01-04 09:13:20
D001132,iOS,Safari,10.159.227.0/24,2026-02-12 02:39:34
D001133,iOS,Chrome,10.161.73.0/24,2026-02-22 12:49:42
D001134,Windows,Chrome,10.36.181.0/24,2026-02-28 09:22:13
D001135,Windows,Edge,10.131.31.0/24,2026-01-15 16:58:20
D001136,Android,Edge,10.204.30.0/24,2026-01-13 22:11:55
D001137,Android,Firefox,10.232.240.0/24,2026-02-21 10:41:16
D001138,Windows,Chrome,10.95.191.0/24,2026-01-08 00:44:26
D001139,macOS,Firefox,10.26.104.0/24,2026-02-28 09:45:28
D001140,Android,Firefox,10.186.70.0/24,2026-02-03 18:15:54
D001141,Android,Edge,10.48.87.0/24,2026-02-20 02:34:29
D001142,iOS,Safari,10.82.183.0/24,2026-01-22 08:47:17
D001143,Windows,Chrome,10.221.161.0/24,2026-02-09 01:22:12
D001144,Android,Edge,10.123.161.0/24,2026-02-08 02:43:49
D001145,Android,Chrome,10.224.185.0/24,2026-02-27 23:50:51
D001146,Android,Firefox,10.102.219.0/24,2026-01-23 12:57:14
D001147,iOS,Safari,10.161.251.0/24,2026-02-25 02:20:21
D001148,Windows,Edge,10.12.152.0/24,2026-01-28 23:11:12
D001149,iOS,Chrome,10.168.176.0/24,2026-02-04 05:28:16
D001150,Windows,Chrome,10.158.60.0/24,2026-02-21 19:02:50
D001151,Android,Edge,10.240.60.0/24,2026-01-26 12:22:09
D001152,Android,Edge,10.20.92.0/24,2026-02-09 15:40:44
D001153,Android,Edge,10.179.40.0/24,2026-01-04 18:59:01
D001154,Android,Firefox,10.54.60.0/24,2026-01-21 05:26:31
D001155,Android,Chrome,10.5.81.0/24,2026-02-04 06:34:18
D001156,iOS,Safari,10.146.160.0/24,2026-02-17 17:52:44
D001157,Android,Chrome,10.176.223.0/24,2026-02-24 04:49:45
D001158,Android,Firefox,10.15.119.0/24,2026-01-31 06:11:21
D001159,Windows,Chrome,10.77.233.0/24,2026-01-07 07:39:12
D001160,Android,Edge,10.166.79.0/24,2026-02-17 04:25:20
D001161,Android,Chrome,10.51.85.0/24,2026-02-05 13:15:34
D001162,Android,Firefox,10.51.235.0/24,2026-01-15 19:53:35
D001163,Android,Chrome,10.87.218.0/24,2026-01-16 18:37:30
D001164,Android,Edge,10.169.152.0/24,2026-01-19 18:37:08
D001165,Android,Chrome,10.245.120.0/24,2026-02-28 19:23:21
D001166,iOS,Safari,10.86.55.0/24,2026-01-31 16:47:58
D001167,Windows,Edge,10.163.42.0/24,2026-02-25 09:07:35
D001168,Android,Chrome,10.167.198.0/24,2026-02-10 13:04:33
D001169,iOS,Chrome,10.208.103.0/24,2026-01-12 23:11:51
D001170,iOS,Safari,10.19.52.0/24,2026-02-27 02:03:11
D001171,Android,Edge,10.16.74.0/24,2026-02-20 13:20:23
D001172,iOS,Chrome,10.125.153.0/24,2026-02-26 13:50:35
D001173,macOS,Chrome,10.95.215.0/24,2026-02-01 13:38:07
D001174,iOS,Chrome,10.82.162.0/24,2026-01-20 05:57:59
D001175,Android,Firefox,10.109.82.0/24,2026-02-13 02:20:28
D001176,Android,Firefox,10.28.1.0/24,2026-02-20 03:57:06
D001177,Android,Edge,10.200.134.0/24,2026-01-19 05:26:22
D001178,Android,Firefox,10.94.229.0/24,2026-02-15 06:17:12
D001179,macOS,Safari,10.243.195.0/24,2026-01-08 14:28:01
D001180,Android,Chrome,10.44.80.0/24,2026-02-02 18:36:11
D001181,Android,Firefox,10.38.255.0/24,2026-02-05 08:10:44
D001182,Windows,Chrome,10.247.40.0/24,2026-02-07 18:11:49
D001183,Android,Edge,10.228.107.0/24,2026-01-29 20:18:35
D001184,Android,Firefox,10.138.209.0/24,2026-02-02 08:40:51
D001185,iOS,Safari,10.180.140.0/24,2026-02-27 18:45:52
D001186,Android,Firefox,10.143.43.0/24,2026-02-12 18:13:39
D001187,Android,Chrome,10.111.37.0/24,2026-01-13 10:21:04
D001188,iOS,Chrome,10.251.159.0/24,2026-01-03 10:57:48
D001189,Android,Firefox,10.61.128.0/24,2026-01-23 05:53:27
D001190,Android,Chrome,10.58.115.0/24,2026-02-25 14:17:56
