account_id,community_id
A016011,4755
A016012,0
A016013,20
A016014,24
A016015,4756
A016016,13
A016017,1
A016018,12
A016019,6
A016020,4757
A016021,4758
A016022,12
A016023,31
A016024,0
A016025,13
A016026,7
A016027,24
A016028,19
A016029,4759
A016030,27
A016031,4760
A016032,4761
A016033,6
A016034,14
A016035,4762
A016036,4763
A016037,1
A016038,16
A016039,1
A016040,0
A016041,4764
A016042,4765
A016043,31
A016044,15
A016045,3
A016046,38
A016047,4766
A016048,4767
A016049,7
A016050,13
A016051,2
A016052,4
A016053,4768
A016054,4769
A016055,21
A016056,3
A016057,30
A016058,6
A016059,3
A016060,0
A016061,34
A016062,4770
A016063,0
A016064,4771
A016065,19
A016066,14
A016067,4772
A016068,24
A016069,19
A016070,1
A016071,23
A016072,4773
A016073,9
A016074,3
A016075,22
A016076,27
A016077,31
A016078,16
A016079,13
A016080,3
A016081,31
A016082,23
A016083,4774
A016084,17
A016085,4775
A016086,1
A016087,4776
A016088,22
A016089,0
A016090,2
A016091,4777
A016092,4778
A016093,2
A016094,26
A016095,6
A016096,28
A016097,13
A016098,34
A016099,24
A016100,21
A016101,31
A016102,24
A016103,4779
A016104,4
A016105,1
A016106,4780
A016107,12
A016108,16
A016109,0
A016110,4781
A016111,26
A016112,4782
A016113,0
A016114,18
A016115,9
A016116,5
A016117,1
A016118,1
A016119,1
A016120,4783
A016121,16
A016122,4784
A016123,0
A016124,10
A016125,23
A016126,24
A016127,4785
A016128,0
A016129,33
A016130,28
A016131,2
A016132,4786
A016133,27
A016134,15
A016135,6
A016136,1
A016137,18
A016138,1
A016139,4787
A016140,4788
A016141,4
A016142,24
A016143,16
A016144,0
A016145,28
A016146,16
A016147,14
A016148,34
A016149,14
A016150,1
A016151,24
A016152,18
A016153,14
A016154,13
A016155,20
A016156,9
A016157,2
A016158,4789
A016159,12
A016160,10
A016161,16
A016162,27
A016163,33
A016164,2
A016165,4790
A016166,10
A016167,1
A016168,4791
A016169,4792
A016170,9
A016171,12
A016172,5
A016173,16
A016174,3
A016175,29
A016176,2
A016177,2
A016178,26
A016179,4793
A016180,4794
A016181,1
A016182,4795
A016183,14
A016184,24
A016185,4796
A016186,11
A016187,0
A016188,4797
A016189,13
A016190,2
A016191,19
A016192,31
A016193,13
A016194,4798
A016195,4
A016196,19
A016197,10
A016198,3
A016199,5
A016200,4799
A016201,27
A016202,28
A016203,4800
A016204,5
A016205,29
A016206,16
A016207,4801
A016208,4802
A016209,23
A016210,7
A016211,24
A016212,22
A016213,4803
A016214,4804
A016215,21
A016216,1
A016217,4805
A016218,11
A016219,9
A016220,4806
A016221,4807
A016222,20
A016223,21
A016224,4808
A016225,2
A016226,4809
A016227,0
A016228,2
A016229,2
A016230,4810
A016231,9
A016232,0
A016233,11
A016234,19
A016235,23
A016236,28
A016237,19
A016238,3
A016239,4811
A016240,7
A016241,9
A016242,15
A016243,24
A016244,4812
A016245,2
A016246,1
A016247,5
A016248,4813
A016249,2
A016250,20
A016251,13
A016252,7
A016253,2
A016254,9
A016255,4814
A016256,22
A016257,26
A016258,22
A016259,0
A016260,4815
A016261,24
A016262,4816
A016263,14
A016264,4817
A016265,17
A016266,11
A016267,4818
A016268,4819
A016269,20
A016270,5
A016271,4820
A016272,26
A016273,4821
A016274,2
A016275,4822
A016276,21
A016277,11
A016278,2
A016279,28
A016280,4823
A016281,4824
A016282,4825
A016283,15
A016284,4826
A016285,18
A016286,19
A016287,9
A016288,8
A016289,0
A016290,4827
A016291,12
A016292,7
A016293,4828
A016294,7
A016295,38
A016296,0
A016297,7
A016298,33
A016299,0
A016300,8
A016301,2
A016302,3
A016303,4829
A016304,30
A016305,38
A016306,34
A016307,4830
A016308,4831
A016309,4832
A016310,4833
A016311,0
A016312,13
A016313,4834
A016314,10
A016315,4835
A016316,1
A016317,19
A016318,0
A016319,13
A016320,10
A016321,0
A016322,4836
A016323,4837
A016324,4838
A016325,4839
A016326,4840
A016327,18
A016328,4841
A016329,21
A016330,0
A016331,0
A016332,30
A016333,6
A016334,4
A016335,4842
A016336,12
A016337,4843
A016338,29
A016339,0
A016340,3
A016341,17
A016342,3
A016343,0
A016344,4
A016345,4844
A016346,4845
A016347,26
A016348,22
A016349,4846
A016350,4847
A016351,3
A016352,4
A016353,34
A016354,4848
A016355,0
A016356,31
A016357,38
A016358,4849
A016359,1
A016360,25
A016361,34
A016362,4850
A016363,12
A016364,4851
A016365,8
A016366,19
A016367,1
A016368,22
A016369,4852
A016370,0
A016371,21
A016372,26
A016373,3
A016374,1
A016375,32
A016376,4853
A016377,0
A016378,0
A016379,15
A016380,16
A016381,1
A016382,0
A016383,1
A016384,4
A016385,26
A016386,1
A016387,32
A016388,15
A016389,8
A016390,27
A016391,4854
A016392,14
A016393,16
A016394,23
A016395,0
A016396,4
A016397,26
A016398,25
A016399,10
A016400,26
A016401,5
A016402,18
A016403,0
A016404,2
A016405,22
A016406,20
A016407,12
A016408,0
A016409,4855
A016410,19
A016411,9
A016412,9
A016413,22
A016414,29
A016415,14
A016416,20
A016417,13
A016418,11
A016419,21
A016420,9
A016421,8
A016422,29
A016423,12
A016424,6
A016425,4
A016426,7
A016427,6
A016428,4856
A016429,8
A016430,0
A016431,4857
A016432,23
A016433,4858
A016434,21
A016435,4859
A016436,7
A016437,13
A016438,24
A016439,32
A016440,30
A016441,4860
A016442,5
A016443,4861
A016444,4862
A016445,3
A016446,8
A016447,17
A016448,4863
A016449,25
A016450,23
A016451,4864
A016452,4865
A016453,5
A016454,2
A016455,17
A016456,34
A016457,10
A016458,4866
A016459,6
A016460,4867
A016461,20
A016462,4868
A016463,17
A016464,14
A016465,4869
A016466,29
A016467,25
A016468,27
A016469,4870
A016470,9
A016471,4871
A016472,26
A016473,4872
A016474,4873
A016475,3
A016476,0
A016477,4874
A016478,24
A016479,1
A016480,2
A016481,4875
A016482,31
A016483,6
A016484,1
A016485,4876
A016486,17
A016487,24
A016488,31
A016489,4877
A016490,4
A016491,4878
A016492,4
A016493,12
A016494,14
A016495,22
A016496,22
A016497,5
A016498,10
A016499,29
A016500,8
A016501,4879
A016502,30
A016503,4880
A016504,3
A016505,2
A016506,4881
A016507,4882
A016508,2
A016509,4883
A016510,12
A016511,34
A016512,4884
A016513,4885
A016514,1
A016515,18
A016516,4886
A016517,28
A016518,4887
A016519,20
A016520,7
A016521,32
A016522,4888
A016523,6
A016524,1
A016525,32
A016526,27
A016527,20
A016528,31
A016529,10
A016530,6
A016531,4889
A016532,13
A016533,0
A016534,14
A016535,23
A016536,4
A016537,4890
A016538,4891
A016539,4
A016540,9
A016541,4892
A016542,26
A016543,4893
A016544,4894
A016545,4895
A016546,11
A016547,0
A016548,1
A016549,4896
A016550,25
A016551,6
A016552,4897
A016553,1
A016554,21
A016555,24
A016556,4898
A016557,4
A016558,9
A016559,2
A016560,4899
A016561,4900
A016562,0
A016563,7
A016564,38
A016565,4901
A016566,7
A016567,1
A016568,15
A016569,2
A016570,20
A016571,7
A016572,1
A016573,18
A016574,0
A016575,32
A016576,3
A016577,18
A016578,4902
A016579,9
A016580,31
A016581,10
A016582,12
A016583,27
A016584,0
A016585,4903
A016586,26
A016587,4904
A016588,0
A016589,28
A016590,25
A016591,26
A016592,4905
A016593,6
A016594,4906
A016595,2
A016596,10
A016597,7
A016598,4907
A016599,3
A016600,4908
A016601,0
A016602,5
A016603,15
A016604,22
A016605,10
A016606,4909
A016607,20
A016608,18
A016609,4910
A016610,4911
A016611,6
A016612,34
A016613,22
A016614,11
A016615,0
A016616,2
A016617,4912
A016618,33
A016619,4913
A016620,1
A016621,9
A016622,33
A016623,4914
A016624,3
A016625,0
A016626,0
A016627,0
A016628,4915
A016629,4916
A016630,34
A016631,28
A016632,30
A016633,4917
A016634,12
A016635,21
A016636,19
A016637,1
A016638,4918
A016639,20
A016640,4919
A016641,0
A016642,17
A016643,38
A016644,14
A016645,20
A016646,0
A016647,7
A016648,19
A016649,38
A016650,31
A016651,7
A016652,34
A016653,4920
A016654,5
A016655,20
A016656,28
A016657,2
A016658,4
A016659,13
A016660,4921
A016661,4922
A016662,6
A016663,24
A016664,3
A016665,2
A016666,0
A016667,4923
A016668,15
A016669,6
A016670,4924
A016671,11
A016672,1
A016673,28
A016674,20
A016675,2
A016676,25
A016677,23
A016678,4925
A016679,24
A016680,13
A016681,24
A016682,1
A016683,11
A016684,28
A016685,33
A016686,4926
A016687,11
A016688,4927
A016689,4928
A016690,1
A016691,4929
A016692,4930
A016693,26
A016694,2
A016695,5
A016696,34
A016697,27
A016698,28
A016699,4931
A016700,4932
A016701,8
A016702,4933
A016703,4934
A016704,4935
A016705,7
A016706,4
A016707,1
A016708,4936
A016709,18
A016710,25
A016711,2
A016712,4937
A016713,26
A016714,25
A016715,18
A016716,1
A016717,5
A016718,4938
A016719,8
A016720,19
A016721,1
A016722,26
A016723,28
A016724,3
A016725,26
A016726,23
A016727,22
A016728,2
A016729,14
A016730,19
A016731,3
A016732,3
A016733,26
A016734,0
A016735,7
A016736,9
A016737,9
A016738,15
A016739,7
A016740,3
A016741,6
A016742,4939
A016743,24
A016744,11
A016745,3
A016746,4940
A016747,22
A016748,11
A016749,28
A016750,0
A016751,32
A016752,29
A016753,12
A016754,19
A016755,15
A016756,23
A016757,3
A016758,4941
A016759,2
A016760,11
A016761,3
A016762,4942
A016763,1
A016764,3
A016765,4943
A016766,2
A016767,25
A016768,9
A016769,8
A016770,8
A016771,1
A016772,10
A016773,20
A016774,11
A016775,30
A016776,2
A016777,6
A016778,26
A016779,34
A016780,17
A016781,4944
A016782,0
A016783,0
A016784,7
A016785,4945
A016786,4
A016787,4946
A016788,15
A016789,5
A016790,0
A016791,12
A016792,1
A016793,4947
A016794,4948
A016795,8
A016796,18
A016797,4949
A016798,2
A016799,24
A016800,4950
A016801,1
A016802,24
A016803,10
A016804,14
A016805,5
A016806,4951
A016807,33
A016808,4952
A016809,4953
A016810,4954
A016811,3
A016812,31
A016813,4955
A016814,24
A016815,26
A016816,6
A016817,4956
A016818,32
A016819,4957
A016820,4958
A016821,4
A016822,0
A016823,18
A016824,9
A016825,7
A016826,5
A016827,18
A016828,4959
A016829,4960
A016830,1
A016831,3
A016832,30
A016833,4961
A016834,4962
A016835,1
A016836,4963
A016837,2
A016838,11
A016839,3
A016840,25
A016841,4
A016842,4964
A016843,10
A016844,4
A016845,5
A016846,2
A016847,6
A016848,0
A016849,16
A016850,5
A016851,6
A016852,20
A016853,16
A016854,4
A016855,4965
A016856,4966
A016857,15
A016858,0
A016859,9
A016860,21
A016861,4967
A016862,4968
A016863,4969
A016864,1
A016865,11
A016866,20
A016867,2
A016868,2
A016869,15
A016870,28
A016871,4970
A016872,4971
A016873,15
A016874,4972
A016875,3
A016876,4973
A016877,3
A016878,8
A016879,1
A016880,4974
A016881,31
A016882,3
A016883,19
A016884,22
A016885,27
A016886,2
A016887,4975
A016888,27
A016889,20
A016890,4
A016891,4976
A016892,25
A016893,1
A016894,4977
A016895,0
A016896,1
A016897,24
A016898,4978
A016899,27
A016900,4979
A016901,12
A016902,4980
A016903,28
A016904,5
A016905,29
A016906,5
A016907,15
A016908,11
A016909,10
A016910,0
A016911,23
A016912,4981
A016913,4982
A016914,23
A016915,8
A016916,6
A016917,22
A016918,22
A016919,13
A016920,28
A016921,17
A016922,2
A016923,2
A016924,4
A016925,33
A016926,12
A016927,3
A016928,26
A016929,32
A016930,4983
A016931,0
A016932,4984
A016933,4985
A016934,8
A016935,4986
A016936,3
A016937,1
A016938,26
A016939,18
A016940,1
A016941,14
A016942,28
A016943,8
A016944,20
A016945,11
A016946,12
A016947,17
A016948,4987
A016949,1
A016950,24
A016951,23
A016952,3
A016953,5
A016954,4988
A016955,2
A016956,11
A016957,22
A016958,4989
A016959,13
A016960,4990
A016961,32
A016962,2
A016963,12
A016964,1
A016965,4991
A016966,4992
A016967,0
A016968,32
A016969,23
A016970,10
A016971,4993
A016972,0
A016973,2
A016974,9
A016975,4994
A016976,3
A016977,6
A016978,10
A016979,4
A016980,27
A016981,0
A016982,4995
A016983,0
A016984,4996
A016985,38
A016986,15
A016987,4997
A016988,22
A016989,25
A016990,16
A016991,22
A016992,2
A016993,1
A016994,4998
A016995,4999
A016996,5000
A016997,1
A016998,8
A016999,22
A017000,10
A017001,7
A017002,0
A017003,0
A017004,23
A017005,15
A017006,5001
A017007,5002
A017008,232
A017009,4
A017010,19
A017011,5003
A017012,6
A017013,33
A017014,5004
A017015,5005
A017016,5006
A017017,7
A017018,7
A017019,32
A017020,12
A017021,19
A017022,0
A017023,0
A017024,7
A017025,0
A017026,6
A017027,5007
A017028,9
A017029,25
A017030,26
A017031,5008
A017032,11
A017033,5009
A017034,0
A017035,18
A017036,5010
A017037,5011
A017038,5012
A017039,22
A017040,28
A017041,5013
A017042,5014
A017043,5015
A017044,0
A017045,9
A017046,19
A017047,12
A017048,27
A017049,2
A017050,5016
A017051,17
A017052,5017
A017053,5
A017054,10
A017055,2
A017056,5018
A017057,5019
A017058,5020
A017059,5021
A017060,0
A017061,21
A017062,5022
A017063,13
A017064,33
A017065,19
A017066,26
A017067,5023
A017068,5024
A017069,5025
A017070,20
A017071,5026
A017072,5027
A017073,6
A017074,5028
A017075,21
A017076,0
A017077,22
A017078,5
A017079,5029
A017080,5030
A017081,5
A017082,3
A017083,0
A017084,22
A017085,0
A017086,23
A017087,15
A017088,0
A017089,20
A017090,5031
A017091,5032
A017092,17
A017093,23
A017094,0
A017095,25
A017096,5033
A017097,7
A017098,31
A017099,1
A017100,25
A017101,5
A017102,1
A017103,15
A017104,5034
A017105,1
A017106,5035
A017107,17
A017108,5036
A017109,5037
A017110,7
A017111,5038
A017112,30
A017113,2
A017114,1
A017115,29
A017116,5039
A017117,5040
A017118,5041
A017119,10
A017120,5042
A017121,0
A017122,5043
A017123,26
A017124,3
A017125,5044
A017126,26
A017127,5045
A017128,5046
A017129,20
A017130,27
A017131,8
A017132,2
A017133,1
A017134,23
A017135,0
A017136,5047
A017137,5048
A017138,2
A017139,1
A017140,5049
A017141,21
A017142,10
A017143,5050
A017144,23
A017145,5051
A017146,12
A017147,17
A017148,3
A017149,8
A017150,8
A017151,5052
A017152,30
A017153,2
A017154,0
A017155,5053
A017156,19
A017157,5054
A017158,5055
A017159,11
A017160,5
A017161,5056
A017162,1
A017163,21
A017164,33
A017165,5
A017166,5057
A017167,5058
A017168,27
A017169,8
A017170,5059
A017171,24
A017172,5060
A017173,33
A017174,6
A017175,27
A017176,19
A017177,5061
A017178,0
A017179,30
A017180,5062
A017181,26
A017182,15
A017183,22
A017184,5063
A017185,5064
A017186,20
A017187,5
A017188,0
A017189,6
A017190,25
A017191,5065
A017192,5066
A017193,5067
A017194,5068
A017195,14
A017196,25
A017197,31
A017198,1
A017199,5069
A017200,5070
A017201,5
A017202,5071
A017203,5072
A017204,3
A017205,20
A017206,5073
A017207,5074
A017208,1
A017209,11
A017210,13
A017211,2
A017212,14
A017213,10
A017214,5075
A017215,3
A017216,5076
A017217,2
A017218,5077
A017219,20
A017220,5078
A017221,5
A017222,26
A017223,14
A017224,7
A017225,0
A017226,5079
A017227,4
A017228,17
A017229,5080
A017230,5081
A017231,27
A017232,5082
A017233,28
A017234,23
A017235,11
A017236,12
A017237,1
A017238,3
A017239,3
A017240,2
A017241,10
A017242,27
A017243,1
A017244,5083
A017245,5084
A017246,8
A017247,5085
A017248,5086
A017249,27
A017250,5087
A017251,10
A017252,5088
A017253,5089
A017254,31
A017255,5090
A017256,5091
A017257,5092
A017258,27
A017259,5093
A017260,0
A017261,5094
A017262,5095
A017263,5096
A017264,5097
A017265,4
A017266,0
A017267,4
A017268,5098
A017269,27
A017270,10
A017271,0
A017272,5099
A017273,5100
A017274,21
A017275,27
A017276,5101
A017277,2
A017278,5102
A017279,5103
A017280,1
A017281,2
A017282,0
A017283,5104
A017284,5105
A017285,0
A017286,0
A017287,25
A017288,2
A017289,19
A017290,5106
A017291,5107
A017292,29
A017293,30
A017294,18
A017295,0
A017296,11
A017297,13
A017298,1
A017299,29
A017300,8
A017301,18
A017302,4
A017303,8
A017304,4
A017305,2
A017306,9
A017307,5108
A017308,5109
A017309,5110
A017310,0
A017311,2
A017312,1
A017313,5111
A017314,9
A017315,5112
A017316,19
A017317,1
A017318,5113
A017319,15
A017320,5114
A017321,3
A017322,0
A017323,7
A017324,15
A017325,5115
A017326,27
A017327,24
A017328,19
A017329,1
A017330,0
A017331,29
A017332,5116
A017333,1
A017334,32
A017335,12
A017336,5117
A017337,5118
A017338,21
A017339,20
A017340,0
A017341,5119
A017342,8
A017343,5120
A017344,5121
A017345,4
A017346,5122
A017347,10
A017348,20
A017349,5123
A017350,5124
A017351,19
A017352,5125
A017353,18
A017354,17
A017355,5126
A017356,9
A017357,11
A017358,34
A017359,9
A017360,19
A017361,5
A017362,5127
A017363,5128
A017364,16
A017365,5129
A017366,5130
A017367,12
A017368,5131
A017369,27
A017370,3
A017371,5132
A017372,11
A017373,33
A017374,5133
A017375,1
A017376,23
A017377,3
A017378,5134
A017379,5
A017380,22
A017381,22
A017382,2
A017383,20
A017384,0
A017385,10
A017386,5135
A017387,3
A017388,25
A017389,5136
A017390,5137
A017391,1
A017392,5138
A017393,11
A017394,0
A017395,5139
A017396,5140
A017397,12
A017398,5
A017399,3
A017400,5141
A017401,20
A017402,3
A017403,23
A017404,4
A017405,31
A017406,4
A017407,11
A017408,1
A017409,1
A017410,12
A017411,10
A017412,5142
A017413,27
A017414,5143
A017415,15
A017416,13
A017417,1
A017418,1
A017419,13
A017420,2
A017421,5144
A017422,5145
A017423,24
A017424,12
A017425,1
A017426,1
A017427,0
A017428,5146
A017429,9
A017430,24
A017431,5147
A017432,1
A017433,5148
A017434,5149
A017435,4
A017436,3
A017437,1
A017438,6
A017439,6
A017440,25
A017441,25
A017442,22
A017443,26
A017444,20
A017445,8
A017446,5150
A017447,5151
A017448,24
A017449,2
A017450,5152
A017451,18
A017452,21
A017453,14
A017454,5153
A017455,19
A017456,7
A017457,24
A017458,5154
A017459,13
A017460,5155
A017461,28
A017462,13
A017463,5156
A017464,17
A017465,13
A017466,4
A017467,6
A017468,5157
A017469,5158
A017470,4
A017471,4
A017472,1
A017473,0
A017474,21
A017475,22
A017476,27
A017477,5159
A017478,5160
A017479,1
A017480,12
A017481,7
A017482,0
A017483,1
A017484,34
A017485,5
A017486,19
A017487,5161
A017488,5
A017489,27
A017490,26
A017491,38
A017492,27
A017493,30
A017494,15
A017495,15
A017496,5162
A017497,0
A017498,24
A017499,10
A017500,5163
A017501,20
A017502,5164
A017503,31
A017504,7
A017505,0
A017506,8
A017507,5165
A017508,5166
A017509,10
A017510,5167
A017511,14
A017512,5168
A017513,19
A017514,5169
A017515,0
A017516,5
A017517,5170
A017518,4
A017519,5171
A017520,0
A017521,5172
A017522,18
A017523,15
A017524,13
A017525,5173
A017526,21
A017527,12
A017528,0
A017529,5
A017530,23
A017531,5174
A017532,10
A017533,15
A017534,5175
A017535,5176
A017536,24
A017537,5177
A017538,5
A017539,27
A017540,30
A017541,9
A017542,5178
A017543,9
A017544,5179
A017545,6
A017546,13
A017547,5180
A017548,7
A017549,22
A017550,5181
A017551,31
A017552,25
A017553,2
A017554,27
A017555,3
A017556,15
A017557,23
A017558,5182
A017559,9
A017560,12
A017561,7
A017562,23
A017563,2
A017564,5183
A017565,2
A017566,5184
A017567,8
A017568,22
A017569,15
A017570,5185
A017571,3
A017572,3
A017573,5186
A017574,16
A017575,5187
A017576,12
A017577,5188
A017578,1
A017579,1
A017580,5189
A017581,0
A017582,31
A017583,11
A017584,1
A017585,4
A017586,1
A017587,9
A017588,18
A017589,12
A017590,5190
A017591,24
A017592,27
A017593,24
A017594,14
A017595,11
A017596,5191
A017597,15
A017598,5192
A017599,5193
A017600,7
A017601,5194
A017602,10
A017603,10
A017604,2
A017605,1
A017606,5195
A017607,0
A017608,4
A017609,6
A017610,1
A017611,5196
A017612,16
A017613,9
A017614,7
A017615,2
A017616,5197
A017617,5198
A017618,10
A017619,27
A017620,27
A017621,0
A017622,5199
A017623,10
A017624,10
A017625,30
A017626,5200
A017627,6
A017628,5201
A017629,0
A017630,20
A017631,10
A017632,1
A017633,9
A017634,2
A017635,7
A017636,1
A017637,21
A017638,2
A017639,5202
A017640,22
A017641,18
A017642,5203
A017643,5204
A017644,30
A017645,1
A017646,5205
A017647,10
A017648,3
A017649,5206
A017650,9
A017651,7
A017652,21
A017653,5207
A017654,4
A017655,26
A017656,3
A017657,25
A017658,0
A017659,12
A017660,34
A017661,1
A017662,1
A017663,19
A017664,9
A017665,5208
A017666,7
A017667,5209
A017668,24
A017669,5210
A017670,4
A017671,5211
A017672,4
A017673,30
A017674,2
A017675,5212
A017676,5213
A017677,12
A017678,34
A017679,32
A017680,5214
A017681,5215
A017682,5216
A017683,5
A017684,18
A017685,10
A017686,16
A017687,10
A017688,20
A017689,1
A017690,3
A017691,16
A017692,5217
A017693,31
A017694,5218
A017695,2
A017696,1
A017697,0
A017698,5219
A017699,28
A017700,25
A017701,7
A017702,6
A017703,33
A017704,26
A017705,29
A017706,27
A017707,3
A017708,2
A017709,5220
A017710,1
A017711,23
A017712,25
A017713,5221
A017714,11
A017715,1
A017716,5222
A017717,5223
A017718,27
A017719,2
A017720,0
A017721,29
A017722,2
A017723,5224
A017724,11
A017725,13
A017726,0
A017727,0
A017728,4
A017729,8
A017730,32
A017731,5225
A017732,6
A017733,23
A017734,5226
A017735,5227
A017736,5228
A017737,17
A017738,5229
A017739,16
A017740,0
A017741,21
A017742,12
A017743,6
A017744,5230
A017745,1
A017746,5231
A017747,5232
A017748,0
A017749,11
A017750,15
A017751,2
A017752,12
A017753,5233
A017754,34
A017755,25
A017756,4
A017757,8
A017758,5234
A017759,6
A017760,5235
A017761,15
A017762,12
A017763,21
A017764,5236
A017765,31
A017766,4
A017767,19
A017768,3
A017769,23
A017770,22
A017771,6
A017772,0
A017773,0
A017774,22
A017775,5237
A017776,31
A017777,32
A017778,11
A017779,7
A017780,17
A017781,5238
A017782,5239
A017783,0
A017784,33
A017785,5240
A017786,0
A017787,11
A017788,5241
A017789,30
A017790,14
A017791,1
A017792,11
A017793,7
A017794,5242
A017795,17
A017796,5243
A017797,1
A017798,21
A017799,28
A017800,5244
A017801,5245
A017802,13
A017803,5246
A017804,5
A017805,0
A017806,3
A017807,27
A017808,30
A017809,17
A017810,1
A017811,22
A017812,13
A017813,19
A017814,27
A017815,5247
A017816,30
A017817,0
A017818,1
A017819,5248
A017820,22
A017821,27
A017822,20
A017823,7
A017824,19
A017825,17
A017826,5
A017827,5249
A017828,2
A017829,5250
A017830,21
A017831,5251
A017832,34
A017833,32
A017834,7
A017835,9
A017836,5252
A017837,5253
A017838,0
A017839,11
A017840,8
A017841,3
A017842,2
A017843,34
A017844,5254
A017845,27
A017846,7
A017847,6
A017848,30
A017849,5255
A017850,5256
A017851,9
A017852,5
A017853,1
A017854,8
A017855,5
A017856,2
A017857,15
A017858,7
A017859,8
A017860,23
A017861,3
A017862,18
A017863,0
A017864,0
A017865,5257
A017866,6
A017867,5258
A017868,0
A017869,5259
A017870,0
A017871,11
A017872,21
A017873,5
A017874,0
A017875,5260
A017876,5261
A017877,19
A017878,3
A017879,6
A017880,31
A017881,10
A017882,7
A017883,0
A017884,32
A017885,1
A017886,5262
A017887,15
A017888,6
A017889,21
A017890,0
A017891,8
A017892,5263
A017893,1
A017894,3
A017895,20
A017896,22
A017897,5
A017898,1
A017899,5264
A017900,15
A017901,5265
A017902,18
A017903,1
A017904,27
A017905,5266
A017906,14
A017907,5267
A017908,5268
A017909,5269
A017910,25
A017911,0
A017912,24
A017913,5270
A017914,5271
A017915,17
A017916,5272
A017917,27
A017918,7
A017919,6
A017920,14
A017921,6
A017922,16
A017923,5273
A017924,14
A017925,5274
A017926,9
A017927,5275
A017928,10
A017929,5276
A017930,16
A017931,5277
A017932,5278
A017933,28
A017934,4
A017935,8
A017936,14
A017937,2
A017938,11
A017939,21
A017940,24
A017941,1
A017942,5
A017943,5279
A017944,5280
A017945,10
A017946,5
A017947,11
A017948,8
A017949,27
A017950,17
A017951,5281
A017952,0
A017953,13
A017954,17
A017955,27
A017956,5282
A017957,5283
A017958,1
A017959,5284
A017960,5285
A017961,11
A017962,2
A017963,24
A017964,5286
A017965,5287
A017966,29
A017967,13
A017968,4
A017969,23
A017970,13
A017971,5288
A017972,5289
A017973,16
A017974,5290
A017975,1
A017976,5
A017977,23
A017978,5291
A017979,5292
A017980,5293
A017981,22
A017982,0
A017983,19
A017984,5294
A017985,5295
A017986,0
A017987,1
A017988,23
A017989,16
A017990,7
A017991,5296
A017992,5297
A017993,22
A017994,1
A017995,7
A017996,0
A017997,5298
A017998,5299
A017999,28
A018000,0
A018001,0
A018002,5300
A018003,10
A018004,5301
A018005,34
A018006,29
A018007,17
A018008,10
A018009,1
A018010,17
A018011,20
A018012,5302
A018013,13
A018014,31
A018015,5303
A018016,2
A018017,2
A018018,18
A018019,5304
A018020,1
A018021,19
A018022,24
A018023,10
A018024,18
A018025,33
A018026,5305
A018027,15
A018028,5306
A018029,11
A018030,18
A018031,0
A018032,5307
A018033,14
A018034,8
A018035,10
A018036,5308
A018037,21
A018038,5309
A018039,5310
A018040,12
A018041,6
A018042,5311
A018043,29
A018044,7
A018045,32
A018046,0
A018047,5312
A018048,24
A018049,9
A018050,0
A018051,19
A018052,21
A018053,1
A018054,12
A018055,9
A018056,11
A018057,5313
A018058,12
A018059,5314
A018060,23
A018061,27
A018062,5315
A018063,29
A018064,4
A018065,15
A018066,10
A018067,32
A018068,27
A018069,1
A018070,11
A018071,4
A018072,5316
A018073,5
A018074,3
A018075,5317
A018076,14
A018077,0
A018078,19
A018079,32
A018080,1
A018081,5318
A018082,32
A018083,1
A018084,1
A018085,24
A018086,5319
A018087,5320
A018088,5321
A018089,5322
A018090,0
A018091,1
A018092,5323
A018093,5324
A018094,3
A018095,7
A018096,5325
A018097,21
A018098,33
A018099,12
A018100,34
A018101,4
A018102,30
A018103,3
A018104,0
A018105,9
A018106,5326
A018107,5327
A018108,1
A018109,5328
A018110,30
A018111,20
A018112,5329
A018113,5330
A018114,5331
A018115,27
A018116,20
A018117,16
A018118,0
A018119,5332
A018120,6
A018121,3
A018122,5
A018123,14
A018124,29
A018125,1
A018126,5
A018127,10
A018128,5333
A018129,0
A018130,2
A018131,34
A018132,5334
A018133,8
A018134,26
A018135,5335
A018136,1
A018137,1
A018138,9
A018139,20
A018140,5336
A018141,13
A018142,27
A018143,29
A018144,5337
A018145,18
A018146,5338
A018147,5339
A018148,5340
A018149,1
A018150,5
A018151,5341
A018152,33
A018153,5342
A018154,26
A018155,6
A018156,0
A018157,19
A018158,29
A018159,5343
A018160,5344
A018161,20
A018162,8
A018163,5345
A018164,8
A018165,5346
A018166,33
A018167,19
A018168,31
A018169,17
A018170,9
A018171,7
A018172,5347
A018173,27
A018174,5348
A018175,13
A018176,10
A018177,26
A018178,34
A018179,5349
A018180,16
A018181,5350
A018182,10
A018183,9
A018184,10
A018185,3
A018186,1
A018187,5351
A018188,5352
A018189,5353
A018190,5
A018191,5354
A018192,4
A018193,2
A018194,22
A018195,0
A018196,15
A018197,5355
A018198,5356
A018199,1
A018200,12
A018201,10
A018202,22
A018203,0
A018204,5357
A018205,5358
A018206,20
A018207,1
A018208,34
A018209,2
A018210,4
A018211,11
A018212,0
A018213,2
A018214,5359
A018215,23
A018216,5360
A018217,5361
A018218,6
A018219,4
A018220,15
A018221,21
A018222,13
A018223,0
A018224,5362
A018225,27
A018226,27
A018227,5363
A018228,1
A018229,5364
A018230,5365
A018231,5366
A018232,20
A018233,11
A018234,26
A018235,0
A018236,25
A018237,21
A018238,1
A018239,21
A018240,0
